p_val avg_log2FC pct.1 pct.2 p_val_adj
SAMSN1 1.1658948913311e-09 -1.10444457624837 0.011 0.114 4.03644470327739e-05
PPP1R14C 4.09490418363454e-156 1.10400831855078 0.272 0.027 1.41769677741612e-151
ZNF750 6.9595877865309e-199 1.10348590252529 0.222 0.014 2.40947888757486e-194
F3 1.00475337095942e-73 1.10255205242538 0.216 0.035 3.4785566455986e-69
SLIT3 6.49268570063186e-23 -1.09903869320302 0.166 0.44 2.24783271641576e-18
TCF4 7.49560648483465e-33 -1.09818366762118 0.247 0.586 2.5950539211146e-28
QKI 1.23229769459189e-40 -1.09696517811326 0.163 0.536 4.26633784844658e-36
HLA-C 1.03580924497602e-41 -1.09444726612901 0.444 0.758 3.58607518703148e-37
CD69 3.59934655246979e-06 -1.09354267192654 0.034 0.11 0.124612976993057
KRT14 8.58242010379825e-57 1.09207943146615 0.635 0.249 2.97131966413599e-52
LTBP4 2.04360742868682e-29 -1.09190029112348 0.053 0.347 7.07517327885663e-25
HSPA8 1.05572663401521e-21 -1.09186464301443 0.382 0.608 3.65503117962404e-17
GSN 5.43966839258285e-19 -1.09032721903663 0.48 0.688 1.88326759419611e-14
HES1 3.94204832895897e-19 1.08793355076719 0.596 0.454 1.36477655196888e-14
IFI27 1.33900476268468e-08 -1.08562481664887 0.183 0.317 0.000463576838889063
ZNF706 4.43544519925315e-10 1.08389586755221 0.455 0.384 1.53559548243343e-05
CHMP4C 0 1.07648269850309 0.256 0.011 0
RBMS3 1.81830904524428e-38 -1.07199375268167 0.107 0.499 6.29516774554024e-34
VCAN 2.25734057936307e-23 -1.07174868027132 0.062 0.318 7.81513881981289e-19
TMEM147 1.80906331357807e-14 1.07140290165118 0.362 0.233 6.26315809793864e-10
HMOX1 5.29095602339393e-20 1.071205232281 0.205 0.079 1.83178188485921e-15
PLPP3 1.29928776881211e-22 -1.07008905774101 0.213 0.489 4.49826418440441e-18
COL18A1 4.37919940517899e-31 -1.0669858348578 0.124 0.446 1.51612262606702e-26
HSD11B1 1.42099554027237e-88 1.06537777628301 0.225 0.032 4.91962865997699e-84
EID1 6.85926994966647e-52 -1.06460521006129 0.191 0.648 2.37474784927403e-47
HSPB8 6.51155478626514e-47 1.06275122007657 0.242 0.061 2.25436538255285e-42
PTPRC 5.95679356692438e-10 -1.06149987721277 0.034 0.151 2.06230150080489e-05
GJB4 0 1.05890284819665 0.225 0.002 0
RORA 4.082242092399e-14 1.05831220505736 0.59 0.534 1.41331303480946e-09
ARHGDIB 3.85392352610932e-22 -1.05786791001875 0.059 0.297 1.33426686397431e-17
ID4 2.62487108946216e-13 1.05614876242185 0.396 0.265 9.08756619882695e-09
TXNIP 1.28621038838631e-32 -1.0542302330183 0.376 0.694 4.45298898563225e-28
TUBB4B 8.67748783208648e-15 1.05368547312968 0.52 0.429 3.00423306234666e-10
LHFPL6 1.88462593795943e-39 -1.05019602026465 0.101 0.493 6.52476345980935e-35
PPL 1.96140286731998e-16 1.0493935297868 0.287 0.15 6.79057286694851e-12
FXYD5 5.6708592564695e-36 -1.04918862134185 0.059 0.406 1.96330818318231e-31
TGFBR2 2.50923588460436e-30 -1.04859260615159 0.096 0.41 8.68722555608876e-26
PDLIM2 6.63641648268413e-09 1.0478091206353 0.413 0.354 0.000229759375047007
STARD5 3.38817076504828e-110 1.04617718171734 0.261 0.035 1.17301860056737e-105
CCL21 0.0152424801255909 -1.04464354093234 0.126 0.088 1
METRNL 3.21339164470963e-14 1.04442981620526 0.354 0.231 1.11250832131492e-09
GLRX 3.95581161040688e-08 1.04405847093019 0.228 0.137 0.00136954153763897
PKP3 9.31144271080199e-192 1.04388438632328 0.27 0.021 3.22371458090676e-187
S100A7 1.69663328114792e-134 1.04267090050862 0.174 0.013 5.8739140826622e-130
XG 2.74478543103827e-18 1.04062003287057 0.329 0.177 9.50272164079759e-14
DSC3 1.77932222467087e-51 1.03765592565835 0.289 0.073 6.16019147403301e-47
MUSTN1 5.83810495713933e-07 -1.03748303948341 0.022 0.102 0.0202121031721121
RHOV 1.95857920683446e-90 1.03677267241649 0.267 0.042 6.78079707198159e-86
NRDC 6.9836863011752e-06 1.03644584436658 0.309 0.249 0.241782203432987
MBOAT2 7.01852242469275e-26 1.03571190575569 0.256 0.097 2.42988264865288e-21
IL20RB 2.81280031559329e-62 1.03562001497378 0.281 0.063 9.73819597261553e-58
COL4A1 8.3315081122356e-27 -1.03086448626639 0.037 0.306 2.88445142353709e-22
KLK11 1.77272398595584e-123 1.03049298898549 0.275 0.034 6.13734771177771e-119
FABP4 0.00599629979213032 -1.03046838883199 0.101 0.149 1
AEBP1 7.08621941393862e-27 -1.02569568916429 0.076 0.361 2.45332002329969e-22
CELF2 1.76291763226118e-37 -1.0253510485952 0.093 0.472 6.10339713465142e-33
SOCS3 1.35172976843575e-17 -1.02200282022451 0.039 0.236 4.67982363130142e-13
PTPRG 6.13881419430537e-35 -1.02199100528842 0.093 0.453 2.12531886221046e-30
ITGB1 5.90735007947502e-45 -1.0200793150095 0.244 0.628 2.04518367101505e-40
TRIM29 1.91213926367199e-75 1.01793627679318 0.267 0.049 6.62001734475879e-71
SORBS2 2.26499818572267e-12 -1.01670367913625 0.011 0.142 7.84165021879047e-08
CD63 1.65533457311194e-41 -1.01463633343541 0.492 0.8 5.73093382557086e-37
RDH13 1.41007161043436e-93 1.01410602348253 0.242 0.035 4.8818089224848e-89
ETS1 3.32146245536993e-27 -1.01410540920396 0.051 0.328 1.14992351667362e-22
CLU 2.43971598264165e-18 -1.01383748487582 0.208 0.435 8.44654070350366e-14
MBNL1 5.13111520985282e-41 -1.01151099702253 0.292 0.675 1.77644339680315e-36
LRMDA 3.75029102687139e-28 -1.00954262529104 0.093 0.401 1.29838825641314e-23
PDGFRB 1.21948566061979e-28 -1.00917731128527 0.051 0.336 4.22198130563177e-24
S100A10 1.12547575123642e-38 -1.00513161081084 0.492 0.833 3.8965095983556e-34
DCN 0.000569550402762775 -1.00467091197385 0.548 0.548 1
SLPI 7.36615235502174e-50 1.00104197903969 0.242 0.057 2.55023560683208e-45
HSPB1 8.52027267586747e-13 1.00089083123032 0.685 0.695 2.94980360311208e-08
WWOX 4.47098299514251e-26 -0.997619129030293 0.079 0.363 1.54789902274829e-21
SDCBP2 3.13983315234227e-122 0.99755144083636 0.256 0.03 1.08704163567242e-117
EPS8 2.37097120940836e-26 -0.996897795814824 0.067 0.345 8.20853942409267e-22
HLA-A 6.99522306740004e-38 -0.996382706904327 0.461 0.777 2.42181617816457e-33
CRB3 0 0.992655631766451 0.202 0.006 0
RAB25 4.51213961059615e-95 0.98940590877056 0.239 0.033 1.56214785458449e-90
FTH1 1.18716053940135e-39 -0.988793158877221 0.624 0.933 4.11006850346141e-35
GNG11 7.82364481531737e-26 -0.988552396452093 0.154 0.469 2.70862407151103e-21
SLC31A2 1.30658113629852e-68 0.988114148094049 0.242 0.045 4.52351455197912e-64
ACER1 0 0.987930739343437 0.197 0.005 0
CSRP1 8.21199635201344e-23 -0.9830626567195 0.039 0.278 2.84307525703057e-18
MUC15 6.27701089684167e-257 0.982053230180093 0.194 0.008 2.17316394259556e-252
LRP1 1.24488337242664e-27 -0.980975002605843 0.081 0.377 4.30991072367828e-23
HLA-DQB1 2.98416049214023e-09 -0.979916009795193 0.07 0.196 0.000103314620398387
MAL2 3.76900052101244e-186 0.979359943179382 0.261 0.021 1.30486567037972e-181
ELOVL7 2.93122891162756e-57 0.979221453649851 0.272 0.062 1.01482076149458e-52
PLCB1 8.06852640646985e-19 -0.978553157732219 0.045 0.257 2.79340452718393e-14
SLC15A1 0 0.977495349209689 0.194 0.002 0
MEF2C 9.98436427525435e-24 -0.976965721456038 0.053 0.313 3.45668675573581e-19
TNXB 8.44890472754712e-21 -0.973565487200069 0.112 0.358 2.92509530572409e-16
FLNA 2.77531187594837e-30 -0.971816687448822 0.169 0.478 9.60840724572085e-26
FBN1 1.50485578225494e-23 -0.971206516586986 0.096 0.367 5.20996120374484e-19
CEBPA 6.60310321103624e-28 0.97075837284157 0.253 0.092 2.28606036269286e-23
PMP22 7.74049397942789e-35 -0.969239690573983 0.143 0.51 2.67983642061773e-30
CASZ1 1.8861982835359e-80 0.96316397990601 0.228 0.035 6.53020707742963e-76
SDK1 5.85874527022868e-19 -0.956383482726375 0.028 0.231 2.02835620000587e-14
HCST 3.70312035794631e-11 -0.954238230507549 0.014 0.133 1.28205729912459e-06
NECTIN4 0 0.951371957378195 0.242 0.009 0
BNIP3L 0.00482829494647138 0.950055737008904 0.34 0.337 1
TPM1 6.64768146067444e-14 -0.949740952119833 0.18 0.361 2.3014937985001e-09
ARAP2 5.46595122715851e-56 0.948476490059011 0.287 0.069 1.89236697435455e-51
MFAP4 3.48052905499247e-20 -0.947509750458408 0.115 0.363 1.20499396412894e-15
CD44 1.00323321424538e-34 -0.947351383408168 0.272 0.628 3.47329371103893e-30
C3orf52 6.42709364574426e-150 0.946935986537033 0.202 0.015 2.22512409109312e-145
AQP1 1.02406294562715e-17 -0.942593524619311 0.101 0.332 3.54540832405575e-13
DAAM1 4.32078306726554e-16 0.942343128933164 0.379 0.225 1.495898305718e-11
SERPINB2 2.7154963955869e-243 0.938348025707345 0.228 0.011 9.40132007116142e-239
DYNLRB1 1.24727294521416e-05 0.937962481114635 0.444 0.448 0.431818366362595
