p_val avg_log2FC pct.1 pct.2 p_val_adj
PLAC9 2.73902520955386e-135 -2.06457131492109 0.24 0.547 9.48277917799643e-131
TACSTD2 0 2.0564426338871 0.768 0.062 0
CXCL12 2.30022046550926e-119 -2.04797491960052 0.019 0.36 7.9635932736396e-115
TPM2 2.30073653881759e-62 -2.03011438083467 0.064 0.278 7.96537997104036e-58
ZEB2 6.87131101893228e-231 -1.97384912594849 0.042 0.575 2.37891658786454e-226
HES1 0 1.97128864753057 0.823 0.386 0
PKP1 0 1.96062564873967 0.774 0.045 0
UBE2C 0 1.94597018483917 0.609 0.004 0
RHOV 0 1.93860583521872 0.701 0.033 0
CCN5 6.70590208729142e-74 -1.92028305201792 0.012 0.248 2.32165036164116e-69
TIMP2 2.53988717339726e-230 -1.9159679997109 0.071 0.597 8.79334338301864e-226
FTH1 5.11619246404164e-289 -1.9141703536462 0.876 0.94 1.77127699297586e-284
HIST1H1B 0 1.90320482821802 0.389 0.011 0
LAMA2 4.40840023832447e-106 -1.89982463833405 0.08 0.396 1.52623224651032e-101
C1S 6.65029195697998e-121 -1.89563515440783 0.139 0.457 2.30239757842604e-116
RBMS3 9.22051793273397e-202 -1.89118077845704 0.057 0.549 3.19223551349183e-197
MYL9 1.97483627944811e-117 -1.88535291222645 0.024 0.36 6.83708068307729e-113
IGFBP4 3.22935458831851e-169 -1.8804812717922 0.071 0.504 1.11803485202175e-164
HLA-DPB1 2.46435663391516e-67 -1.87423103433718 0.046 0.279 8.53184910227767e-63
EBF1 2.10435272486781e-164 -1.87226598850352 0.031 0.464 7.28547956876486e-160
KLF5 0 1.86740621867748 0.778 0.135 0
SERPING1 1.18625743325565e-197 -1.8647833690808 0.065 0.544 4.10694185967437e-193
COL6A3 8.18006897794924e-148 -1.86206044360301 0.031 0.432 2.83202168085581e-143
PRKG1 5.2216540331044e-144 -1.86104383680409 0.051 0.443 1.80778884280108e-139
ZBTB20 2.16565322543552e-239 -1.85767795346034 0.445 0.781 7.49770803178032e-235
C1R 6.74247893564853e-113 -1.83402016600038 0.145 0.459 2.33431363231088e-108
TUBA1B 0 1.82726911356055 0.904 0.692 0
KRT17 0 1.81584938160553 0.476 0.031 0
ANLN 0 1.81564828264692 0.678 0.007 0
RPLP0 0 1.80520461813136 0.971 0.815 0
STMN1 0 1.80341819159629 0.749 0.223 0
ASPM 0 1.80178830491552 0.608 0.005 0
ROBO2 1.70945360995587e-74 -1.79878679567499 0.133 0.383 5.91829934302822e-70
DLC1 2.18727134158724e-169 -1.79650783985894 0.126 0.545 7.57255211170917e-165
DENND2C 0 1.78964745226947 0.7 0.113 0
CKS2 0 1.78923051521837 0.75 0.147 0
FN1 1.83966279763426e-150 -1.78563179285034 0.053 0.463 6.36909657168956e-146
C11orf96 9.48152141486403e-80 -1.78529102596819 0.011 0.261 3.28259752904008e-75
HLA-DPA1 9.11060313529175e-41 -1.78189332594485 0.046 0.203 3.15418191146936e-36
NEGR1 1.1866637917234e-127 -1.78034903349598 0.039 0.4 4.10834871332559e-123
MKI67 0 1.77818623958752 0.679 0.008 0
FXYD3 0 1.77501284077431 0.759 0.067 0
ANK2 3.09658628539273e-162 -1.75961581467809 0.025 0.451 1.07206913786582e-157
FAM160A1 0 1.75844899805513 0.687 0.084 0
SERPINF1 2.62730672495679e-159 -1.75453410267454 0.047 0.464 9.09599861247291e-155
JUP 0 1.74477913503242 0.785 0.142 0
PRC1 0 1.74188429359185 0.7 0.036 0
CALD1 3.07166172099968e-96 -1.74150736326741 0.481 0.609 1.0634400044273e-91
KRTDAP 0 1.73969692437378 0.644 0.057 0
PRRX1 1.45902077613284e-160 -1.7163208975678 0.02 0.442 5.05127582904952e-156
LUM 1.64449943700136e-106 -1.71554493613118 0.044 0.369 5.6934215008424e-102
PAM 3.59386061164197e-164 -1.7150675876542 0.172 0.562 1.24423048235657e-159
RPLP1 0 1.70781309416054 0.998 0.96 0
PHLDA2 0 1.7072601906818 0.701 0.16 0
MFAP4 3.25814128821105e-127 -1.70382290272717 0.04 0.405 1.12800109539155e-122
PMP22 4.49512935083279e-180 -1.70175386312599 0.149 0.578 1.55625873255182e-175
HOPX 0 1.69478306678916 0.788 0.153 0
LRMDA 2.07119541345587e-157 -1.68083840249403 0.031 0.443 7.17068564092556e-153
PTPRG 1.23333226398613e-162 -1.67924737661333 0.072 0.487 4.26991963114637e-158
SYT8 0 1.6683285197005 0.591 0.013 0
GNG11 4.8813006940421e-163 -1.66365273788548 0.041 0.474 1.68995511328432e-158
CTSK 3.16165427648857e-110 -1.66347712003822 0.104 0.421 1.09459632706311e-105
CLDN1 0 1.64385093803952 0.658 0.05 0
IGFBP5 7.81904354163181e-41 -1.64310412882266 0.316 0.432 2.70703106454835e-36
SRGN 1.84006224879272e-55 -1.64100487741692 0.047 0.246 6.37047951154526e-51
SLC2A3 6.08897866990854e-132 -1.64040313857128 0.075 0.457 2.10806530530904e-127
VCAN 4.64100336263916e-123 -1.6300104690111 0.027 0.38 1.6067617741793e-118
S100A16 0 1.6206392407787 0.778 0.286 0
FSTL1 4.10159286584932e-157 -1.61939571470841 0.069 0.478 1.42001246608569e-152
TUBA1C 0 1.61778940144081 0.777 0.324 0
UBE2S 0 1.61599604624457 0.704 0.266 0
AKT3 1.56132994069953e-236 -1.61483071441097 0.068 0.603 5.40548038769585e-232
PMAIP1 0 1.61242307714365 0.666 0.106 0
EGR1 0 1.60700945135302 0.893 0.415 0
PTMA 0 1.58950289615388 0.991 0.947 0
MYC 0 1.58378647394612 0.737 0.224 0
TRIM29 0 1.57530500756609 0.73 0.046 0
SERPINB5 0 1.57471056555026 0.709 0.032 0
SERPINB2 0 1.57254116174856 0.551 0.016 0
ABI3BP 1.38237435306231e-116 -1.5695407404265 0.037 0.374 4.78591824773704e-112
CDH1 0 1.5606208937889 0.646 0.053 0
C3 1.02356983002741e-72 -1.55485219612606 0.024 0.263 3.54370110853788e-68
ZEB1 2.19980928984959e-177 -1.55366298355281 0.094 0.542 7.61595974238826e-173
BICC1 5.13110415961154e-115 -1.55171747949994 0.055 0.396 1.77643957109911e-110
HIST1H1D 0 1.54812433935239 0.408 0.07 0
FBN1 1.18596823982142e-133 -1.54590832136821 0.062 0.446 4.10594064308573e-129
FBLN2 9.98507285479538e-132 -1.54194956167332 0.031 0.403 3.45693207305871e-127
NNMT 4.86781819785441e-126 -1.54104034653527 0.037 0.392 1.68528733827917e-121
CELF2 7.84330782327922e-196 -1.53899621348486 0.112 0.606 2.7154316014975e-191
INPP4B 8.52161860766489e-94 -1.53722375421953 0.054 0.347 2.95026957815966e-89
CPE 1.69879658995914e-100 -1.53144355160886 0.023 0.32 5.88140367409755e-96
IFITM2 1.44417398453955e-245 -1.5257986709577 0.056 0.613 4.99987475187438e-241
KAZN 1.74432406209059e-47 -1.52578248474566 0.368 0.483 6.03902433536382e-43
TK1 0 1.52565949913871 0.564 0.009 0
DCLK1 1.58690120314765e-130 -1.52125166272223 0.026 0.393 5.49401065541748e-126
MIF 0 1.51374021686487 0.91 0.754 0
CKS1B 0 1.51217327570559 0.71 0.236 0
NAV3 6.93029101776518e-98 -1.51149930761994 0.1 0.398 2.39933605326048e-93
A2M 4.54806998781919e-59 -1.50856928339776 0.028 0.231 1.57458731048288e-54
IMPA2 0 1.50813165118066 0.699 0.083 0
MT2A 4.85614797528834e-291 1.50550643689666 0.897 0.598 1.68124699052458e-286
MT1G 0 1.49534897962066 0.568 0.03 0
TNXB 9.72773924447195e-115 -1.49279100202173 0.072 0.422 3.36784060382863e-110
SPINT2 0 1.49024852441385 0.711 0.08 0
AEBP1 1.54020196631616e-157 -1.48707465141424 0.025 0.442 5.33233322758318e-153
SNED1 4.73313417115637e-131 -1.48226954746562 0.051 0.423 1.63865838139605e-126
COMP 1.79862540802511e-25 -1.48133735694742 0.024 0.125 6.22702102512374e-21
AQP1 1.08822048194345e-96 -1.48059994336784 0.045 0.349 3.7675281305364e-92
FOSL1 0 1.48051593009448 0.569 0.077 0
F13A1 6.10037501372978e-73 -1.47895553426176 0.03 0.275 2.11201083350339e-68
IER3 0 1.47830224611159 0.861 0.382 0
TWIST2 5.31542506480119e-113 -1.47530507454482 0.036 0.375 1.84025331168482e-108
TPM1 3.15725854222527e-90 -1.47496136869746 0.165 0.425 1.09307447990381e-85
THBS2 6.16637561722276e-90 -1.47173856899727 0.058 0.339 2.13486090243869e-85
CDK1 0 1.45964027995798 0.613 0.01 0
LHFPL6 6.77171342547862e-119 -1.45954396009876 0.262 0.547 2.34443490503495e-114
ADH1B 1.56699982755365e-74 -1.45729851016491 0.017 0.257 5.42511010297349e-70
HLA-DQB1 1.06318854823088e-19 -1.45639745485894 0.091 0.184 3.68086507283013e-15
NMU 0 1.4561394172876 0.602 0.009 0
TXN 0 1.45191288424747 0.899 0.7 0
IL32 1.13407495526517e-52 -1.44918189426301 0.063 0.258 3.92628090262353e-48
NCOA7 3.80311016852266e-122 1.44916371215346 0.648 0.368 1.31667477144423e-117
TCF4 6.08247779346182e-84 -1.44901664588482 0.51 0.616 2.10581463687442e-79
SLC25A5 0 1.44828207344706 0.814 0.468 0
LDB2 6.54054088753702e-118 -1.44710560986228 0.031 0.377 2.26440066067419e-113
RGCC 6.772729633904e-70 -1.44206529036785 0.157 0.385 2.34478672655391e-65
EMP3 5.00879988233712e-178 -1.44188404880356 0.218 0.621 1.73409660726393e-173
KRT15 0 1.44022988168704 0.367 0.031 0
H2AFX 0 1.43769642711455 0.679 0.135 0
FGFBP1 0 1.43752471467626 0.516 0.02 0
HINT1 9.11138178460106e-307 1.43670176461646 0.865 0.703 3.15445148764673e-302
HPGD 0.0022330890706425 -1.42960466645042 0.193 0.204 1
MIR205HG 0 1.42708399791684 0.644 0.026 0
PSAP 1.0189472460236e-148 -1.42663877409216 0.454 0.667 3.52769726045831e-144
CENPW 0 1.42539929740667 0.666 0.083 0
CYBA 4.17020519184042e-176 -1.42176704664777 0.195 0.591 1.44376673946707e-171
COL14A1 2.14619216871914e-105 -1.40491538753758 0.03 0.347 7.43033190732255e-101
PID1 1.82728978045167e-96 -1.39762997917997 0.098 0.389 6.32625994890173e-92
HMGN2 3.33709769925748e-250 1.39063840227001 0.824 0.575 1.15533659445993e-245
TPPP3 0 1.39038049447859 0.756 0.277 0
BIRC5 0 1.38832406367584 0.6 0.004 0
CD69 6.26470450600643e-27 -1.38678903507823 0.032 0.142 2.16890334702449e-22
NCKAP5 7.04420898092057e-78 -1.36946087954302 0.1 0.358 2.43877559128451e-73
COL5A2 1.47966223498772e-112 -1.36605354016865 0.092 0.409 5.12273862375097e-108
KRT16 0 1.36026516481841 0.461 0.014 0
FYN 4.17098277085517e-168 -1.35824481130604 0.091 0.536 1.44403594509777e-163
CDKN3 0 1.35617512538429 0.548 0.019 0
TPX2 0 1.35548926763544 0.598 0.01 0
PCOLCE 8.25829479396847e-133 -1.35434538136975 0.05 0.418 2.85910424061982e-128
TWIST1 1.08375716121537e-135 -1.34877314627411 0.034 0.416 3.75207566784372e-131
PTPRC 3.45967120703097e-46 -1.34819350010599 0.033 0.205 1.19777276858619e-41
PDGFRB 1.62282195633606e-143 -1.34538243926234 0.01 0.399 5.61837189503107e-139
SVEP1 8.29101766477323e-97 -1.3396547763266 0.018 0.311 2.87043322572114e-92
MALAT1 7.29168019858629e-252 -1.3395012909721 0.963 0.976 2.52445260155256e-247
AHR 5.00577616898065e-109 -1.33768581071856 0.463 0.635 1.73304976746279e-104
LRP1 1.07551192639416e-101 -1.33634851519847 0.164 0.451 3.72352984036923e-97
ITPKC 0 1.33564753993934 0.581 0.098 0
CD81 1.53052461006156e-102 -1.33509244811986 0.747 0.752 5.29882925249411e-98
PTPRM 5.5654888035713e-92 -1.33012234316929 0.066 0.355 1.92682787868442e-87
EID1 2.46569948919209e-162 -1.32685335244285 0.575 0.72 8.53649820153194e-158
CCL2 1.25239500638875e-20 -1.32564825553587 0.088 0.191 4.33591675161849e-16
DPT 4.83250948960643e-100 -1.32110194029115 0.024 0.329 1.67306311039664e-95
PCLAF 0 1.32082813722193 0.522 0.007 0
SMC4 0 1.3201485348418 0.668 0.15 0
MEF2C 8.59490587403796e-117 -1.31201602277709 0.022 0.359 2.97564236265068e-112
ARL6IP1 1.19365776779153e-210 1.30640315016104 0.733 0.402 4.13256255787104e-206
DPYSL2 3.12303999258262e-186 -1.30323480414873 0.096 0.542 1.08122767583203e-181
KLK11 0 1.30242072730494 0.642 0.018 0
FBXL7 1.39764048940024e-130 -1.3010478091967 0.024 0.396 4.83877113835257e-126
PHGDH 0 1.29914035182656 0.639 0.097 0
MCTP1 4.10972866575065e-34 -1.29781807258132 0.026 0.157 1.42282916136953e-29
IRF6 0 1.29618228619268 0.636 0.028 0
MAMDC2 9.11835520356292e-104 -1.29523349719039 0.047 0.366 3.15686575502552e-99
LSAMP 9.48036714661897e-67 -1.29090498736164 0.055 0.283 3.28219790983095e-62
ELMO1 1.26784920536838e-99 -1.28974916013965 0.043 0.35 4.38942073390586e-95
FCGRT 2.4295898178335e-128 -1.28784719773031 0.288 0.564 8.41148290832137e-124
PI16 2.56811129643634e-60 -1.28675754447184 0.019 0.223 8.89105811939225e-56
CCNB1 0 1.28343680208881 0.483 0.021 0
HIST1H3B 0 1.28124925352468 0.355 0.003 0
TMEM238 0 1.28035966255989 0.666 0.096 0
HMGB1 0 1.27948964214008 0.946 0.856 0
HIST1H3D 0 1.27614283924154 0.343 0.057 0
GEM 1.86205870995143e-57 -1.2741840477091 0.091 0.294 6.44663345972283e-53
SPRY1 4.60535022956784e-79 -1.27345692348643 0.202 0.43 1.59441830297868e-74
PPP1R14B 2.26169407281061e-278 1.25884021345455 0.768 0.392 7.8302110494776e-274
HSPH1 0.0632756091022984 -1.25840332424826 0.583 0.481 1
PDGFRA 3.35496978798351e-105 -1.2580076005014 0.028 0.347 1.16152409029777e-100
FXYD1 1.64092050366058e-157 -1.25793457267119 0.029 0.443 5.68103087572329e-153
MAGI2 3.47778896808795e-119 -1.25612596886924 0.023 0.361 1.20404531864173e-114
LAMA4 1.20621777846885e-127 -1.25330752331508 0.091 0.447 4.176046570837e-123
TACC1 6.34224405585783e-134 -1.24743730826071 0.318 0.593 2.19574831457854e-129
SELENOP 2.79389586215958e-31 -1.2455464380544 0.584 0.547 9.67274686438269e-27
PLP2 3.20796980087048e-285 1.2421892300012 0.806 0.443 1.11063122475937e-280
HLA-DQA1 1.59984335845745e-27 -1.24216234045213 0.022 0.129 5.53881769131554e-23
PPIA 0 1.23766931735647 0.921 0.818 0
DOCK4 1.96414881068801e-96 -1.23522714600176 0.061 0.357 6.80007959748295e-92
DEGS1 0 1.23269950130793 0.76 0.334 0
ABI1 1.03727477907062e-195 1.23201955323505 0.741 0.367 3.5911490126204e-191
BTG2 3.17466231225387e-236 1.22898929818575 0.811 0.388 1.09909983912541e-231
RARRES2 1.16912654479504e-90 -1.22336019896127 0.03 0.309 4.04763301073491e-86
TTC28 2.17977610122874e-146 -1.22314890439321 0.066 0.463 7.54660284006401e-142
EEF1B2 0 1.22270208821792 0.931 0.808 0
TYMS 0 1.22064800473919 0.519 0.019 0
FAM83B 0 1.21558794330213 0.584 0.023 0
LEPR 3.36221948228046e-61 -1.21550512605948 0.082 0.309 1.16403400696032e-56
TP63 0 1.21375333202075 0.624 0.045 0
SYNE1 9.98639552429277e-104 -1.21285135284703 0.317 0.566 3.4573899944654e-99
CPQ 1.71806835940339e-140 -1.20845073087272 0.151 0.511 5.94812446709047e-136
MAN1A1 1.12026267738697e-83 -1.20711519474078 0.233 0.476 3.87846141538144e-79
TXNIP 1.02048418806893e-95 -1.20459381078153 0.626 0.737 3.53301830751343e-91
DAPL1 0 1.20431693058978 0.613 0.033 0
CD99 9.85969287069192e-153 -1.19590600511974 0.703 0.787 3.41352426876225e-148
LDLRAD4 4.79447070112218e-117 -1.19565180088796 0.062 0.41 1.65989370143551e-112
HIST1H1C 1.79813584348539e-130 1.19364044282358 0.528 0.243 6.22532610373077e-126
ARHGAP15 3.26495686433065e-61 -1.19141655373989 0.037 0.252 1.13036071599992e-56
COL4A2 1.98583676526853e-129 -1.19024210827828 0.017 0.38 6.87516546503616e-125
COL12A1 2.5819620086237e-80 -1.18746241035121 0.075 0.332 8.9390106700561e-76
PKP3 0 1.18263008646949 0.617 0.021 0
TSC22D3 1.46333509642339e-113 -1.18016779322378 0.296 0.564 5.06621243732744e-109
C19orf33 0 1.17083296237644 0.588 0.045 0
S100A13 2.9647475112602e-82 -1.17065757282676 0.329 0.516 1.02642523587339e-77
NR2F2 1.93786110071841e-73 -1.17056335658662 0.031 0.269 6.70906891679722e-69
PLCB1 8.41989656204694e-75 -1.16471613601986 0.025 0.271 2.91505238874627e-70
TFPI 3.16623166781686e-111 -1.16317422574752 0.025 0.355 1.09618106571488e-106
OVOL1 0 1.16205809451595 0.539 0.021 0
CDC20 0 1.16140384474057 0.418 0.005 0
FTX 7.55426839760196e-100 -1.161095468879 0.356 0.585 2.61536326193378e-95
IGFBP6 8.6268629159567e-62 -1.15792461548031 0.033 0.241 2.98670621013337e-57
ITIH5 4.3186179967479e-123 -1.15734531166164 0.017 0.367 1.49514873665409e-118
NEDD4L 0 1.1548845187253 0.509 0.071 0
SAMSN1 7.10441861678209e-31 -1.15488332580705 0.033 0.158 2.45962076931613e-26
RCAN2 7.98481548828467e-90 -1.15415702264934 0.036 0.315 2.76442297019904e-85
TINCR 0 1.15383200579189 0.615 0.029 0
RUNX1T1 3.1859924916492e-134 -1.14940723436728 0.024 0.403 1.10302246053387e-129
DPYD 3.34804533402411e-97 -1.14532261488355 0.276 0.528 1.15912677509249e-92
CENPU 0 1.14521262598618 0.567 0.023 0
ZNF385D 1.36423184856059e-79 -1.14419750913484 0.037 0.303 4.72310708290163e-75
LPAR1 1.91759260940125e-97 -1.14321177577079 0.039 0.336 6.63889737300807e-93
COL18A1 2.24120303146547e-43 -1.14020694174125 0.325 0.448 7.75926901523659e-39
MIR924HG 0 1.13733415231764 0.459 0.019 0
TUBB2A 3.03102030438061e-218 1.13725554518777 0.699 0.322 1.04936953957961e-213
IFI27 2.10198522932769e-21 -1.13603800032009 0.142 0.252 7.2772830624554e-17
DIAPH3 0 1.13280397196766 0.547 0.007 0
ADAMTS9-AS2 2.13311888094716e-86 -1.13122870262596 0.11 0.382 7.38507087772715e-82
ARHGDIB 6.71310587021318e-56 -1.13101739312343 0.146 0.347 2.32414438332651e-51
WIF1 1.86937126209266e-35 -1.1310035541178 0.052 0.199 6.47195024649101e-31
TGFBR2 9.79428151319477e-79 -1.12780109438541 0.267 0.488 3.39087820268316e-74
HDAC9 6.08889168510382e-99 -1.12636559394535 0.019 0.318 2.10803519029979e-94
LTBP4 4.41235425906467e-81 -1.12506087789473 0.191 0.432 1.52760116803078e-76
HNRNPA1 8.60752841672403e-279 1.12157597901689 0.9 0.739 2.98001241315402e-274
RPSA 0 1.12056022992876 0.943 0.823 0
ARL15 3.70064224143976e-48 -1.1198454226062 0.231 0.406 1.28119935040886e-43
SDC4 0 1.11759920555437 0.654 0.137 0
ACTG1 1.34407354962511e-258 1.11754195460122 0.965 0.879 4.65331703615709e-254
SNHG12 0 1.11548484990694 0.581 0.168 0
CCN2 7.75550852951529e-85 -1.11370630796863 0.04 0.316 2.68503460800349e-80
TMSB10 1.45382240361905e-167 -1.11344918083466 0.867 0.922 5.03327854356951e-163
IER2 6.74428276526382e-225 1.11201237053409 0.948 0.689 2.33493813616199e-220
ATF3 4.91511098003547e-235 1.1104130096407 0.796 0.394 1.70166057239808e-230
HMMR 0 1.1103027309756 0.478 0.008 0
RRM2 0 1.10980979031709 0.456 0.006 0
GAPDH 1.52624653730511e-264 1.10923511727494 0.943 0.847 5.28401813680403e-260
MAST4 3.19621475185086e-189 1.10841351708524 0.616 0.249 1.10656150923828e-184
HPSE2 4.05314720699466e-48 -1.10709992006407 0.003 0.163 1.40324009453362e-43
REV3L 8.67079560900554e-55 -1.10676262836788 0.503 0.593 3.00191614779381e-50
JPT1 0 1.10448365432704 0.636 0.186 0
FOSB 3.0403269876104e-212 1.10252554978939 0.835 0.454 1.0525916063806e-207
KIF20B 0 1.10143217843431 0.566 0.088 0
CNN3 1.36150116970077e-154 -1.09744893352035 0.046 0.458 4.71365319962103e-150
LPP 3.49043292201559e-99 -1.09633755619606 0.47 0.665 1.20842278193102e-94
EPS8 2.9053466730031e-47 -1.09582254730826 0.27 0.415 1.0058600716604e-42
TUBB 1.45482316840456e-158 1.09532228686179 0.816 0.611 5.03674329133342e-154
HSPA6 0.435428914305167 -1.09332290285904 0.125 0.125 1
RAN 5.43145205766611e-223 1.09224801124155 0.792 0.542 1.88042301688459e-218
SORBS2 3.96316150234513e-38 -1.09159041425911 0.013 0.148 1.37208614372691e-33
BARD1 0 1.09118903136401 0.583 0.091 0
FGL2 4.64896223613193e-95 -1.09105948058891 0.03 0.325 1.60951721577124e-90
PHLDA1 1.23849392072813e-64 -1.08756652590751 0.095 0.316 4.28778980295286e-60
RPS19 0 1.08501213199796 0.986 0.926 0
RGS16 1.95674387410589e-11 -1.0841822287381 0.161 0.224 6.77444296654201e-07
SH3BGRL3 2.5877360597397e-61 -1.08084512543478 0.63 0.684 8.95900101242481e-57
CCNB2 0 1.08068935996735 0.494 0.005 0
ARHGAP29 2.82284212184287e-81 -1.07843946257385 0.132 0.385 9.77296171003221e-77
ELN 7.8575860974694e-95 -1.0735160735825 0.023 0.315 2.72037488280488e-90
WIPF1 5.25189244377569e-151 -1.07090749964071 0.031 0.44 1.81825768295958e-146
LYPD3 0 1.07068811657251 0.614 0.065 0
CKAP2 0 1.07036145605386 0.552 0.063 0
ENO1 2.18066254894554e-217 1.07028259430617 0.807 0.583 7.54967181070436e-213
FGFR1 1.36773246962596e-135 -1.07003670371009 0.035 0.41 4.73522658309204e-131
MAML2 3.23953705124481e-79 -1.06767774651121 0.442 0.617 1.12156012251147e-74
RPS6 0 1.06708713451587 0.989 0.927 0
MIR100HG 5.30331581908759e-96 -1.06661170567155 0.017 0.31 1.83606096972631e-91
COX7A1 2.6936229587005e-139 -1.06548887288179 0.022 0.403 9.325592045317e-135
ABCA12 0 1.06420061569326 0.416 0.02 0
PIK3R1 2.56772302414424e-66 -1.06411464206111 0.409 0.541 8.88971388188977e-62
DYNLL1 4.0750069307569e-205 1.06334276840747 0.874 0.739 1.41080814949735e-200
LTBP1 1.7902133096739e-82 -1.06063487138479 0.044 0.303 6.197897499422e-78
CBLB 8.99480148969889e-90 -1.05570949375242 0.148 0.428 3.11409022374865e-85
COL4A1 1.27682450549079e-100 -1.05488469598529 0.015 0.316 4.42049412045966e-96
ZNF750 0 1.05474789843586 0.472 0.021 0
