p_val avg_log2FC pct.1 pct.2 p_val_adj
COL1A2 3.39495374988434e-22 -3.97290219427401 0 0.476 1.17536693774746e-17
SERPINA12 0 3.94111917511395 0.992 0.007 0
PSORS1C2 0 3.90567528440255 0.908 0.002 0
SPRR2G 0 3.90154217495875 0.311 0.003 0
LGALS1 2.04244392208363e-47 -3.89953028801074 0 0.764 7.07114510264575e-43
POF1B 0 3.89874372321188 0.983 0.02 0
KLK5 0 3.88201824749835 1 0.006 0
LCE2A 2.95721490373803e-101 3.87374547973873 0.134 0.003 1.02381737182314e-96
TMEM45A 1.14554037588037e-166 3.85258639873159 0.933 0.134 3.96597533533542e-162
PERP 8.70939198720741e-122 3.83443354635005 0.992 0.243 3.01527859989108e-117
LY6G6C 0 3.82956629661074 0.95 0.019 0
S100A4 1.79054211437347e-39 -3.73650462898751 0.092 0.719 6.19903585417237e-35
LCE1E 1.35386931535702e-141 3.70463609067063 0.151 0.002 4.68723095669755e-137
NCCRP1 0 3.70136008196191 0.992 0.008 0
KPRP 0 3.63101534257207 0.983 0.002 0
TACSTD2 4.80430880269264e-292 3.61553308663761 0.933 0.068 1.66329975058022e-287
ADIRF 8.71803211591601e-32 -3.56220766304913 0.092 0.643 3.01826989885128e-27
COL1A1 1.37839511820916e-19 -3.55841513763195 0.008 0.442 4.77214173875192e-15
COL3A1 5.97025953523592e-21 -3.54442736518631 0 0.457 2.06696355369403e-16
CTSV 0 3.51446219645976 0.908 0.012 0
PTGDS 1.5630975740211e-10 -3.5020221959339 0 0.263 5.41160011101845e-06
LCE5A 1.57218536392307e-150 3.4539045964437 0.126 0.001 5.44306294843807e-146
CLIC3 0 3.45187818602061 0.95 0.049 0
MGP 8.87071059370178e-21 -3.43649587002498 0.008 0.46 3.07112871464549e-16
GLTP 3.2204490118304e-213 3.42210609187036 1 0.127 1.1149516523858e-208
BTC 0 3.39641452510382 0.966 0.009 0
ANXA1 2.30136322899137e-42 -3.38782541851873 0.101 0.749 7.96754963509102e-38
EPS8L1 0 3.36875021594495 1 0.037 0
ARG1 0 3.36519467330293 0.958 0.003 0
APOE 6.17730163224775e-05 -3.36110822111245 0.303 0.379 1
CLTB 3.55086412785098e-98 3.36025012488057 0.983 0.362 1.22934466970329e-93
KRT80 0 3.35588048389981 1 0.015 0
IDE 7.05851529147608e-263 3.29328606454877 1 0.097 2.44372857906193e-258
COL6A2 2.21792121003729e-24 -3.27411907684777 0.017 0.518 7.67866502127009e-20
B2M 2.18218370316949e-62 -3.26863424833963 0.899 0.965 7.55493819874309e-58
TAGLN 3.47945254776377e-06 -3.24211837383024 0.025 0.188 0.12046212665613
CRIP1 1.98743466557385e-31 -3.24173098040249 0.37 0.729 6.88069755568322e-27
BLMH 1.68017170157016e-294 3.21413976135769 0.992 0.082 5.81692244800606e-290
CLDN4 0 3.19762245333734 0.824 0.03 0
CARD18 0 3.18785221639307 0.924 0.021 0
ZBTB20 5.57703087291218e-44 -3.1254541070412 0.034 0.742 1.93082385851093e-39
LGALSL 6.22231871539006e-230 3.09825856084433 0.983 0.109 2.15422896245519e-225
CD63 1.78662000302837e-38 -3.09059734380286 0.681 0.821 6.18545711248453e-34
KLK8 0 3.08825868176952 0.966 0.022 0
ELOVL1 1.54341230933377e-204 3.08674218153129 0.933 0.109 5.34344775614446e-200
CYSRT1 0 3.08379517063911 0.992 0.004 0
LGALS3 3.55788214832445e-43 -3.05124124359549 0.185 0.785 1.23177437857141e-38
KLK7 0 3.0442760588325 0.95 0.013 0
GAPDH 9.92249973696751e-47 -3.01993711187664 0.353 0.832 3.43526863393552e-42
MT2A 1.32540536125832e-24 -3.01979800143401 0.067 0.549 4.58868590121243e-20
IVL 0 3.0101144299643 0.958 0.01 0
HSPE1 2.88208379569487e-28 -3.00884980397531 0.303 0.679 9.97806230907521e-24
TIMP3 6.76023990049174e-29 -2.99799877282882 0.025 0.581 2.34046265594925e-24
TM7SF2 0 2.99661265425024 0.95 0.027 0
ELMOD1 0 2.98562856704617 0.992 0.006 0
HLA-DRA 3.48405688286617e-08 -2.98511172938645 0 0.207 0.0012062153334171
SERPINB7 0 2.97635320515644 0.958 0.002 0
IFITM3 1.18351734297265e-36 -2.96603983048124 0 0.659 4.09745539310562e-32
LCE6A 0 2.95446879771901 0.546 0.002 0
CD81 7.70060631421707e-34 -2.93200827726796 0.361 0.739 2.66602691204509e-29
COL6A1 8.56889134495409e-22 -2.9165427519234 0.042 0.497 2.96663587253655e-17
ANXA9 0 2.90729359608365 0.966 0.003 0
FBLN1 9.37920418648498e-12 -2.88267379556277 0.084 0.366 3.24717428140296e-07
WFDC5 0 2.88047772151323 0.992 0.011 0
C15orf48 0 2.87373918396561 0.807 0.037 0
SPARCL1 3.62759995924432e-16 -2.86011123077995 0 0.376 1.25591138188997e-11
CD44 7.58905647349729e-37 -2.85463447703335 0.059 0.683 2.6274072416895e-32
MAP1LC3A 9.94728596667269e-127 2.82627760856953 0.975 0.224 3.44384987452175e-122
ANXA2 5.30968790999632e-43 -2.82600922620252 0.185 0.781 1.83826705131982e-38
CAV1 8.54249159704913e-31 -2.81840816588767 0.017 0.6 2.95749601581438e-26
RAB11FIP1 2.61780769094139e-176 2.80684254836113 0.983 0.139 9.0631120068082e-172
SCEL 0 2.79748764374931 0.891 0.021 0
HSPD1 1.66500398576236e-22 -2.7879097402375 0.218 0.595 5.76441029910786e-18
HAL 0 2.77863020445008 0.941 0.003 0
ABHD12B 0 2.74926934507792 0.95 0.003 0
TMEM40 0 2.74387403490248 0.983 0.016 0
TPRG1 1.19041979435498e-267 2.74002782922416 0.966 0.084 4.12135237003639e-263
FOS 4.44703327502822e-11 -2.73379334646683 0.58 0.64 1.53960739014752e-06
TINCR 0 2.72629084127218 0.966 0.03 0
SAT1 2.00801247525685e-20 -2.72075871258062 0.05 0.483 6.95193999058676e-16
CD74 1.07234815154413e-10 -2.71688039243716 0.008 0.277 3.71257653546093e-06
HSPA1B 9.83302043446398e-13 -2.71275090820487 0.689 0.661 3.40429000461577e-08
CFH 1.91214648954309e-19 -2.70617913341568 0 0.433 6.62004236144712e-15
CSNK2A2 3.15557861433232e-171 2.70190460510821 0.992 0.157 1.09249287206799e-166
DNASE1L2 0 2.7015974802205 0.958 0.004 0
SFRP2 6.18028244187038e-12 -2.69590520059193 0 0.293 2.13967558419994e-07
IGFBP5 1.50100628712741e-15 -2.69167519232208 0.025 0.387 5.19663386666381e-11
TCF4 6.47832086942172e-25 -2.68807580350718 0.185 0.607 2.24285946820249e-20
CALD1 4.79466940039078e-25 -2.67903035575205 0.202 0.618 1.65996249310929e-20
CST3 1.48989521820526e-17 -2.66106349206113 0.849 0.724 5.15816623494844e-13
SLIT3 1.03075887270176e-20 -2.66025771447729 0.008 0.459 3.56859029318078e-16
GGCT 1.35425881189789e-144 2.66013362267926 0.941 0.153 4.68857943267168e-140
CERS3 0 2.64548460522129 0.933 0.016 0
HEBP2 2.56607250778066e-87 2.63746365576794 0.95 0.32 8.88399962918741e-83
MARCH3 5.59072362417265e-212 2.63127773577947 1 0.117 1.93556442592481e-207
SPRR2D 0 2.62814561759198 0.613 0.003 0
S100A11 9.67635353936217e-38 -2.61656245434635 0.185 0.741 3.35005035886258e-33
SOD2 3.05426931717592e-17 -2.61271992083718 0.202 0.526 1.05741858029948e-12
GSDMA 0 2.60109342597518 0.958 0.01 0
LYPD2 0 2.60104260172677 0.908 0.003 0
S100A9 3.6403478354371e-133 2.58715789163491 0.303 0.013 1.26032482410668e-128
MBNL1 2.30373231875704e-35 -2.58660064761988 0.336 0.744 7.97575166076874e-31
ALOX12B 0 2.57654129775749 0.992 0.003 0
ABCA12 0 2.57600483975551 0.992 0.017 0
SERPINB3 0 2.57479947765184 0.714 0.004 0
KRT10 1.42083182085959e-26 2.56843857189436 0.807 0.445 4.91906184699799e-22
LYPD5 0 2.56487416443472 0.975 0.007 0
SULT2B1 0 2.56110997287704 0.975 0.032 0
SLURP2 0 2.55399513860198 0.899 0.009 0
CCDC80 3.99443375009262e-19 -2.54591551380547 0 0.428 1.38291290861957e-14
PRKG1 1.37775783345292e-20 -2.54424172245367 0.017 0.463 4.76993539519736e-16
DEGS2 0 2.53628810465715 0.95 0.012 0
HLA-A 3.14227172877941e-38 -2.53549770735967 0.605 0.817 1.08788589522072e-33
PRSS8 0 2.53266399990604 0.983 0.01 0
APOD 2.97087165713889e-07 -2.5266934908746 0.235 0.396 0.0102854547641806
SPRR5 2.927059162262e-234 2.51679247657876 0.176 0.001 1.01337715256673e-229
DSG1 0 2.50656802590922 0.941 0.036 0
ETV7 0 2.50408216152039 0.941 0.017 0
GAN 7.03873147648053e-303 2.50375104734326 0.95 0.067 2.43687922447232e-298
H2AFJ 5.51506836497015e-80 2.48112197533934 0.992 0.437 1.90937181863632e-75
GJB3 0 2.48037170227005 0.933 0.016 0
ATP6V1C2 0 2.47691652491118 0.983 0.009 0
TIMP1 4.14698025338535e-31 -2.47628491849842 0 0.596 1.43572603352454e-26
SQSTM1 1.1789760413867e-24 -2.46651233415271 0.739 0.762 4.08173295288489e-20
ELOVL4 0 2.45642355057162 0.891 0.034 0
CCL2 4.20551787835325e-08 -2.45615928969989 0.017 0.226 0.00145599234466468
SLC2A3 4.99315767147545e-21 -2.4548529300257 0.008 0.464 1.72868111744152e-16
DNAJB1 1.54744036658581e-06 -2.44244786096525 0.706 0.602 0.0535739329315674
IL36RN 0 2.4362688299972 0.966 0.002 0
ACTA2 1.04170375503851e-06 -2.43318764436805 0 0.169 0.0360648257031882
ALOXE3 0 2.42912345502819 0.983 0.002 0
PLAC9 2.44518283431455e-21 -2.41742930565476 0.05 0.496 8.4654674906804e-17
CELF2 3.31562789223989e-27 -2.41603985171482 0.008 0.551 1.14790353257237e-22
HPGD 1.10445288796342e-180 2.40821301641738 0.992 0.125 3.82372634341817e-176
TNNC1 0 2.4047210804532 0.891 0.014 0
HLA-B 1.0474416248798e-32 -2.39699234281762 0.739 0.843 3.62634764949636e-28
SPARC 1.499867803997e-26 -2.39677620943647 0.017 0.547 5.192692324218e-22
PKP3 0 2.38896054573602 0.975 0.024 0
DLC1 5.55458875580424e-26 -2.38853796008739 0.017 0.54 1.92305417314699e-21
EID1 1.18106581353725e-37 -2.38492727490685 0.067 0.693 4.0889679530473e-33
EREG 0 2.37531844619704 0.975 0.008 0
CD99 2.28061645165868e-38 -2.36443412281294 0.126 0.718 7.89572221728752e-34
ZEB2 1.03013762335854e-26 -2.36078882291062 0 0.54 3.56643946582959e-22
YBX1 2.81773021849987e-37 -2.35932839152278 0.311 0.755 9.75526378946842e-33
LYPLA1 8.94967924174739e-174 2.35350477167496 0.992 0.152 3.09846845028536e-169
TPM2 3.98123562469154e-13 -2.35274461586095 0 0.318 1.37834358562446e-08
SDR9C7 0 2.35037209356066 0.916 0.004 0
IGFBP4 2.32665291731436e-21 -2.34830915676315 0.05 0.498 8.05510506503406e-17
RBMS3 3.96884978855162e-25 -2.34096032228858 0 0.518 1.37405548529446e-20
EBF1 1.56305043525216e-20 -2.3274589303247 0 0.45 5.41143691188652e-16
LHFPL6 9.29612694342001e-26 -2.32483378813756 0.025 0.542 3.21841210908144e-21
EGLN3 6.73922344791059e-189 2.31144067909413 0.983 0.125 2.33318654990113e-184
PLPP3 1.08100003167322e-14 -2.30089123518104 0.151 0.46 3.74253020965586e-10
HSBP1L1 2.29125530476114e-219 2.29053815451765 0.966 0.103 7.93255499061354e-215
DGAT2 0 2.28327757041728 0.874 0.011 0
PDLIM2 2.37395591242005e-91 2.28285478249186 0.966 0.333 8.21887276438944e-87
MCTP1 3.19334068779198e-06 -2.28003359497908 0 0.156 0.110556647952046
ARL5A 1.09906399524373e-101 2.27391486502113 0.941 0.247 3.80506945793332e-97
XG 1.96142966420312e-177 2.27254872832368 1 0.146 6.79066564043762e-173
ROBO2 3.03211152068839e-11 -2.26788797256163 0.025 0.305 1.04974732957753e-06
PDZK1IP1 0 2.26764797364889 0.857 0.019 0
SELENOM 3.02572493950295e-27 -2.26455063796187 0.05 0.573 1.04753623130531e-22
CXCL12 3.02832908845033e-13 -2.2503400632221 0.017 0.337 1.04843781371239e-08
SLC46A2 0 2.2452593878493 0.891 0.003 0
APCDD1 2.39780185907351e-15 -2.24087947390451 0.025 0.383 8.30142981629841e-11
CTSH 1.17578710606626e-56 2.23848471152224 0.773 0.232 4.07069253991201e-52
HSPH1 3.04368356938576e-08 -2.2334012621853 0.378 0.515 0.00105375368855705
ZFP36L2 1.32664200880188e-21 -2.23090246288324 0.412 0.655 4.59296729867299e-17
LPP 1.98849267499738e-31 -2.22757823876074 0.05 0.622 6.88436049010844e-27
PMP22 6.99290665226788e-27 -2.2163243207908 0.008 0.547 2.42101421208166e-22
HMOX1 2.67500327808647e-167 2.21134921801818 0.824 0.087 9.26112884906316e-163
TUBA1B 2.99090622141808e-33 -2.2094444284665 0.109 0.664 1.03548164291715e-28
JUN 1.28042294422667e-11 -2.20849252222374 0.866 0.761 4.43295227520716e-07
SERPINB13 0 2.20340375379925 0.924 0.004 0
ZFP36L1 1.29151074107644e-25 -2.19783610949893 0.437 0.707 4.47133933668076e-21
HLA-DPB1 1.39528319988339e-11 -2.18210165176548 0 0.286 4.83060996631628e-07
HSP90AA1 7.39586122951838e-16 -2.17879790517878 0.899 0.897 2.56052111627156e-11
KRT77 0 2.17565657964511 0.782 0.016 0
DST 8.64198015491582e-24 -2.17536423879752 0.067 0.539 2.99193994943341e-19
KRT78 0 2.16447990850864 0.916 0.003 0
RPL10 6.97059813990921e-48 -2.16035729492789 0.958 0.962 2.41329078201797e-43
PYDC1 0 2.15517474254403 0.933 0.008 0
C1R 3.11481238364094e-16 -2.14539427813249 0.017 0.392 1.07837919534033e-11
DBI 6.88931977444858e-57 2.14200824595203 0.958 0.545 2.38515139911184e-52
SELENOP 8.98884310055725e-17 -2.13667350345562 0.168 0.498 3.11202736984393e-12
CASP14 0 2.13612853905287 0.807 0.015 0
TMPRSS11F 0 2.13210731430968 0.958 0.002 0
COL6A3 1.5367540478056e-16 -2.13190074467699 0.008 0.39 5.32039618890778e-12
GJB4 0 2.13138043500326 0.908 0.004 0
HMGB1 6.24081276250765e-41 -2.13056434287274 0.723 0.85 2.16063178650777e-36
TAGLN2 1.14277712266679e-33 -2.12899190038215 0.067 0.654 3.95640867638471e-29
GABARAPL2 3.59446275529045e-65 2.1283105789056 0.983 0.486 1.24443895050911e-60
FAM110A 0 2.12660665992535 0.958 0.032 0
SPTBN1 3.79278356663662e-23 -2.11939355289767 0.151 0.571 1.31309959860526e-18
CPA4 0 2.11022619653763 0.58 0.007 0
TWIST2 1.60192818524237e-13 -2.10821247731412 0.017 0.342 5.54603557012762e-09
CPM 9.28391128049031e-302 2.10308186093998 0.958 0.065 3.21418292441855e-297
SMPD3 0 2.09870634695545 0.924 0.006 0
SPINT2 3.50281767105773e-275 2.0961764828688 0.933 0.07 1.2127105058969e-270
PARD3B 7.43222378555991e-20 -2.08931671759283 0.017 0.452 2.5731101967987e-15
UFC1 5.20605209588846e-90 2.08664526973006 0.975 0.337 1.80238729611754e-85
GPX4 2.16278841205653e-26 -2.08216652869755 0.445 0.696 7.4877897613809e-22
DYNLL1 8.52798295292703e-60 2.0789468787402 0.992 0.742 2.95247297813287e-55
SERPINF1 1.26389619563645e-19 -2.0786495151755 0 0.436 4.37573501891295e-15
C19orf33 0 2.07016164945727 0.941 0.045 0
GNG11 1.42132960579846e-17 -2.06813342692249 0.05 0.44 4.92078522823484e-13
NRDC 2.14739972420338e-95 2.06690960082875 0.992 0.273 7.43451258516452e-91
FAM89A 2.75158896198664e-299 2.06113508811629 0.958 0.068 9.52627614529396e-295
ID3 1.80835062636742e-09 -2.06087647732094 0.176 0.391 6.26069070354664e-05
TNXB 2.25529563379513e-14 -2.05731088114623 0.025 0.366 7.80805901376211e-10
ANXA5 9.82813053026284e-31 -2.05436462527376 0.05 0.614 3.4025970708823e-26
NPM1 7.60515020735613e-30 -2.05255205113407 0.655 0.769 2.63297905328876e-25
C1S 1.4189404478441e-16 -2.05075316318108 0.017 0.398 4.91251372448105e-12
SPTSSB 0 2.05016916267541 0.849 0.027 0
SERPINB8 0 2.04983385464407 0.941 0.051 0
LUM 4.27604163246291e-13 -2.04788177674676 0.008 0.326 1.48040837357499e-08
ANK3 9.47107520486223e-212 2.04668578318931 0.958 0.09 3.27898094667535e-207
EMP1 2.62991196145721e-20 -2.04476014353021 0.092 0.507 9.10501820176101e-16
ATXN1 7.20957531553604e-27 -2.04097519433549 0.042 0.565 2.49602706999173e-22
TM4SF1 0.00318199798009761 -2.03958507670232 0.076 0.165 1
FNDC3B 8.42539080394864e-26 -2.03805843663509 0.042 0.552 2.91695455023506e-21
ZEB1 4.63070717831127e-24 -2.03693692798044 0 0.503 1.60319713220314e-19
CASZ1 0 2.03644011408108 0.95 0.05 0
NFIA 1.90182293356106e-24 -2.03572782543944 0.017 0.519 6.58430117828176e-20
CSNK2B 1.88334900688653e-94 2.03234308936435 0.941 0.267 6.52034259674187e-90
KAZN 0.435673671995403 -2.03113868845828 0.689 0.445 1
MAP1LC3B 3.76013880382687e-66 2.02969224460158 0.992 0.451 1.3017976552729e-61
VAMP8 8.53039213947764e-115 2.0276378734762 0.899 0.162 2.95330706260855e-110
MGST3 1.99781399388409e-29 -2.0267685269389 0.151 0.64 6.91663182822612e-25
RNF227 0 2.01718246971708 0.941 0.02 0
SPAG1 4.00229717528644e-289 2.01589697697317 0.941 0.065 1.38563530505592e-284
SLC38A2 6.52690336202142e-20 -2.0117222772669 0.37 0.631 2.25967921296544e-15
DUSP14 7.16856298989155e-211 1.99661120509093 0.891 0.083 2.48182819273035e-206
VCAN 3.80686309839321e-14 -1.99172883728632 0 0.338 1.31797407329471e-09
HSPB8 1.90088310492914e-242 1.9902832421175 0.916 0.077 6.58104739757516e-238
SRGN 5.85734601848616e-09 -1.98938335024866 0 0.226 0.000202787176506009
HLA-C 1.7311489956596e-24 -1.98712166500774 0.664 0.749 5.99341093787309e-20
AKT3 6.66730791908213e-28 -1.98683004923741 0 0.556 2.30828867466543e-23
SOCS3 8.55876630703255e-10 -1.97387236623639 0.034 0.283 2.96313048315774e-05
SOD3 7.41356677565357e-16 -1.9705027073972 0.05 0.412 2.56665095339902e-11
HNRNPA2B1 8.86931492702336e-34 -1.96269477669924 0.513 0.779 3.07064552088476e-29
NR4A1 5.09265311565184e-13 -1.96162479738913 0.134 0.425 1.76312743516982e-08
PPIF 1.76711712773915e-283 1.95994133783442 0.958 0.072 6.11793620794569e-279
BPIFC 0 1.95736163011975 1 0.005 0
SERPING1 1.82531332120448e-21 -1.95567067479321 0.025 0.482 6.31941724934204e-17
LEPR 1.32732143475036e-12 -1.95141806797626 0.008 0.316 4.59531953924922e-08
MYL9 6.23987272067173e-11 -1.95056318701215 0.034 0.307 2.16030633462376e-06
EMP3 2.15270460170889e-23 -1.94907719696994 0.05 0.524 7.45287860157635e-19
JUP 3.22406976627051e-163 1.94777438777072 0.899 0.11 1.11620519378051e-158
REV3L 1.08834904475534e-14 -1.94642336847861 0.261 0.515 3.76797322784745e-10
TGM1 0 1.94149786732258 0.891 0.004 0
NME2 1.12930404357409e-25 -1.94106346445616 0.748 0.758 3.90976352925787e-21
ITPRID2 8.67686891750931e-139 1.93845624776023 0.983 0.166 3.0040187879309e-134
BTG1 3.68959999287516e-11 -1.93789000745102 0.79 0.684 1.27737641353331e-06
HLA-DPA1 8.85650976607934e-08 -1.93375462864068 0 0.197 0.00306621224611433
RPL5 2.15263458721767e-40 -1.9330744922409 0.857 0.915 7.45263620440628e-36
EEF1A1 3.40069511208803e-51 -1.93304051688466 0.958 0.975 1.177354654756e-46
TEX264 5.84523343812503e-108 1.93235931057408 0.958 0.206 2.02367826861327e-103
RNF39 0 1.92736993432075 0.933 0.008 0
RGS16 7.81760965977478e-09 -1.92683597855318 0 0.223 0.000270653464031063
IFITM2 3.53325963663102e-26 -1.92183643076865 0.034 0.552 1.22324981879802e-21
PDZD2 1.57277387242705e-171 1.92088281765674 0.958 0.122 5.44510042372969e-167
KIFC3 3.91063430601405e-261 1.91767253806683 0.983 0.082 1.35390070308512e-256
LMNA 1.91105055181399e-29 -1.91336638852353 0.748 0.831 6.6162481154352e-25
AADACL2 0 1.91062819976886 0.908 0.04 0
HBA1 9.15138401879818e-114 1.90814465887215 0.16 0.004 3.16830066114812e-109
RPS2 9.18141447013312e-41 -1.90692377953499 0.924 0.924 3.17869750370479e-36
ASAH1 1.12284715240448e-87 1.90530488918015 0.958 0.281 3.88740912633956e-83
CDC34 3.64178559269806e-190 1.90201255519446 0.966 0.109 1.260822590048e-185
AC073210.3 0 1.90152614187792 0.748 0.008 0
MEF2A 3.4481698854519e-22 -1.89944758024556 0.059 0.513 1.1937908960423e-17
A2M 3.30438639407984e-10 -1.88751913787166 0 0.255 1.14401161349438e-05
UCHL3 1.48422603251459e-164 1.88147407490354 0.95 0.126 5.13853894716878e-160
HLA-E 3.05066733565071e-15 -1.87923172510347 0.731 0.681 1.05617153827563e-10
PTPRG 2.47897497086481e-19 -1.87919862339249 0.017 0.444 8.58245924663105e-15
HMGA1 7.59474056415497e-218 1.8643123871016 0.941 0.09 2.62937513071609e-213
PNRC1 3.33479181940107e-26 -1.86325478853737 0.697 0.757 1.15453827579485e-21
LSAMP 4.75065212159634e-11 -1.86196983316772 0.042 0.317 1.64472327101787e-06
PRRX1 2.65682739656292e-15 -1.86058747112698 0 0.36 9.19820212964048e-11
AQP9 0 1.85697727070398 0.933 0.004 0
PI3 0 1.85540406979355 0.471 0.001 0
YPEL3 2.79429686454784e-108 1.85375127937579 1 0.237 9.67413517475108e-104
GNAS 1.28485585894896e-33 -1.84629375414897 0.849 0.827 4.44829946926719e-29
QKI 3.02202178302591e-20 -1.84616858893349 0.328 0.61 1.0462541615014e-15
AC044810.2 0 1.84487994929714 0.941 0.002 0
LDB2 8.50176802959415e-16 -1.84482032508936 0 0.37 2.94339710952579e-11
PTRH1 2.94946034837313e-245 1.84181669806896 0.95 0.082 1.02113266721026e-240
NUCKS1 3.22218428454638e-30 -1.83755535229515 0.025 0.597 1.1155524211528e-25
ARL6IP5 7.26784027029479e-27 -1.83634309015914 0.05 0.569 2.51619897997876e-22
NR3C1 7.83646189917217e-23 -1.8294022156391 0.126 0.559 2.7130614741124e-18
C11orf96 0.0295623895980773 -1.82887461166783 0.202 0.249 1
AL365226.2 0 1.82076158968731 0.403 0.002 0
EXT1 2.05556946901724e-19 -1.81980022684301 0.042 0.465 7.11658705868458e-15
PTPRC 2.02323456243921e-07 -1.81926681483545 0 0.188 0.00700464037862078
TNFAIP3 0.0042924365337655 -1.81830799018027 0.378 0.384 1
LDHA 8.30572336768775e-23 -1.8165803818194 0.252 0.613 2.87552448712718e-18
DCLK1 3.36203296439288e-15 -1.81540286336272 0 0.359 1.16396943260246e-10
SVIL 4.4662069952809e-22 -1.81289537878021 0.034 0.496 1.5462455238362e-17
METRNL 9.51049841771775e-99 1.80561890002645 0.966 0.259 3.29262965719806e-94
DSC1 0 1.80380313841714 0.824 0.015 0
IL6ST 1.09666913493885e-25 -1.80192490214274 0.059 0.558 3.7967782120718e-21
LCE3D 0 1.80163679332305 0.63 0 0
HSD11B1 0 1.80148793467633 0.882 0.021 0
AL355312.4 0 1.80145257794193 0.622 0.001 0
MAN1A1 1.24382262648791e-18 -1.7987180076052 0.008 0.426 4.3062383151638e-14
DENND2C 0 1.79803156637505 0.983 0.067 0
LYPD3 1.34318066811944e-192 1.79785183773198 0.756 0.062 4.65022579109631e-188
PGRMC2 3.85842147771289e-113 1.79762309175157 0.966 0.199 1.33582409979898e-108
CENPT 1.02588525161654e-242 1.79755939826696 0.941 0.078 3.55171732962163e-238
DYNLRB1 3.74187615744189e-71 1.79739578831301 0.983 0.464 1.29547494446796e-66
LAMA2 1.7966075554741e-13 -1.7973737635947 0 0.325 6.22003501780689e-09
GEM 1.84541916772725e-11 -1.79564220563298 0 0.283 6.38902570058852e-07
RPL13 4.76176534682811e-44 -1.79293377787307 0.908 0.969 1.64857078072536e-39
AQP1 5.2229796164321e-12 -1.79264057548264 0.008 0.304 1.80824777300496e-07
C3 2.38881722426349e-09 -1.79216878453713 0.008 0.245 8.27032411212261e-05
TALDO1 1.05714874605977e-83 1.7900128979577 0.966 0.321 3.65995467373351e-79
MMP2 8.98380084121876e-11 -1.78940437020616 0.05 0.319 3.11028168923835e-06
HSP90AB1 2.00168984642074e-20 -1.78931989334864 0.874 0.849 6.93005041729325e-16
TACC1 8.44308845278896e-25 -1.78801266905906 0.017 0.524 2.92308165324006e-20
PAM 1.22961314610121e-21 -1.78633399890259 0 0.467 4.25704367311702e-17
CYBA 1.48221224721565e-22 -1.78521499783841 0.042 0.511 5.1315670210853e-18
ABHD5 3.00099783074638e-158 1.78472166452441 0.975 0.135 1.0389754589827e-153
