p_val avg_log2FC pct.1 pct.2 p_val_adj
SOD3 4.13915947420627e-142 -2.2142998682366 0.062 0.486 1.43301840156495e-137
CFH 2.35950845025731e-122 -2.20941332196667 0.091 0.484 8.16885420563585e-118
S100A10 2.46321954152639e-275 -2.20912830359857 0.375 0.858 8.52791237471851e-271
HAL 0 2.20084934155312 0.579 0.003 0
SLIT3 1.70080641348898e-138 -2.20080611134141 0.088 0.51 5.88836188414018e-134
COL6A1 1.08533484688132e-134 -2.19724131730153 0.137 0.553 3.75753777338781e-130
TINCR 0 2.1959160263426 0.597 0.029 0
DSC1 0 2.1947263501275 0.548 0.018 0
KRT78 0 2.18413850941916 0.492 0.003 0
KLK8 0 2.16513451975635 0.572 0.015 0
PLPP3 1.21447380299217e-133 -2.13661658932706 0.113 0.515 4.20462975333919e-129
WFDC5 0 2.12947326338249 0.527 0.008 0
TMEM40 0 2.12841508119472 0.582 0.013 0
S100A7 0 2.12559915862484 0.196 0.007 0
PLAC9 4.93613154446231e-152 -2.12341620217289 0.112 0.547 1.7089381020083e-147
RNF227 0 2.11501586837736 0.562 0.027 0
COL3A1 9.65758498270264e-92 -2.11447902394069 0.192 0.516 3.34355249686148e-87
ITPRID2 0 2.0918389124515 0.689 0.196 0
SULT2B1 0 2.08842669516836 0.559 0.022 0
PKP3 0 2.08712417248387 0.617 0.021 0
CYSRT1 0 2.08357766342875 0.522 0.004 0
GJB3 0 2.08058520633062 0.543 0.012 0
CLDN1 0 2.06894027418573 0.573 0.05 0
ELOVL7 0 2.06368119078401 0.609 0.065 0
ALOXE3 0 2.06134833101893 0.534 0.003 0
MARCH3 0 2.05926452979137 0.596 0.115 0
GSN 2.4059522522532e-106 -2.04196226030731 0.522 0.728 8.3296472925258e-102
HMOX1 0 2.03989013936623 0.498 0.099 0
FABP5 1.24774016713915e-143 2.03827750400891 0.472 0.189 4.31980123265246e-139
TIMP1 2.83018306085027e-230 -2.03488303173812 0.076 0.661 9.79837677496973e-226
LYPLA1 0 2.03448913228263 0.623 0.198 0
FAM160A1 0 2.03165918458592 0.625 0.084 0
CCDC80 9.55024285900556e-126 -2.02977443634184 0.092 0.504 3.30638958021631e-121
TIMP3 1.86746953835642e-160 -2.02916258863888 0.132 0.593 6.46536628874377e-156
IFITM3 7.1296318518618e-198 -2.01682498780041 0.148 0.666 2.46834984343307e-193
ACTA2 1.88656670224402e-26 -1.99736406304817 0.054 0.186 6.53148257983903e-22
ABHD12B 0 1.99335067007403 0.472 0.003 0
ANK3 0 1.98669900849049 0.639 0.133 0
SPARCL1 6.64335698345536e-56 -1.96761803468837 0.111 0.347 2.29999662124208e-51
MMP2 1.55251857049019e-94 -1.96539091192926 0.075 0.404 5.37497454289409e-90
CD81 1.01019187263245e-205 -1.96163944083674 0.316 0.752 3.49738528224081e-201
LY6D 0 1.95655440566309 0.54 0.056 0
IFFO2 0 1.94532237280127 0.598 0.125 0
ALOX12B 0 1.94438633607586 0.542 0.002 0
LYPD5 0 1.93360151907029 0.526 0.008 0
ZBTB20 5.4280688182872e-239 -1.93333222282869 0.225 0.781 1.87925170557921e-234
PRSS8 0 1.93133522213951 0.504 0.006 0
GAN 0 1.92766800000103 0.543 0.076 0
ELOVL1 1.46706144058702e-254 1.92071857534396 0.512 0.164 5.07911341345632e-250
HLA-DRB1 4.36319732649605e-15 -1.91871079063803 0.153 0.244 1.5105825464062e-10
LCE1D 0 1.91727112914688 0.109 0.001 0
YOD1 0 1.91522110471055 0.415 0.04 0
C1R 3.91204521308806e-123 -1.90170868054003 0.066 0.459 1.35438917322322e-118
LAMA2 3.86546258335731e-95 -1.89855381458425 0.064 0.396 1.33826180098413e-90
COL1A1 1.73159108936549e-95 -1.89464899544641 0.167 0.512 5.99494151049225e-91
DGAT2 0 1.89365931370226 0.495 0.011 0
SERPINB13 0 1.88601371016828 0.492 0.002 0
EID1 2.83529053951269e-260 -1.8763292642959 0.115 0.72 9.81605937684689e-256
TPM2 9.1812387841981e-57 -1.8747554189234 0.045 0.278 3.17863667947722e-52
HLA-DPB1 8.30959710090931e-54 -1.87358536199364 0.054 0.279 2.87686561230581e-49
SELENOM 9.59245599471663e-201 -1.86251872587035 0.077 0.619 3.32100418993084e-196
NECTIN4 0 1.8482160075606 0.581 0.016 0
TRIM29 0 1.84560978863401 0.564 0.046 0
SERPINB8 0 1.84504275537885 0.552 0.083 0
SLC2A3 7.10883720617959e-130 -1.84313886851752 0.044 0.457 2.46115052915144e-125
SPRR2D 0 1.83676280732606 0.183 0.002 0
ELOVL4 0 1.83460446307983 0.495 0.042 0
CASZ1 0 1.83135957040191 0.509 0.049 0
SERPING1 1.06522556509939e-166 -1.82380592020732 0.065 0.544 3.6879174289306e-162
GGCT 1.21936819456166e-137 1.8215276406022 0.455 0.198 4.22157462639193e-133
SRGN 3.67493256860522e-57 -1.81857901699728 0.026 0.246 1.27229840457681e-52
RAPGEF4 0 1.81498718704518 0.498 0.062 0
CES4A 0 1.81201725150102 0.468 0.012 0
PARD3 5.09046723104358e-226 1.80842237883883 0.73 0.365 1.7623706600596e-221
KRT5 1.54416839686754e-296 1.80562536409736 0.402 0.076 5.3460654067951e-292
CERS3 0 1.80473039553171 0.476 0.014 0
RNASE7 0 1.7980241008537 0.166 0.001 0
ANXA1 3.16245290134708e-197 -1.7974900172954 0.297 0.791 1.09487281897537e-192
HSPA1A 2.83449786818601e-54 -1.79608195855957 0.607 0.785 9.8133150694468e-50
IL36RN 0 1.79404018525348 0.433 0.001 0
TMSB4X 1.3119878429879e-205 -1.79182178041545 0.703 0.932 4.54223311120842e-201
CCN5 4.59370037646556e-57 -1.7838954400016 0.025 0.248 1.59038500733614e-52
PAM 2.1480614227516e-161 -1.78260161183161 0.089 0.562 7.43680345170831e-157
ROBO2 1.09120555254045e-78 -1.78242272400681 0.083 0.383 3.7778627434503e-74
PMP22 1.07912106177058e-173 -1.78158743673667 0.085 0.578 3.73602502795593e-169
HSPE1 1.90748141934977e-117 -1.77481455863626 0.313 0.669 6.60389142193084e-113
SERPINB5 0 1.77236813154845 0.473 0.032 0
C19orf33 0 1.77111931813732 0.559 0.045 0
ZEB2 1.1302250411741e-172 -1.7705468838714 0.075 0.575 3.91295211504887e-168
SLC15A1 0 1.76121687514053 0.456 0.003 0
TOB1 1.10809313202818e-305 1.75280074764445 0.674 0.24 3.83632923239477e-301
IGFBP4 5.367174007121e-138 -1.75227759869851 0.072 0.504 1.85816931300536e-133
HLA-DPA1 7.60274661428142e-34 -1.74278895683342 0.048 0.203 2.63214690533037e-29
PHLDA2 0 1.74003231218589 0.621 0.16 0
CELF2 8.02725583923946e-186 -1.73953894594045 0.083 0.606 2.77911624410309e-181
MFAP4 2.32784248227458e-111 -1.73946927220644 0.038 0.405 8.05922345788284e-107
ARL5A 2.99846657610779e-166 1.73892979423116 0.586 0.31 1.03809911331428e-161
CD99 1.25270527666466e-252 -1.73833890633424 0.259 0.787 4.33699093834073e-248
MAP1LC3B 4.04852891296971e-187 1.73430539467958 0.73 0.497 1.40164119495924e-182
FN1 1.76999338554821e-127 -1.73152219718762 0.05 0.463 6.12789410010645e-123
LCE1F 0 1.72359804980626 0.145 0 0
EMP3 1.49627848899789e-208 -1.72216325732219 0.074 0.621 5.1802657567596e-204
SAT1 2.13838241751811e-104 -1.71944167973629 0.132 0.498 7.40329376768945e-100
IGFBP5 3.8236396841764e-86 -1.71766680791002 0.106 0.432 1.32378229505871e-81
HEBP2 1.38611734114298e-97 1.7172996102175 0.575 0.4 4.7988768467711e-93
COL6A3 1.0282774374258e-106 -1.71608793471783 0.072 0.432 3.55999931611185e-102
C1S 1.45114581879069e-119 -1.71529662320596 0.069 0.457 5.02401193923524e-115
WFDC12 0 1.71273415115589 0.155 0.001 0
BPIFC 0 1.70113829960741 0.483 0.003 0
CALD1 1.07225752066861e-131 -1.69982253839789 0.194 0.609 3.7122627623068e-127
PRKG1 7.57907328904823e-109 -1.69916215902123 0.073 0.443 2.62395096340139e-104
IL32 1.88926450925477e-53 -1.69901179691643 0.043 0.258 6.54082265749092e-49
DSC3 0 1.69764559477377 0.471 0.051 0
SERPINF1 2.22754122216578e-131 -1.69557179856424 0.052 0.464 7.71197046526015e-127
TUFT1 0 1.6848325472706 0.53 0.033 0
NDFIP2 0 1.6837805935264 0.622 0.146 0
MT2A 9.73021790484916e-116 -1.68151913330877 0.194 0.598 3.36869874083783e-111
PPIF 0 1.68145464925201 0.531 0.082 0
FAM110A 0 1.67880691673868 0.475 0.038 0
HSPB8 0 1.67879217198581 0.475 0.081 0
OVOL1 0 1.67665612678564 0.51 0.021 0
SAPCD1 0 1.67432152565257 0.399 0.01 0
TUBB4B 5.69935144185719e-241 1.6676588746294 0.783 0.474 1.97317246268538e-236
MAP1LC3A 7.48767521849921e-146 1.66528158273847 0.536 0.269 2.59230803739661e-141
CXCL12 1.22772327250923e-79 -1.66486371809067 0.058 0.36 4.2505007417542e-75
HBA1 0 1.65777973378206 0.204 0.012 0
DUSP14 0 1.64998689340453 0.466 0.092 0
ANXA5 4.23013088003992e-213 -1.64793337531783 0.137 0.683 1.46451361197862e-208
CYBA 4.03014435440039e-205 -1.64758057846003 0.045 0.591 1.39527627693696e-200
TMPRSS11F 0 1.6399271551437 0.458 0.002 0
CAV1 5.50832071590678e-138 -1.63938361421374 0.162 0.587 1.90703571505409e-133
EBF1 1.09819116848636e-112 -1.63908497670209 0.078 0.464 3.80204764441664e-108
DNASE1L2 0 1.63752082097915 0.458 0.003 0
MYL9 2.93637956141924e-83 -1.62947879282552 0.049 0.36 1.01660396795895e-78
TCF4 3.22193912959366e-137 -1.62921785148992 0.218 0.616 1.11546754605662e-132
SPARC 4.03518144050266e-142 -1.62819878946736 0.132 0.579 1.39702016651643e-137
CTSK 1.09157476045281e-109 -1.62809025851049 0.052 0.421 3.77914097816369e-105
SELENOP 1.33192649473869e-117 -1.62318636283359 0.18 0.547 4.6112627174348e-113
RBMS3 1.47800384756272e-139 -1.62276876081635 0.105 0.549 5.11699712064688e-135
LNX1 4.63440927770575e-35 1.61797990007697 0.232 0.121 1.60447883603451e-30
HES1 3.26285839791595e-117 1.61598039015302 0.64 0.386 1.12963420594248e-112
TM7SF2 0 1.61155022395197 0.427 0.021 0
PTPRC 2.30298108973485e-44 -1.61047952071261 0.026 0.205 7.97315083077101e-40
RNF39 0 1.60695784425643 0.476 0.007 0
CCL2 2.34432268392637e-42 -1.60690234684202 0.018 0.191 8.11627956402148e-38
GAS7 2.54109504390875e-151 1.60662372167388 0.663 0.365 8.79752515151647e-147
RDH13 0 1.60653292811254 0.512 0.048 0
GPX4 6.78511447863484e-205 -1.60532884220696 0.272 0.726 2.34907448364817e-200
BNIP3L 2.02854899747489e-110 1.60518422866075 0.62 0.432 7.0230394841578e-106
NEGR1 1.25469803432457e-96 -1.60357091366122 0.06 0.4 4.34389006463508e-92
PRDM1 0 1.5995802326217 0.55 0.125 0
B2M 4.88870317529857e-240 -1.59629243135933 0.845 0.967 1.69251792632012e-235
ARAP2 0 1.59091604035045 0.588 0.107 0
CD55 5.8086690027203e-110 1.58596964652189 0.628 0.387 2.01101929543179e-105
PPP1R14C 0 1.58288021048415 0.54 0.032 0
LUM 5.31520979142421e-86 -1.58147509867897 0.053 0.369 1.84017878188898e-81
RRAD 5.07675440499474e-42 1.58104120694092 0.254 0.122 1.75762314255323e-37
S100A14 0 1.57967375368348 0.502 0.048 0
EGLN3 0 1.5795454847741 0.563 0.106 0
NRDC 5.22167890323076e-173 1.57865001112358 0.633 0.341 1.80779745308752e-168
SDCBP2 0 1.57278433901053 0.501 0.04 0
ITPKC 0 1.56970851352027 0.544 0.098 0
TPRG1 1.62099560847793e-261 1.56900593418115 0.535 0.166 5.61204889611145e-257
ANXA9 0 1.56841310488725 0.396 0.003 0
ABHD5 0 1.5681449357199 0.566 0.162 0
AL365226.2 0 1.55500705585592 0.257 0.002 0
WWC1 0 1.55323401394685 0.365 0.016 0
KIFC3 3.0071037660105e-300 1.55248800427026 0.486 0.123 1.0410893948305e-295
AKT3 2.34255932941296e-197 -1.55200016089461 0.057 0.603 8.11017465436062e-193
ANK2 8.02957487798555e-117 -1.54516389477153 0.061 0.451 2.77991911850738e-112
HIP1R 0 1.54361284373037 0.5 0.044 0
HLA-C 7.52036098356537e-189 -1.54327867463223 0.455 0.805 2.60362417612017e-184
PPL 4.32744458951078e-179 1.54259187379058 0.537 0.22 1.49820459133453e-174
MIDN 9.23325354833605e-186 1.54249778512041 0.632 0.289 3.19664471096942e-181
NLRP10 0 1.5424694151986 0.444 0.001 0
CRYBG1 0 1.54241336967637 0.577 0.141 0
UBL3 1.26328753462392e-06 1.5394423060103 0.459 0.443 0.0437362777362149
CDC34 7.85513223499687e-255 1.53889247233716 0.479 0.13 2.71952533107827e-250
PGRMC2 1.32805556732395e-189 1.53878073154762 0.592 0.267 4.59786117963225e-185
AADACL2 0 1.53825469889423 0.473 0.013 0
EMP2 1.61886076915096e-102 1.53113255542068 0.591 0.39 5.60465786887755e-98
UGCG 4.86735541137149e-234 1.53051909626274 0.622 0.243 1.68512711697092e-229
SERPINB2 0 1.52884303672866 0.51 0.016 0
PDZD2 4.07950700908507e-297 1.52877190493298 0.513 0.132 1.41236612161534e-292
KLK11 0 1.52670100326812 0.497 0.018 0
FGF22 0 1.52138824020704 0.414 0.002 0
LRMDA 8.11189808955487e-116 -1.51909376671453 0.057 0.443 2.80842023758479e-111
IFITM2 1.26326653836014e-205 -1.51609717278608 0.06 0.613 4.37355508245665e-201
CHMP4C 0 1.51178798902004 0.491 0.016 0
BNIPL 0 1.5082201730178 0.496 0.019 0
LEPR 3.10742327580921e-71 -1.50678825304217 0.039 0.309 1.07582101231791e-66
ECM1 9.57652349070358e-18 1.50628944733218 0.332 0.269 3.31548819771649e-13
GLRX 4.33447123023465e-47 1.50520061958969 0.374 0.209 1.50063728461954e-42
CLU 1.70576219868584e-82 -1.50222552619568 0.203 0.498 5.90551930807024e-78
SMPD3 0 1.500020394444 0.403 0.01 0
MCU 1.84181969674865e-127 1.49558285902406 0.48 0.201 6.37656397211348e-123
LAD1 0 1.49344763375298 0.524 0.016 0
PTPRG 2.05413026387747e-125 -1.48669489634447 0.076 0.487 7.11160438657017e-121
F13A1 4.27589899027254e-62 -1.485907557267 0.032 0.275 1.48035898942226e-57
A2M 8.63895984489534e-44 -1.48408059042257 0.045 0.231 2.99089428790122e-39
ABI3BP 1.6436723163231e-96 -1.48177680671924 0.039 0.374 5.69055792634219e-92
VCAN 3.86250992657796e-94 -1.48055597037552 0.045 0.38 1.33723956168056e-89
BICC1 1.74919894427995e-89 -1.47970479615931 0.071 0.396 6.05590166499163e-85
CEMIP 2.05050378046701e-224 1.47703952296339 0.213 0.029 7.09904913835482e-220
C11orf96 1.26083532340533e-36 -1.47621348976862 0.086 0.261 4.36513797316159e-32
CENPT 0 1.47460074588069 0.524 0.118 0
TIAM1 0 1.47410561545919 0.593 0.151 0
LHFPL6 1.14757617236927e-136 -1.47117585677319 0.105 0.547 3.97302346635964e-132
SPNS2 0 1.47073125404035 0.427 0.048 0
DEGS2 0 1.4698878826174 0.437 0.013 0
TWIST2 5.34163568457098e-95 -1.46976941878142 0.04 0.375 1.84932769035532e-90
RORA 7.47594161365603e-207 1.46757328297736 0.858 0.632 2.58824574606385e-202
DYNLL1 4.42164535232967e-179 1.46712686207301 0.843 0.739 1.53081783743005e-174
ADH1B 5.74383434465053e-62 -1.46658544231012 0.021 0.257 1.98857288846146e-57
RABGEF1 2.43967094859215e-178 1.46520657192603 0.693 0.376 8.44638479112089e-174
HSPD1 9.52999024422567e-78 -1.46421144252188 0.257 0.573 3.29937792245337e-73
MYO5B 0 1.4635782412196 0.434 0.014 0
H2AFJ 2.76998648529126e-89 1.46326805467897 0.631 0.508 9.58997021072688e-85
RGCC 8.81581481516572e-73 -1.46118451515963 0.11 0.385 3.05212324715852e-68
DLC1 3.99266786352542e-127 -1.4603587418205 0.118 0.545 1.38230154103114e-122
FBN1 5.62555231668599e-114 -1.45719071177804 0.055 0.446 1.94762246755986e-109
C3 1.94045621434573e-55 -1.45430353247014 0.039 0.263 6.71805345968634e-51
COMP 5.50179765743989e-19 -1.45221428777048 0.032 0.125 1.90477736698227e-14
MGST3 6.77360248191471e-187 -1.451499793012 0.177 0.674 2.34508891526369e-182
SLC46A2 0 1.44988862168251 0.36 0.003 0
PRRX1 1.58306615316947e-103 -1.44945315387621 0.08 0.442 5.48073332888802e-99
NNMT 7.24837479821927e-103 -1.44904782424816 0.04 0.392 2.50945983889149e-98
COL14A1 7.702699100561e-91 -1.4439351547725 0.029 0.347 2.66675145560522e-86
THBS2 3.63940665296075e-87 -1.44097405793412 0.03 0.339 1.25999897732154e-82
C2CD2 0 1.44010521025442 0.504 0.111 0
GNG11 1.74220503238453e-116 -1.44006945074147 0.076 0.474 6.03168804261849e-112
TACC1 6.44477634957791e-183 -1.43961672340794 0.073 0.593 2.23124601998737e-178
TGM1 0 1.43864006378687 0.414 0.004 0
SPAG1 0 1.43781659449072 0.478 0.083 0
AFDN 1.3249461707823e-196 1.43737475668143 0.572 0.227 4.58709613786541e-192
ANO9 0 1.43725628773836 0.375 0.016 0
CAT 1.07766741588598e-117 1.43254700878856 0.554 0.315 3.73099236053886e-113
METRNL 9.38796745004723e-168 1.43173766743116 0.599 0.309 3.25020821088085e-163
STK10 4.78511515379637e-141 1.42592190691392 0.423 0.151 1.65665471739584e-136
APCDD1 1.63350606038164e-63 -1.42419941571651 0.135 0.403 5.65536133164726e-59
AQP1 2.15604952327138e-76 -1.42233792858124 0.056 0.349 7.46445905451785e-72
TSC22D3 2.54181163251207e-173 -1.41875399689407 0.062 0.564 8.80000605292005e-169
S100A13 4.71400442115096e-151 -1.41874875609759 0.065 0.516 1.63203547064667e-146
PIEZO1 2.67171189085914e-209 1.41464692905076 0.465 0.139 9.24973373734343e-205
TWIST1 2.86654031042046e-118 -1.41295258005684 0.03 0.416 9.92424920870667e-114
CARD18 0 1.41251426595092 0.343 0.014 0
WDR26 2.52215776397118e-169 1.411477302229 0.596 0.282 8.73196239464461e-165
PDZK1IP1 0 1.41036644463678 0.381 0.013 0
ZDHHC9 4.41954195025939e-293 1.40861706100025 0.473 0.114 1.53008961859931e-288
PPP1R13B 9.62984212921952e-219 1.40467093083103 0.54 0.171 3.33394764355709e-214
GABARAPL2 2.24967944912737e-61 1.40190831920612 0.629 0.534 7.78861522082387e-57
SH3BGRL3 5.06501194412072e-121 -1.39812847194796 0.349 0.684 1.75355778517403e-116
HLA-DQB1 3.66992141601607e-22 -1.39708800141808 0.069 0.184 1.27056349343892e-17
ATG9B 0 1.39519256807937 0.201 0.005 0
LRP1 3.08866507982536e-110 -1.39494519322074 0.087 0.451 1.06932673728634e-105
CITED2 2.26100098831093e-153 1.39440168276992 0.551 0.235 7.82781152163125e-149
PID1 2.15148119025008e-93 -1.39194991247079 0.056 0.389 7.44864302876479e-89
PIK3R1 3.39640100844781e-147 -1.39042776376794 0.097 0.541 1.17586799313472e-142
DHCR24 2.03819099420484e-286 1.38540614642627 0.354 0.066 7.05642104103658e-282
MAL2 0 1.38405496729187 0.498 0.024 0
KCTD11 0 1.38355373767385 0.471 0.087 0
FSTL1 1.48414086639393e-131 -1.3812687430918 0.053 0.478 5.13824409354243e-127
GRHL1 0 1.38106610095001 0.442 0.054 0
AEBP1 1.15580998033606e-125 -1.37709254655282 0.037 0.442 4.00152973292146e-121
CD69 1.97818030732754e-17 -1.37404126052756 0.05 0.142 6.84865804199867e-13
TMPRSS13 0 1.36901516065016 0.425 0.006 0
FBLN2 2.31694765454539e-104 -1.3619070590446 0.042 0.403 8.02150447480159e-100
NDEL1 1.73684370068716e-168 1.35637775115661 0.616 0.298 6.01312657614901e-164
FXYD5 6.88254056331151e-144 -1.35629771646576 0.034 0.469 2.38280436842408e-139
LPP 1.02631281576681e-170 -1.35623633739779 0.157 0.665 3.55319759946629e-166
ARHGAP15 1.013256769341e-55 -1.35562255594651 0.031 0.252 3.50799626113547e-51
PTGER3 0 1.35316047299721 0.536 0.135 0
DCLK1 4.79984647908267e-94 -1.35170434542242 0.055 0.393 1.66175484952321e-89
PLCXD1 0 1.34954022576243 0.339 0.022 0
RHOV 0 1.3469447555947 0.449 0.033 0
ARHGDIB 1.28253873373321e-81 -1.34400773356405 0.049 0.347 4.44027735005776e-77
GNAI3 1.88734656969074e-150 1.34147393582078 0.624 0.359 6.53418255892632e-146
FOSL1 0 1.34140075378119 0.419 0.077 0
PPP1R13L 0 1.34086550934635 0.511 0.049 0
MAB21L4 0 1.34041432526486 0.407 0.008 0
MAN1A1 2.19504139560136e-118 -1.34034716796919 0.074 0.476 7.59945281571148e-114
DPYSL2 1.21872332776082e-171 -1.3375819085737 0.047 0.542 4.21934203304074e-167
PIM1 0 1.33704682918296 0.497 0.091 0
PYDC1 0 1.33662175273626 0.368 0.004 0
CREG1 2.90699191781164e-165 1.33427502321787 0.551 0.261 1.00642967186557e-160
ZEB1 1.98109897762342e-151 -1.33381895719952 0.067 0.542 6.85876277043004e-147
GJB4 0 1.33343722211127 0.377 0.002 0
CTSH 2.11146760919513e-59 1.33229910341034 0.418 0.244 7.31011200979446e-55
TGM3 0 1.33034918798066 0.421 0.005 0
XG 6.10821126016441e-159 1.3285590259976 0.57 0.259 2.11472382038152e-154
SPINT2 0 1.32832683173971 0.476 0.08 0
