p_val avg_log2FC pct.1 pct.2 p_val_adj
LRMDA 5.90947022307246e-48 -1.56486197658962 0.071 0.41 2.04591768592992e-43
LHFPL6 4.62497402923588e-33 -1.55674371890953 0.332 0.512 1.60121225866176e-28
FXYD3 0 1.54512962610137 0.764 0.08 0
TNXB 7.91343451229262e-42 -1.53850129031054 0.032 0.337 2.73971016250083e-37
HMGB1 7.09330637577804e-195 1.5381957001361 0.968 0.876 2.45577360035811e-190
PKP1 0 1.53308089460758 0.709 0.053 0
SLC25A5 1.63425288421859e-153 1.52285452277568 0.897 0.504 5.65794691045317e-149
PLCB1 1.06412599672883e-28 -1.52123638957435 0.062 0.297 3.68411061327488e-24
TUBA1C 3.46746975989675e-165 1.52086448070487 0.86 0.354 1.20047270557385e-160
CD81 5.95152924895069e-37 -1.51973306579551 0.817 0.744 2.06047894127922e-32
MEF2C 7.32153641029544e-57 -1.51937709640516 0.014 0.398 2.53478912060838e-52
HSPA1A 2.94403334209623e-14 -1.51882278834131 0.815 0.773 1.01925378336714e-09
PID1 1.22770307911697e-34 -1.5181456349085 0.089 0.35 4.25043083021087e-30
PCLAF 0 1.51719793769884 0.689 0.013 0
KLF5 7.00021404622222e-282 1.51391064755503 0.748 0.155 2.42354410494259e-277
COL5A2 2.15853990473298e-40 -1.51182782827322 0.126 0.407 7.47308100417605e-36
S100A16 7.34635840946014e-183 1.51114622434483 0.794 0.273 2.5433827449392e-178
IGFBP4 7.23943266301843e-43 -1.50176687062664 0.167 0.458 2.50636398226361e-38
FSTL1 1.62751746022634e-49 -1.50012029342355 0.108 0.444 5.6346281990496e-45
DENND2C 2.29345383593207e-266 1.49784299782556 0.648 0.118 7.94016652538041e-262
NNMT 2.41428075772658e-46 -1.49704832182247 0.037 0.369 8.35848141132521e-42
MIR924HG 0 1.49224943871531 0.59 0.029 0
A2M 4.99169838127847e-25 -1.48963191768016 0.014 0.221 1.72817589658242e-20
TWIST1 3.71481692921585e-57 -1.48786972934797 0.007 0.392 1.28610676906382e-52
CCL27 0 1.48743645488413 0.584 0.034 0
TRIM29 0 1.48721214290182 0.764 0.063 0
HIST1H1D 4.15115869634523e-196 1.48705688410434 0.467 0.076 1.43717265226168e-191
CD69 9.55505788295349e-13 -1.48550687945483 0.059 0.189 3.30805658965733e-08
MIF 2.73544196406664e-130 1.48038812426497 0.927 0.787 9.47037362379512e-126
ANLN 0 1.47546968401163 0.677 0.007 0
HIST1H1B 0 1.47379678393646 0.38 0.013 0
RPLP1 5.17749991573276e-163 1.47336463817348 0.995 0.962 1.79250224582584e-158
PRC1 0 1.46958300305169 0.755 0.041 0
VCAN 2.87096785084937e-36 -1.46770998114283 0.025 0.301 9.93957779642559e-32
TWIST2 8.63590324229709e-42 -1.46240281376256 0.011 0.317 2.98983606151568e-37
JUP 2.56504749672916e-270 1.46165656460555 0.76 0.17 8.88045093842602e-266
SELENOP 3.11488374965977e-12 -1.45475188312782 0.593 0.523 1.07840390296971e-07
COL12A1 6.71754987028533e-26 -1.45367551819177 0.124 0.339 2.32568294059148e-21
GNG11 3.32534725656715e-53 -1.45232845938733 0.032 0.399 1.15126847369611e-48
LAMA4 9.77922627814596e-56 -1.4465777802479 0.048 0.424 3.38566592975691e-51
PCOLCE 1.50045252772447e-50 -1.4407351312741 0.048 0.397 5.19471669623489e-46
TYMS 0 1.43351551819467 0.648 0.019 0
PDGFRA 2.54703946445518e-45 -1.43051622336424 0.009 0.334 8.81810532989026e-41
SRGN 6.1920535460793e-27 -1.42515657668433 0.066 0.311 2.14375085818811e-22
MIR100HG 8.43206772603912e-44 -1.42383747241974 0.002 0.319 2.919266167432e-39
THBS2 3.36263109533455e-27 -1.42125061977924 0.076 0.296 1.16417651151578e-22
HES1 4.61750601964426e-71 1.40944794343006 0.76 0.375 1.59862675906104e-66
BIRC5 0 1.40915394315845 0.732 0.006 0
AKT3 1.52169421567864e-76 -1.40722216820839 0.188 0.625 5.26825754410103e-72
SAMSN1 2.85263018853518e-15 -1.40678942194018 0.066 0.219 9.87609097572763e-11
TTC28 1.02060447730985e-53 -1.40459031783793 0.117 0.472 3.53343476089445e-49
RHOV 0 1.40333385797791 0.627 0.045 0
CDK1 0 1.40149670840198 0.696 0.013 0
S100A9 2.35496191457264e-211 1.40126593258008 0.336 0.039 8.15311364444194e-207
HINT1 4.56636905316134e-143 1.39580641650932 0.922 0.733 1.58092262989499e-138
CPE 1.42285404571184e-32 -1.39283265490993 0.071 0.326 4.92606299165897e-28
ITIH5 5.24647178241914e-45 -1.3879616558406 0.023 0.346 1.81638099579133e-40
SERPINB5 0 1.38287813717235 0.693 0.047 0
SLIT2 4.62036467710616e-24 -1.37763965113136 0.119 0.33 1.59961645486093e-19
IL7R 1.51902144349609e-13 -1.37603730796703 0.039 0.168 5.25900413952781e-09
SPRY1 3.45985044287176e-40 -1.37393750386803 0.133 0.414 1.19783482182663e-35
TPX2 0 1.36582080288146 0.693 0.013 0
HLA-DQB1 0.955717919978505 -1.36421274383205 0.217 0.185 1
ABI3BP 3.6904822328708e-32 -1.36317860307047 0.078 0.334 1.2776818538422e-27
COL14A1 3.47072870571536e-31 -1.36152510207017 0.053 0.3 1.20160098520572e-26
CCNB1 0 1.3539793513498 0.568 0.025 0
ADGRB3 1.5170603345663e-33 -1.34997504493545 0 0.256 5.252214584302e-29
RRM2 0 1.34857921629452 0.611 0.008 0
DIAPH3 0 1.34392089458884 0.691 0.009 0
TXN 2.1993575064756e-115 1.34341384057172 0.92 0.707 7.61439562316919e-111
CDKN3 0 1.33943597512795 0.686 0.026 0
EMCN 1.71352007499027e-35 -1.33565376213422 0.011 0.282 5.9323778516238e-31
MAGI2 7.42839418199417e-44 -1.33549511026252 0.034 0.351 2.5717843497482e-39
LSAMP 5.04323928702859e-24 -1.33521648272389 0.055 0.257 1.74601987356217e-19
RGCC 1.40969097522654e-12 -1.33151648965924 0.238 0.354 4.8804911253318e-08
ADAMTS9-AS2 3.02114607932134e-37 -1.3282425004968 0.112 0.39 1.04595098412184e-32
NHSL1 2.19140786230081e-235 1.32365707974495 0.673 0.14 7.58687316007164e-231
TUBB 2.6739357070914e-104 1.31931676042079 0.892 0.621 9.25743281152114e-100
PSAP 7.78538576513349e-45 -1.31802821430847 0.629 0.668 2.69537840574686e-40
GAPDH 1.30352057380884e-125 1.31720905556063 0.961 0.863 4.51291857858359e-121
MAML2 4.22793699163326e-41 -1.31353061249556 0.432 0.634 1.46375406587335e-36
PLEKHH2 4.75018592846614e-18 -1.31317505197388 0.233 0.371 1.64456187029426e-13
PTPRM 7.85997029527822e-19 -1.31073130091534 0.149 0.323 2.72120031592827e-14
HLA-DQA1 1.74926931224348e-09 -1.30764610251406 0.032 0.124 6.05614528591814e-05
SMC4 1.28842451019363e-251 1.30623353846473 0.796 0.191 4.46065449674138e-247
HIST1H3D 1.95366505552939e-126 1.30536327314251 0.323 0.054 6.7637837887483e-122
INPP4B 2.28259911842527e-33 -1.30528676547199 0.08 0.358 7.90258640790013e-29
CXCL14 1.31753523054855e-12 -1.29978905290597 0.739 0.401 4.56143872168213e-08
PDGFRB 1.07680404511298e-51 -1.29929126521191 0.011 0.372 3.72800328458566e-47
IL32 4.43184640217626e-24 -1.29768716853479 0.078 0.307 1.53434954289744e-19
FGL2 3.95050088201206e-44 -1.29669568786628 0.027 0.347 1.36770291036139e-39
CKS1B 2.8946421377029e-181 1.29581533145898 0.783 0.263 1.00215405449412e-176
IMPA2 0 1.28969132969559 0.764 0.095 0
NR2F2 8.02265721457919e-32 -1.28590042665026 0.053 0.304 2.77752415425946e-27
ARHGAP15 1.79202983819223e-31 -1.2856385221739 0.069 0.346 6.20418650280532e-27
AQP1 4.00162692643609e-25 -1.28544415084219 0.041 0.252 1.38540325820144e-20
SPTBN1 7.46098516441154e-23 -1.28274268042751 0.609 0.599 2.58306767377092e-18
MT1X 1.07444723479185e-91 1.27962827332862 0.838 0.452 3.71984377157287e-87
SVEP1 1.64532786029814e-33 -1.27935143166824 0.011 0.269 5.69628958513819e-29
HOPX 2.19087250690392e-214 1.27487383125793 0.664 0.144 7.58501970615206e-210
THY1 2.96771609695196e-39 -1.27386876255328 0.025 0.319 1.02745298992574e-34
CA12 0 1.27274696944219 0.611 0.057 0
MAN1A1 6.20419016320719e-23 -1.26669762185147 0.318 0.452 2.14795267640396e-18
CD99 3.09229421607013e-65 -1.26615141509972 0.776 0.806 1.07058318054564e-60
PHGDH 2.74070416190604e-306 1.26495957995718 0.764 0.148 9.48859187893491e-302
HIST1H3B 0 1.2638877921909 0.371 0.005 0
LTBP4 1.11201378639199e-28 -1.26262992332986 0.254 0.437 3.84990292986771e-24
TFPI 1.37617037018586e-47 -1.26198669616146 0.025 0.361 4.76443943862047e-43
HIST1H1C 3.36584849839132e-116 1.2590075054599 0.686 0.226 1.16529040862806e-111
ITPKC 1.49366375537326e-165 1.25858661627014 0.524 0.115 5.17121328747775e-161
MAP1B 1.85729865165017e-43 -1.25738553143103 0.119 0.421 6.43015366187807e-39
HPGD 0.00785085829307895 -1.25346593421817 0.169 0.199 1
ZNF385D 4.77644226141452e-26 -1.25128296741738 0.018 0.229 1.65365207532432e-21
CENPW 0 1.25086475758899 0.769 0.073 0
CDH1 0 1.24787833218402 0.686 0.072 0
LTB 2.68218282986371e-15 -1.24748361853597 0.025 0.163 9.28598517527117e-11
LGALS7 0 1.24614363284488 0.446 0.041 0
COL15A1 4.26236913235682e-39 -1.24543327710245 0.007 0.299 1.47567481731325e-34
NCKAP5 9.66101940665999e-09 -1.24443554686914 0.224 0.307 0.000334474152877975
ELN 6.94066959826537e-26 -1.24435973967907 0.057 0.275 2.40292922161545e-21
PREX2 6.00284648489053e-44 -1.24410373373253 0.011 0.33 2.07824548153395e-39
FYN 3.32832884464372e-62 -1.24275753523552 0.188 0.587 1.1523007293041e-57
ITGBL1 2.27129698367708e-37 -1.24115095297015 0.002 0.282 7.86345728718841e-33
SPINT2 0 1.2402448133624 0.771 0.117 0
GPR183 4.51511107508174e-13 -1.2360350688782 0.034 0.157 1.56317660530405e-08
CCL2 1.59051272455918e-06 -1.23507789434709 0.103 0.183 0.0550651410369632
LTBP1 3.71528753994899e-16 -1.22862011539159 0.252 0.376 1.28626969920574e-11
TXNIP 2.57350717341191e-40 -1.22855641083154 0.611 0.724 8.90973918506936e-36
ENO1 1.54481092304074e-125 1.22764331584952 0.92 0.624 5.34828989665934e-121
TP63 0 1.22549597238628 0.728 0.068 0
MIR99AHG 1.44656891622155e-07 -1.22512868882132 0.346 0.372 0.00500816624485063
EMP3 1.0431574855043e-58 -1.22422016181196 0.327 0.635 3.61151553056445e-54
FXYD1 2.68195098695487e-57 -1.22370147919992 0.039 0.428 9.28518251193646e-53
RPS2 5.4295349247433e-137 1.22328620094319 0.982 0.922 1.87975928629538e-132
PMAIP1 1.16049495650987e-259 1.22151048093224 0.725 0.144 4.01774958893281e-255
FTX 1.5495754575885e-33 -1.22049774870118 0.499 0.608 5.36478519171715e-29
HTRA1 2.12588119833715e-19 -1.21908548794625 0.277 0.405 7.36001329676304e-15
CPQ 1.56868343122814e-49 -1.21348233089154 0.185 0.492 5.43093890725495e-45
GRIP1 0 1.20731788272354 0.581 0.066 0
UBE2S 5.16932075844944e-143 1.20678796780831 0.835 0.312 1.78967053978278e-138
TSC22D3 5.77665173671117e-44 -1.2048576762831 0.293 0.545 1.99993459776677e-39
EID1 1.79423974083082e-48 -1.20192651575048 0.73 0.722 6.2118374067304e-44
SAT1 1.2973047930641e-10 -1.20103839754352 0.549 0.567 4.49139892406723e-06
GAS1 3.30211305605616e-12 -1.19774324589663 0.211 0.308 1.1432245611372e-07
RCAN2 2.09987182911953e-33 -1.19744748469121 0.05 0.31 7.26996625959472e-29
FAM83B 0 1.19236218184 0.602 0.036 0
ARL6IP1 4.42097674454501e-90 1.19175617625219 0.824 0.448 1.53058635872893e-85
CCN5 6.92523371289252e-22 -1.19154828902033 0.009 0.19 2.39758516374052e-17
UTRN 2.52085678291436e-26 -1.18729289190437 0.609 0.649 8.72745826812781e-22
DOCK4 5.87284735207667e-19 -1.18214840277204 0.176 0.343 2.03323848176246e-14
PTPRC 6.75020381729604e-20 -1.18047817153818 0.069 0.265 2.33698806358606e-15
SNHG29 7.51125028815601e-87 1.18024340640328 0.929 0.781 2.60046996226249e-82
ARL6IP5 1.43221140133658e-46 -1.17316967012745 0.522 0.641 4.95845909256738e-42
EEF1B2 1.45166535269447e-116 1.17258865069706 0.957 0.83 5.02581061756353e-112
ADH1B 7.32655244499904e-23 -1.16949099574407 0.002 0.187 2.53652572198312e-18
FCGRT 1.99000277698905e-35 -1.16793258179686 0.368 0.523 6.88958861421378e-31
CENPP 8.43985315121482e-187 1.1642579626699 0.744 0.202 2.92196155948208e-182
SORBS2 7.40036952633369e-11 -1.16361271898716 0.046 0.153 2.56208193371199e-06
PARD3B 2.87054322080736e-09 -1.16326155861194 0.508 0.497 9.93810768475715e-05
HNRNPA1 1.66388049648705e-123 1.15826104356097 0.95 0.784 5.7605206668878e-119
KRT17 0 1.15764497806121 0.579 0.077 0
IER3 2.90995763488191e-96 1.15721880424705 0.799 0.378 1.00745643277247e-91
ELMO1 5.56214449726553e-32 -1.15196414684971 0.078 0.347 1.9256700463983e-27
PPP1R14B 1.03631252821739e-131 1.15094541681661 0.835 0.38 3.58781760394142e-127
RPL7 2.22777914851716e-104 1.14932140614357 0.931 0.809 7.71279419008127e-100
TGFBR2 1.09726463736545e-24 -1.14855594561261 0.318 0.476 3.79883990102293e-20
IGFBP6 3.2228044722686e-23 -1.14807698584925 0.048 0.246 1.11576713634411e-18
PHLDA2 1.30093180850292e-106 1.14561583279488 0.549 0.162 4.50395601421796e-102
IRF6 0 1.14461170310126 0.689 0.047 0
EMP2 1.11139046994642e-109 1.14308005486978 0.794 0.388 3.84774494600149e-105
TACC1 8.39330927676169e-39 -1.14114209214919 0.398 0.569 2.90584760470766e-34
AHR 7.65868208129397e-29 -1.13819777532133 0.625 0.678 2.65151232336478e-24
WIPF1 1.42987690058607e-63 -1.13616072360974 0.055 0.49 4.95037681751904e-59
MXRA5 4.13636827652312e-11 -1.13604632916146 0.19 0.289 1.43205206101507e-06
ETS1 2.05615708081792e-28 -1.13001365430242 0.201 0.425 7.11862142949972e-24
PPIA 1.5601300640361e-120 1.12915547651608 0.945 0.849 5.40132629469937e-116
CDC20 0 1.1284396268423 0.526 0.007 0
ABCA6 2.99498378571447e-38 -1.12838121340845 0.007 0.292 1.03689333645221e-33
TMEM176B 3.83493463249826e-38 -1.12801089812718 0.016 0.302 1.32769271911722e-33
RPSA 1.16618220447797e-117 1.12777142900763 0.945 0.85 4.0374394101232e-113
LDLRAD4 5.15296731520444e-40 -1.12460981933408 0.114 0.438 1.78400881419693e-35
TACSTD2 0 1.12317933112898 0.686 0.081 0
TMSB4X 1.40704765911374e-50 -1.12298691130169 0.918 0.931 4.87133970061766e-46
CXCL8 5.67364016792104e-12 -1.12124755363877 0.128 0.051 1.96427096253594e-07
LINC00511 3.70254982285834e-206 1.1180764940893 0.6 0.118 1.28185977417179e-201
CLDN1 0 1.11799402576044 0.666 0.074 0
ZNF521 3.41845051243246e-45 -1.11553687443223 0.016 0.342 1.18350175190924e-40
ATAD2 1.40656418333518e-301 1.11360735679334 0.67 0.108 4.86966585912473e-297
LGALS1 4.46742271682623e-74 -1.11270716852857 0.343 0.784 1.54666641879241e-69
TINCR 0 1.11219587017517 0.705 0.053 0
CHST11 1.72330660891278e-28 -1.11005030405874 0.149 0.395 5.96625981071694e-24
PLCB4 1.47788975216398e-34 -1.10612935351846 0.011 0.276 5.1166021109669e-30
SKAP1 4.08011387259545e-12 -1.10454469340224 0.057 0.179 1.41257622383127e-07
NBEA 3.89997893207012e-43 -1.10437925523651 0.021 0.334 1.35021170607199e-38
SH3KBP1 6.37574166288708e-56 -1.10320161437016 0.121 0.508 2.20734552110813e-51
CBLB 2.75127460635821e-31 -1.1031225102746 0.231 0.465 9.52518781467276e-27
PLP2 6.50198314900914e-108 1.10286535683546 0.838 0.46 2.25105158601845e-103
MALAT1 3.27358615746985e-83 -1.10117748795975 0.892 0.982 1.13334826357764e-78
HSPA1B 0.00143111199520026 -1.10046884091304 0.764 0.653 1
KIF20B 3.42909314180488e-292 1.09858618443643 0.668 0.113 1.18718633662427e-287
