p_val avg_log2FC pct.1 pct.2 p_val_adj
LAMA2 3.71129293462772e-279 -3.25139362096259 0.002 0.495 1.28488672689746e-274
SFRP2 3.23764815729419e-208 -3.24085271973383 0.001 0.4 1.12090616853682e-203
SOD3 0 -3.2128058413064 0.014 0.646 0
ADIRF 0 -3.16507689959701 0.54 0.846 0
S100A6 0 -3.03791469814118 0.881 0.969 0
SPARCL1 0 -3.00475655536258 0.006 0.538 0
DSP 0 2.98739420034462 0.976 0.079 0
LGALS7 0 2.94932911176806 0.854 0.007 0
DSG3 0 2.94451224337995 0.946 0.008 0
TPM2 6.23743731934802e-170 -2.92666888258122 0.09 0.437 2.15946317433148e-165
IGFBP4 0 -2.89361136028289 0.033 0.665 0
SELENOM 0 -2.86591411743836 0.038 0.735 0
MYL9 1.80257211289347e-177 -2.83080462761235 0.11 0.463 6.2406849120485e-173
MFAP4 0 -2.80951494961284 0.007 0.56 0
PRKG1 0 -2.78194530535381 0.008 0.602 0
AQP3 0 2.76259890169067 0.96 0.046 0
TIMP3 0 -2.75440449533617 0.228 0.708 0
PLPP3 0 -2.74833859712219 0.052 0.641 0
SPRR2D 0 2.74601307233757 0.414 0.009 0
KRT6A 0 2.71511757536378 0.718 0.022 0
SLIT3 0 -2.71416803228936 0.008 0.612 0
TIMP1 0 -2.6621737263456 0.124 0.723 0
SERPINB5 0 2.64105847374426 0.935 0.014 0
HPSE2 2.08042163283137e-232 -2.63379045525036 0 0.432 7.20262773502548e-228
RGS5 4.37993691581385e-76 -2.63153846792514 0.006 0.182 1.51637795962391e-71
SERPING1 0 -2.61456956305138 0.015 0.67 0
C19orf33 0 2.60948828291393 0.943 0.053 0
PRRX1 0 -2.56014711342364 0.002 0.611 0
PMAIP1 0 2.53473387146942 0.767 0.06 0
PLAC9 0 -2.52099500935833 0.111 0.662 0
DSC3 0 2.50374203392679 0.936 0.019 0
ZBTB20 0 -2.49049440443726 0.228 0.765 0
MMP2 1.13514069537412e-240 -2.48736267905985 0.012 0.454 3.92997060145473e-236
SPINT2 0 2.48715931811756 0.94 0.041 0
RPS17 0 2.48406567864914 0.997 0.744 0
SLC2A3 9.79813476250265e-255 -2.47137057246096 0.003 0.465 3.39221223612604e-250
CD63 0 -2.45142286249398 0.693 0.89 0
RPL13A 0 2.45138832741455 1 0.903 0
EBF1 0 -2.44795629837734 0.001 0.61 0
PMP22 0 -2.44755215794214 0.008 0.676 0
TIMP2 0 -2.42551468949076 0.015 0.671 0
PHLDA2 0 2.39512876867903 0.736 0.147 0
MCTP1 8.68642715944052e-70 -2.39152562483579 0.001 0.161 3.0073279468699e-65
HSPA1A 5.32412167219581e-175 -2.37218573694865 0.759 0.816 1.84326416413091e-170
S100A16 0 2.36682192621998 0.96 0.262 0
RPLP0 0 2.34278151895793 0.998 0.799 0
C1S 1.54937566507055e-284 -2.33631226740707 0.046 0.535 5.36409349004077e-280
PAM 0 -2.33221225912316 0.076 0.6 0
RPL7 0 2.28959794795729 0.996 0.836 0
C1R 7.3200607131661e-264 -2.27044556518988 0.074 0.532 2.53427821950523e-259
COL6A3 2.13971968083379e-279 -2.26963572395506 0.002 0.495 7.40792350701468e-275
AQP1 7.49930732820643e-270 -2.25812532953503 0.006 0.487 2.59633519009835e-265
CD74 2.97495172411938e-81 -2.25218144184232 0.018 0.211 1.02995803640737e-76
CCL2 3.84489965981379e-68 -2.24916223005163 0.059 0.243 1.33114271122413e-63
SERPINF1 1.7572190063208e-243 -2.23034331283845 0.16 0.563 6.08366792178322e-239
LHFPL6 0 -2.21184506299121 0.213 0.681 0
RBMS3 0 -2.21054793254486 0.007 0.612 0
CXCL12 6.16837808361247e-231 -2.20307081517107 0.005 0.436 2.13555417632747e-226
DSG1 0 2.19966696148107 0.851 0.023 0
ATP1B3 0 2.19753256698151 0.982 0.34 0
CD81 0 -2.19573972494576 0.592 0.796 0
EFNA1 0 2.19398690449968 0.776 0.076 0
TCF4 2.34090367256957e-273 -2.18941306624038 0.39 0.701 8.10444260480311e-269
ZEB1 0 -2.16706730917169 0.027 0.572 0
IFITM3 0 -2.15847334482364 0.487 0.788 0
ZEB2 0 -2.14297659377721 0.004 0.566 0
PTN 5.20904444395824e-228 -2.12280329972864 0.011 0.437 1.80342327694278e-223
SPARC 0 -2.11746139294069 0.271 0.684 0
PIK3R1 2.94333731422845e-267 -2.10065229579643 0.115 0.566 1.01901281155903e-262
AEBP1 0 -2.09808976262513 0.003 0.55 0
ANGPTL7 5.16955936374774e-50 -2.09787723239681 0.001 0.119 1.78975314732311e-45
RPLP1 0 2.09124851168453 1 0.976 0
TNXB 1.22696392834127e-277 -2.08799782221435 0.006 0.497 4.24787181631031e-273
PTGDS 5.66994961385675e-67 -2.08658122964523 0.002 0.157 1.96299325581335e-62
CALD1 3.20436622491037e-288 -2.08138393561283 0.563 0.774 1.10938363072622e-283
RPS2 0 2.07742520600442 0.999 0.932 0
FSTL1 0 -2.07187887813879 0.023 0.568 0
RPL4 0 2.06671572410337 0.997 0.778 0
CCDC80 6.05453077341684e-281 -2.05999548764038 0.034 0.523 2.09613909906465e-276
CCN2 1.14407413424544e-227 -2.05982620628507 0.032 0.462 3.96089906017114e-223
PLAUR 0 2.05789132078384 0.595 0.131 0
RARRES2 3.59341959140143e-265 -2.04406833909831 0.001 0.476 1.24407779673909e-260
A2M 1.80299491678945e-185 -2.03634401455297 0.001 0.366 6.24214870141676e-181
IFITM2 0 -2.0143240008986 0.009 0.621 0
TWIST2 2.9427086199659e-250 -2.00081490377275 0.002 0.458 1.01879515131839e-245
CPE 4.35238842591033e-227 -2.00071642406683 0.009 0.434 1.50684039693441e-222
MT-ND3 0 -1.99601347882739 0.948 0.965 0
VCAN 1.41740480271009e-208 -1.97485848553426 0.002 0.401 4.90719716746261e-204
PRXL2A 0 1.96962118577041 0.917 0.201 0
GNG11 2.5867667998085e-278 -1.96484510344026 0.007 0.499 8.955645337617e-274
GJB6 0 1.96282086008936 0.8 0.006 0
APOE 6.64073243786605e-05 -1.95132700946001 0.462 0.306 1
DLC1 1.06508469643997e-299 -1.94593745791604 0.176 0.641 3.68742972754483e-295
MALAT1 0 -1.93514650413279 0.988 0.976 0
EEF1G 0 1.9308817710177 0.997 0.829 0
CELF2 1.27473743539907e-284 -1.91239815411857 0.061 0.549 4.41326847509513e-280
LRP1 1.80487226940401e-198 -1.90808806290909 0.177 0.527 6.24864828390363e-194
FBLN2 6.08214771413501e-253 -1.9013911583378 0.015 0.474 2.10570036011068e-248
BICC1 3.50087571727161e-206 -1.89581825660608 0.02 0.416 1.2120381820766e-201
DAPL1 0 1.89500210957291 0.751 0.026 0
MT-ATP8 0 -1.89017272530207 0.253 0.807 0
FBN1 3.07471769760842e-272 -1.88622021215491 0.003 0.488 1.06449801408901e-267
PRELP 1.68611996233086e-230 -1.8838402855464 0.003 0.432 5.83751592158569e-226
IFI27 9.0126736124871e-84 -1.87994299632958 0.016 0.213 3.12027773137916e-79
KLF2 1.88508108169175e-171 -1.87757689670988 0.104 0.449 6.52633921292501e-167
PDGFRB 2.99008519807429e-296 -1.87693139975732 0.001 0.515 1.0351973964253e-291
LDB2 9.0133899652175e-205 -1.87668534457916 0.003 0.397 3.12052573985795e-200
AKT3 0 -1.87188756196972 0.013 0.585 0
FHL1 8.06668962438965e-275 -1.86640661492787 0.014 0.5 2.79276861485994e-270
KAZN 7.77754238569489e-172 -1.86081595209958 0.156 0.488 2.69266294935143e-167
MUSTN1 2.37348516349461e-88 -1.85853602216024 0.003 0.202 8.21724298453468e-84
FXYD1 1.05448792612566e-306 -1.85141079986221 0.003 0.529 3.65074264903963e-302
PTPRG 3.93998991105469e-244 -1.85073356089461 0.096 0.534 1.36406390710624e-239
CTSK 1.36678238885967e-223 -1.84937704357245 0.026 0.445 4.73193730847106e-219
MYH11 1.37594150727065e-59 -1.84881865198856 0.026 0.179 4.76364709232171e-55
KLF5 0 1.83706240537562 0.887 0.115 0
IGFBP5 1.82767778964059e-31 -1.8366105880974 0.21 0.308 6.32760327551468e-27
RPS6 0 1.83584179156821 1 0.945 0
ANK2 3.83321532598796e-239 -1.83574300241399 0.002 0.443 1.32709747801029e-234
HLA-DRA 9.60538523956486e-51 -1.83539686551147 0.015 0.144 3.32548042378975e-46
RPSA 0 1.83344909384181 0.994 0.805 0
ABI3BP 1.46286755695537e-202 -1.83013400212689 0.014 0.405 5.06459376893517e-198
CST3 2.6153760472608e-239 -1.82628207252469 0.754 0.82 9.0546934132216e-235
PDGFRA 9.91296183442287e-204 -1.82472496989104 0.002 0.394 3.43196651669554e-199
COL4A2 5.9582646603449e-289 -1.82267417244127 0.002 0.507 2.06281080805801e-284
MAML2 4.82371731106711e-267 -1.82145044748424 0.108 0.569 1.67001917026454e-262
DENND2C 0 1.81999086512349 0.825 0.072 0
LGALS7B 0 1.81257458849612 0.626 0.01 0
TXNIP 4.53781257191885e-228 -1.81058924250393 0.476 0.743 1.57103609052403e-223
HOPX 0 1.80545666273724 0.864 0.087 0
CNN3 0 -1.80044581113567 0.019 0.597 0
CXADR 0 1.79765595186735 0.778 0.006 0
SPTBN1 3.28953289400429e-238 -1.78707842656671 0.243 0.611 1.13886918323323e-233
NEGR1 2.06890456319661e-183 -1.78184465483455 0.006 0.369 7.16275448824298e-179
SYNE1 1.88334706341713e-275 -1.77011471730079 0.081 0.554 6.52033586825645e-271
GJB2 0 1.76559544821253 0.759 0.01 0
PLA2G2A 4.49809835341112e-51 -1.76035879857584 0.003 0.125 1.55728663093446e-46
TRIM29 0 1.7443055617274 0.844 0.045 0
SOCS3 2.75261351955827e-46 -1.74208037031582 0.208 0.341 9.52982326606268e-42
UTRN 4.14212290423098e-245 -1.73708939752677 0.195 0.598 1.43404437067381e-240
HSPA1B 2.85612256029932e-81 -1.73690784834772 0.659 0.682 9.88818191601227e-77
EMP3 3.6666234133864e-259 -1.72955444559301 0.156 0.603 1.2694216919485e-254
TPM1 1.55781727095122e-109 -1.72936351991598 0.3 0.511 5.39331917376023e-105
MT-ND4L 0 -1.71997364684776 0.44 0.828 0
EEF1B2 0 1.71409751463793 0.991 0.754 0
EPS8 6.85543565642274e-215 -1.71253378020391 0.059 0.465 2.37342037861012e-210
DPYSL2 3.04679221978189e-303 -1.7093655937076 0.075 0.578 1.05482993441069e-298
PCOLCE 1.5261154304145e-260 -1.7065341878478 0.015 0.483 5.28356423163804e-256
MXRA8 1.54298369336213e-258 -1.70215798376981 0.003 0.47 5.34196384478903e-254
SNHG5 0 1.70065920317965 0.984 0.591 0
FABP4 5.72537735110239e-49 -1.69947879752339 0.001 0.117 1.98218289272516e-44
LAMB3 0 1.69811537204187 0.74 0.009 0
GAS5 0 1.69611948711542 0.98 0.595 0
PTPRM 2.13500223382944e-202 -1.69438701278411 0.004 0.395 7.39159123374091e-198
RGS16 7.51044111762144e-46 -1.67901572448005 0.099 0.241 2.60018981933172e-41
MFAP5 9.16022960261973e-142 -1.67810292337014 0.001 0.296 3.17136309072298e-137
JUP 0 1.6719281170228 0.839 0.121 0
FN1 1.65813868570341e-240 -1.66730194540131 0.002 0.445 5.74064194377379e-236
IMPA2 0 1.66481729276852 0.757 0.073 0
HSPB1 0 1.66425579257053 0.991 0.756 0
RHOV 0 1.66090682745337 0.588 0.017 0
FBXL7 3.12160964509182e-229 -1.66035286125416 0.003 0.432 1.08073247522724e-224
LPP 1.71563590068788e-211 -1.65653637297999 0.388 0.672 5.93970305177151e-207
JUND 1.43348053092305e-203 -1.65224590691789 0.731 0.796 4.96285294610871e-199
MT-ATP6 0 -1.65127333585199 0.992 0.977 0
ADRB2 0 1.63469222518902 0.659 0.078 0
RPL31 0 1.6293529312488 0.99 0.797 0
SNHG29 0 1.62637921000523 0.991 0.773 0
DPT 6.21293045190505e-175 -1.62632594881709 0.002 0.351 2.15097865175405e-170
CBR1 0 1.62197047674858 0.826 0.197 0
TWIST1 1.02581123165835e-231 -1.62153870929469 0.001 0.432 3.55146106512438e-227
RPS19 0 1.62015461283843 1 0.938 0
COL12A1 3.33957368067139e-197 -1.61799386922522 0.025 0.408 1.15619380398524e-192
FYN 7.71830624086648e-245 -1.61367275417317 0.022 0.472 2.67215480365038e-240
COL4A1 8.57602699110134e-212 -1.60784700362556 0 0.404 2.96910630458919e-207
ZC3H12A 0 1.60720569693795 0.705 0.076 0
EPHX1 5.97607576437419e-266 -1.60580016341193 0.058 0.526 2.06897719038399e-261
COL14A1 9.26141084479928e-197 -1.60229421877893 0.002 0.384 3.20639304857796e-192
ADAMTS9-AS2 1.16353542835623e-229 -1.59932626165691 0.04 0.471 4.0282760065121e-225
TPPP3 0 1.59908035976714 0.823 0.243 0
NNMT 4.60099863224801e-224 -1.59877223319679 0.009 0.429 1.59291173647058e-219
ASPN 2.47755436554585e-87 -1.59742638811478 0.065 0.281 8.57754096895629e-83
RND3 0 1.59512650296412 0.875 0.288 0
HINT1 0 1.59240311664037 0.987 0.665 0
TMEM176B 5.36808282816552e-208 -1.58574388437561 0.003 0.402 1.85848395593918e-203
OVOL1 0 1.58515511112391 0.606 0.006 0
TP63 0 1.57741359085306 0.709 0.013 0
ARHGAP29 4.47106149558824e-259 -1.57523053151874 0.004 0.471 1.5479262003876e-254
LRMDA 7.28420955069291e-179 -1.57400374298892 0.008 0.365 2.52186618854539e-174
EID1 0 -1.56691773062461 0.575 0.784 0
AKAP13 1.22798103437958e-204 -1.56646053396613 0.277 0.611 4.25139313912556e-200
LINC00910 2.19863731643224e-124 -1.56515632931057 0.068 0.347 7.61190225322004e-120
CSTA 0 1.55972198085746 0.644 0.013 0
SDC1 0 1.55727771333029 0.751 0.041 0
RPS5 0 1.55719902439548 0.996 0.891 0
SERPINB2 0 1.5568876586047 0.383 0.003 0
SLC2A1 0 1.5535657700363 0.686 0.034 0
VWF 1.83088543347199e-49 -1.55129255269362 0.008 0.129 6.33870845922336e-45
SLC25A5 0 1.54266862228682 0.946 0.392 0
BTG2 0 1.54076153217769 0.892 0.386 0
EEF1A1 0 1.53783955808684 1 0.984 0
ROBO2 4.78273169398607e-107 -1.5336399264652 0.043 0.291 1.65582953977492e-102
CD99 1.28500719799366e-277 -1.52843162824557 0.714 0.817 4.44882342017387e-273
PLXDC2 1.15838067050865e-98 -1.52654530054211 0.299 0.484 4.01042971936801e-94
GEM 8.90217570951414e-74 -1.52595775449734 0.127 0.327 3.08202225239089e-69
TACC1 7.48645773041215e-252 -1.52436439401944 0.145 0.577 2.59188653084599e-247
HSP90AA1 4.33842333702468e-50 -1.52340764219713 0.93 0.854 1.50200554351131e-45
NAALADL2 5.01395688596787e-175 -1.52266871084529 0.109 0.461 1.73588201349093e-170
PID1 5.97182269671077e-161 -1.52254622487315 0.049 0.383 2.06750473582824e-156
FOSL1 0 1.5174413852233 0.663 0.053 0
CCN1 2.01311692073216e-111 -1.51419556537054 0.243 0.493 6.96961209126682e-107
AHR 2.58388195104357e-196 -1.50775234052225 0.101 0.482 8.94565770270795e-192
NAV3 2.4407783468554e-111 -1.50763949562646 0.119 0.38 8.45021871464809e-107
PALM2-AKAP2 1.34505750538367e-179 -1.50261757576571 0.012 0.37 4.65672358938881e-175
SOX15 0 1.49976599295715 0.75 0.059 0
GSTP1 0 1.49901879494386 0.987 0.766 0
CLDN4 0 1.49882395906693 0.357 0.022 0
FILIP1L 6.79825505917423e-179 -1.49850048108404 0.063 0.424 2.35362388403671e-174
COX7A1 1.18066130758443e-275 -1.49481180664048 0.019 0.507 4.08756751298805e-271
MEG3 1.05568551934154e-188 -1.49314618305261 0.002 0.372 3.65488883651235e-184
ELMO1 8.70003243759681e-169 -1.4928875357914 0.002 0.341 3.01203823022039e-164
GAPDH 0 1.48603676507456 0.998 0.86 0
RBPMS 2.20907616903213e-217 -1.4858168280318 0.003 0.415 7.64804260480612e-213
SETBP1 2.70287127230823e-185 -1.48547834992787 0.086 0.452 9.35761063185833e-181
DPYD 2.55312636186472e-211 -1.4823572863176 0.078 0.481 8.83917877741184e-207
RPLP2 0 1.4794453391419 0.998 0.931 0
RPS3A 0 1.47748458505555 0.999 0.949 0
MEF2C 1.01167225989183e-185 -1.4761841497843 0.003 0.369 3.50251053097151e-181
LRP1B 6.65899743930026e-137 -1.47584959642232 0.016 0.308 2.30541150346014e-132
FGFR1 1.58638203154124e-246 -1.47492774424236 0.015 0.466 5.49221323139892e-242
CAVIN3 2.75757475253949e-209 -1.472983357856 0.274 0.606 9.54699955076697e-205
TUBB4B 0 1.47071618111282 0.915 0.38 0
ANXA5 5.20578439329641e-244 -1.4703283186839 0.414 0.696 1.80229461480315e-239
TTC28 6.52635871332511e-221 -1.46657322983611 0.054 0.471 2.25949065014029e-216
HMGA1 0 1.46602320883824 0.759 0.051 0
MBNL1 1.30596260293624e-222 -1.46480208603688 0.614 0.781 4.52137312762555e-218
MAN1A1 4.85060635932554e-219 -1.45639189395118 0.01 0.427 1.67932842766209e-214
EEF2 0 1.45489927376243 0.994 0.732 0
PKP1 0 1.45397659439509 0.688 0.042 0
THBS4 1.35034816975031e-69 -1.45146610706163 0.003 0.165 4.67504039849256e-65
EIF3E 0 1.44857661610323 0.98 0.602 0
SNED1 1.55717541197063e-176 -1.44469860472419 0.028 0.385 5.39109699378353e-172
RPS18 0 1.44438770595057 0.999 0.977 0
PLP2 0 1.43952595923569 0.953 0.42 0
HLA-DRB1 4.92749989227221e-45 -1.43913925894853 0.047 0.177 1.70594973770356e-40
ALDH3A1 0 1.43779011209837 0.584 0.027 0
RPS16 0 1.43673294206176 0.996 0.897 0
PDGFD 4.8842567944909e-164 -1.435023693861 0.001 0.333 1.6909785448207e-159
SRGN 1.25805503900787e-63 -1.43380433369014 0.003 0.152 4.35551235054914e-59
HES1 0 1.43079846569499 0.925 0.508 0
ARID5B 3.15687843003178e-190 -1.43047042564944 0.342 0.636 1.0929428812613e-185
BTF3 0 1.42879885594325 0.993 0.836 0
SYT8 0 1.42065827643759 0.559 0.004 0
ADM 0 1.41850739840437 0.686 0.135 0
RCAN2 8.86259348032756e-158 -1.41796962961681 0.002 0.324 3.0683184888242e-153
PLAU 0 1.41791333201832 0.469 0.084 0
CDH11 1.68847490279596e-188 -1.41265197387736 0.002 0.372 5.84566896096989e-184
IL18 0 1.40980116546356 0.725 0.028 0
SPRY1 3.05811989713202e-140 -1.40572093280914 0.122 0.423 1.05875168958608e-135
TINCR 0 1.40529820485956 0.689 0.014 0
JAK1 1.97510860838017e-232 -1.40356076234644 0.345 0.663 6.83802351307298e-228
RPS20 0 1.40228378705663 0.982 0.704 0
RPL18A 0 1.40188660960619 0.998 0.948 0
FGFBP1 0 1.40138893275121 0.556 0.006 0
SOX5 2.80142467790375e-151 -1.39815172769095 0.02 0.337 9.69881237737058e-147
LYPD3 0 1.39462068246534 0.656 0.047 0
FCGRT 1.72529613007055e-216 -1.39441259621197 0.171 0.549 5.97314773191724e-212
NR2F2 9.73051905333734e-128 -1.39412164143954 0.036 0.317 3.36880300145592e-123
CCL14 3.25389952728814e-38 -1.3921666642002 0.009 0.107 1.12653255534243e-33
RPL10A 0 1.38829226180517 0.999 0.908 0
MAGI2 2.17496951505382e-181 -1.38677342441143 0.008 0.368 7.52996195806784e-177
EPB41L2 7.59464383737954e-229 -1.38403934125094 0.033 0.464 2.62934164293917e-224
THBS1 1.54010399780303e-137 -1.38256563091693 0.015 0.309 5.33199405079388e-133
FXYD5 2.07575753199327e-215 -1.38172156844299 0.05 0.461 7.18648015151391e-211
PKM 0 1.38164487688558 0.948 0.481 0
TUBA1A 3.9425990963486e-156 -1.38058465214461 0.314 0.591 1.36496723314685e-151
GNAS 1.22565362217946e-292 -1.38051562188824 0.67 0.827 4.24333540534752e-288
TBX18 2.55466894509734e-200 -1.3804434126287 0.001 0.388 8.8445193548215e-196
ARL6IP5 6.1547807230553e-182 -1.38022840864813 0.408 0.64 2.13084663412898e-177
PECAM1 4.77697034488805e-61 -1.37951998101503 0.002 0.145 1.65383490310369e-56
ARPC2 0 1.37896667726249 0.962 0.541 0
LDLRAD4 3.20677519799373e-185 -1.3770586338948 0.023 0.394 1.11021764129741e-180
RPS12 0 1.37550465745117 0.999 0.969 0
PLCB1 3.69312232149727e-137 -1.37416252316527 0.002 0.29 1.27859587892557e-132
CLCA2 0 1.37397611149953 0.648 0.006 0
ARL15 2.3406377535733e-65 -1.37340213599698 0.16 0.343 8.10352196664611e-61
SLC25A6 0 1.37329970245165 0.988 0.678 0
RPL3 0 1.37127162918506 0.999 0.947 0
DKK3 1.86490096618549e-153 -1.37021700898716 0.174 0.481 6.45647363503077e-149
SVEP1 6.75407933523542e-154 -1.36995838719365 0.001 0.317 2.33832980665185e-149
LAMA4 3.19530829089413e-199 -1.36564307272651 0.017 0.405 1.10624768339046e-194
FTX 3.63219099787211e-158 -1.36411093418932 0.262 0.558 1.2575008453733e-153
PLSCR4 3.54621591550917e-200 -1.35761893636108 0.07 0.457 1.22773541210843e-195
CYBA 4.20901265823095e-196 -1.35686575307561 0.07 0.45 1.45720227240614e-191
HMCN1 1.1583157871834e-125 -1.35641617636466 0.058 0.338 4.01020508680764e-121
SORBS2 1.69733214803072e-89 -1.35364690268456 0.004 0.206 5.87633362969715e-85
ZNF385D 5.42118138711273e-105 -1.35363185633364 0.001 0.231 1.8768672080323e-100
IRF6 0 1.35354771221779 0.628 0.009 0
PKP3 0 1.35346192277905 0.678 0.009 0
CPQ 3.9481210929728e-228 -1.34920621141514 0.038 0.465 1.36687900359811e-223
SSPN 1.63414671511682e-194 -1.3489705243935 0.057 0.438 5.65757934240593e-190
TP53AIP1 0 1.34537191952554 0.681 0.005 0
CYBRD1 2.26854101858943e-104 -1.34276347627008 0.363 0.529 7.85391586045848e-100
SLIT2 9.20111508409718e-98 -1.33441400997906 0.092 0.335 3.18551805326528e-93
SELENOP 1.00823525129506e-102 -1.33300657501983 0.483 0.602 3.49061126350861e-98
SAMD4A 6.84938595519444e-143 -1.32967480398858 0.158 0.47 2.37132591154787e-138
ISLR 8.58507836998224e-206 -1.32963369665655 0.001 0.395 2.97223998247155e-201
ZFHX3 4.01088967211976e-167 -1.32411539682662 0.086 0.431 1.38861011338458e-162
LAMC3 9.82674771359505e-156 -1.32154025183809 0.002 0.321 3.40211832592374e-151
FGF7 2.52203734536619e-154 -1.32149716068554 0.005 0.321 8.73154549339229e-150
DLG2 1.59885102606157e-111 -1.32026247185265 0.073 0.333 5.53538213732778e-107
PSAP 2.57845083355352e-181 -1.31874860584573 0.581 0.72 8.92685463084563e-177
PSD3 2.17492859399206e-106 -1.31470845533781 0.179 0.423 7.52982028525991e-102
SLC7A1 0 1.31284561978335 0.715 0.107 0
AHNAK 1.25077652702751e-245 -1.31085195230695 0.804 0.847 4.33031341422194e-241
DSC2 0 1.31048084300721 0.612 0.015 0
WIPF1 4.97103547401086e-209 -1.30930089143142 0.005 0.405 1.7210221914573e-204
CLDN5 5.93095386344693e-43 -1.30697947679503 0.004 0.109 2.05335553706396e-38
ZNF521 4.704149777962e-182 -1.3053082635524 0.002 0.363 1.62862369462822e-177
MFGE8 4.50705432659237e-115 -1.30302071891386 0.215 0.461 1.56038727840954e-110
LGI4 3.61733777560173e-123 -1.30056281952394 0.011 0.278 1.25235851129108e-118
CDH1 0 1.29880668960168 0.621 0.018 0
RPS4X 0 1.29470507080482 0.998 0.944 0
DCLK1 7.89007082739308e-160 -1.2934078110577 0.001 0.326 2.73162142115176e-155
RUNX1T1 1.0656157073876e-198 -1.29228116036647 0 0.385 3.6892681405466e-194
PPIA 0 1.29209978614045 0.992 0.81 0
PFN1 0 1.29155190094996 0.982 0.697 0
REV3L 6.17225339015017e-120 -1.29067382879197 0.335 0.552 2.13689584620389e-115
JMJD1C 1.5612108714568e-144 -1.28993111776844 0.419 0.631 5.40506815807058e-140
GLUL 3.84867799329658e-117 -1.28822876664158 0.234 0.485 1.33245080805921e-112
TNFRSF12A 0 1.28794932837061 0.681 0.123 0
COL5A2 5.92776347186865e-138 -1.28648581011858 0.132 0.428 2.05225099159564e-133
RPS3 0 1.28377986052276 1 0.942 0
RPL17 0 1.2831045346057 0.999 0.934 0
LTBP1 2.90447698980661e-172 -1.26725467935191 0.037 0.388 1.00555897864095e-167
PEAK1 2.46891840176358e-157 -1.26486764714896 0.2 0.515 8.5476423987457e-153
STARD13 1.30937086205761e-144 -1.26362513258342 0.018 0.324 4.53317286152965e-140
DPYSL3 4.2525688160569e-176 -1.25880826103464 0.039 0.396 1.47228184980706e-171
MCAM 2.45872063566265e-89 -1.25375597870858 0.006 0.209 8.51233671272767e-85
TKT 0 1.25372771050996 0.808 0.209 0
TCF12 3.12803866316609e-140 -1.25350292981008 0.321 0.569 1.08295826557473e-135
ANTXR1 2.15049794715526e-95 -1.25286666800265 0.218 0.432 7.44523894284622e-91
OLFML3 1.60655202114119e-196 -1.25224066730174 0.001 0.383 5.5620437523929e-192
MT2A 1.47114622281147e-39 -1.25167402917851 0.679 0.692 5.0932553379956e-35
CRYAB 6.62845639684987e-57 -1.24899871808495 0.321 0.457 2.29483788915339e-52
IL6ST 6.52186410155974e-162 -1.2487024885415 0.246 0.545 2.257934570601e-157
MAMDC2 9.12575268052324e-142 -1.2473893837328 0.04 0.344 3.15942683552395e-137
CA12 0 1.2457732876914 0.644 0.038 0
MT-CYB 0 -1.2434105586525 0.996 0.979 0
TFPI 8.59629048532038e-190 -1.24249201066238 0.001 0.373 2.97612172892277e-185
GNAI2 1.08527480347256e-182 -1.24163792551604 0.195 0.534 3.75732989710236e-178
PRRX2 1.11086637550748e-150 -1.23822003251762 0.168 0.466 3.84593047864444e-146
