p_val avg_log2FC pct.1 pct.2 p_val_adj
LUM 3.16971051104787e-13 -3.92536552311174 0.017 0.53 1.09738547602988e-08
COL3A1 2.12906425993428e-16 -3.92302864301252 0 0.599 7.37103337431846e-12
ADIRF 3.04174624579704e-26 -3.87406288516754 0.254 0.846 1.05308296775739e-21
GSN 9.55161878784335e-22 -3.85732628196354 0.458 0.842 3.30686594053925e-17
PKP1 3.71772422220931e-237 3.81396114308018 0.949 0.042 1.28711330297109e-232
KRT6A 1.13185064858227e-145 3.79057293693418 0.559 0.022 3.91858013045669e-141
KRT16 2.19174971645887e-110 3.71050448855985 0.644 0.041 7.58805669335224e-106
COL6A2 6.36754700419013e-21 -3.69798360622583 0 0.698 2.20450844832066e-16
COL1A1 6.50233468036248e-16 -3.67313376360402 0.017 0.602 2.25117328968829e-11
CLDN4 0 3.65761754063319 0.881 0.022 0
CFH 3.17102242739334e-15 -3.64115066250503 0 0.57 1.09783967458785e-10
SERPINB5 0 3.59503650168565 0.966 0.014 0
COL6A1 3.14047260407407e-19 -3.54531331364164 0.034 0.677 1.08726302025648e-14
FBLN1 8.53572093753848e-13 -3.54097996104093 0.017 0.516 2.9551519457852e-08
SLURP2 0 3.53335312284091 0.763 0.015 0
LGALS7B 0 3.52131754797743 0.932 0.01 0
ACTA2 2.73059426216803e-05 -3.42203018246522 0 0.234 0.945359039505194
PHLDA2 5.79246375360449e-75 3.3713609311905 0.915 0.147 2.00540887613541e-70
SLPI 2.89462504846811e-227 3.28976577271026 0.898 0.038 1.00214813803014e-222
TRIM29 2.94953584165967e-240 3.27705040340376 0.983 0.045 1.021158803741e-235
LAMA2 1.95333382039464e-12 -3.25328427418463 0 0.495 6.7626370195883e-08
KRT6C 1.87014215202877e-59 3.25084665070783 0.271 0.013 6.47461914453879e-55
MT2A 2.50372004569554e-19 -3.2458980992594 0.051 0.692 8.66812917020253e-15
CLDN1 0 3.23927784810607 0.864 0.015 0
SFRP2 5.26538109367688e-09 -3.23038710568554 0.017 0.4 0.000182292758844187
SOD3 1.90634946525467e-18 -3.22231422056198 0 0.646 6.59997248365819e-14
CD63 3.77651852581277e-29 -3.20711597112707 0.271 0.89 1.30746847882164e-24
MT-ATP8 2.05129801603474e-25 -3.20367641404555 0.102 0.807 7.10179886131388e-21
LGALS7 0 3.15814228803857 0.898 0.007 0
C11orf96 5.2080991507531e-06 -3.15453664068404 0.119 0.386 0.180309600698223
C19orf33 1.27270434260798e-181 3.14541379152439 0.915 0.053 4.40622970454308e-177
FTL 2.08089485720337e-29 -3.10568396603968 0.576 0.947 7.20426608512378e-25
TPM2 1.56091774402287e-10 -3.08526687452825 0 0.437 5.40405332158157e-06
FTH1 2.64593207813671e-28 -3.07677797817412 0.508 0.956 9.16048144771712e-24
JUP 5.59180225308448e-99 3.05411445034637 0.949 0.121 1.93593785804038e-94
CD81 2.9895146839341e-21 -3.02576766698352 0.339 0.796 1.03499987872483e-16
SPARCL1 5.77553647299171e-14 -3.01701656065414 0 0.538 1.99954848231446e-09
KRT17 4.74269935202788e-64 3.01325432911175 0.627 0.069 1.64196994266557e-59
CALD1 3.30089643919641e-22 -2.99512671793987 0.169 0.774 1.14280335621419e-17
IFITM3 2.25159327812787e-24 -2.9852069098459 0.085 0.788 7.79524108820651e-20
IGFBP4 2.57342541857791e-19 -2.95007777774517 0 0.665 8.90945614165858e-15
MYL9 2.33633307221334e-10 -2.93922115715138 0.034 0.463 8.08861872930979e-06
FXYD3 1.05623242560704e-159 2.93169014522659 0.898 0.057 3.65678228069413e-155
IL36G 0 2.90985517984011 0.729 0.002 0
S100A16 1.7208765303365e-54 2.90414060024557 0.966 0.262 5.95784663567799e-50
TIMP1 3.46506650551667e-22 -2.89463631527127 0 0.723 1.19964067487493e-17
CDSN 2.3653505031052e-58 2.84813925732157 0.22 0.008 8.18907997680051e-54
MT-ND3 2.43647075452423e-28 -2.84354443778203 0.898 0.965 8.43530539923835e-24
PLPP3 3.40295276100763e-18 -2.82680957246652 0 0.641 1.17813627538845e-13
MFAP4 7.94357012299607e-15 -2.81298740890999 0 0.56 2.75014341228247e-10
PRKG1 1.65383085752082e-16 -2.79103314841694 0 0.602 5.72572781182282e-12
RHOV 0 2.78732470967316 0.932 0.017 0
DSC3 0 2.78579648316298 0.847 0.019 0
TCF4 1.22438597439329e-19 -2.77570212584186 0.068 0.701 4.23894668194699e-15
DSC1 0 2.7653952955248 0.814 0.005 0
ZBTB20 1.50507097014096e-22 -2.74685253380311 0.102 0.765 5.21070620572501e-18
SLIT3 6.34588052845472e-17 -2.72413795725981 0 0.612 2.19700729775631e-12
SPINK5 0 2.69603495080285 0.508 0.005 0
AQP3 1.28541297350317e-123 2.69192490062469 0.712 0.046 4.45022825556532e-119
MALAT1 1.69881228668284e-27 -2.68729160475399 0.915 0.976 5.88145801772466e-23
SPINK9 5.71473174276251e-108 2.67084766843826 0.153 0.001 1.97849727666181e-103
RGS5 0.000318915734060336 -2.63528832956422 0 0.182 1
CD24 5.49363220227598e-225 2.6342308694877 0.78 0.027 1.90195040474997e-220
HPSE2 2.18735847180053e-10 -2.63379045525036 0 0.432 7.5728537652206e-06
SPARC 3.37000854870236e-20 -2.59870020788965 0 0.684 1.16673065964624e-15
SERPING1 3.46331071144365e-19 -2.59181903124375 0.017 0.67 1.19903280140891e-14
TIMP3 1.28202600186969e-16 -2.58525448541579 0.153 0.708 4.43850222107305e-12
APOE 0.00484326595887625 -2.5706688451004 0.169 0.306 1
PRRX1 6.98912416213088e-17 -2.56125747205738 0 0.611 2.41970467617133e-12
TXNIP 3.38307295821983e-19 -2.5448975570784 0.153 0.743 1.17125368886529e-14
PLAC9 1.33432194965663e-17 -2.54246125747406 0.068 0.662 4.61955602190622e-13
LHFPL6 2.661564501474e-19 -2.53777126912975 0.034 0.681 9.21460246055313e-15
CCL20 5.85578161202814e-166 2.51874910616246 0.356 0.006 2.02733015190026e-161
TMEM45A 2.51788517527425e-47 2.51236239541427 0.847 0.188 8.71717026531699e-43
CAV1 2.32590275080933e-18 -2.51114864849067 0.153 0.721 8.052507913577e-14
FLG2 2.26616613277353e-91 2.50988775660797 0.102 0 7.84569376827523e-87
SERPINB7 0 2.501620026879 0.729 0.001 0
RPS17 6.97085008227486e-33 2.50039157955324 0.983 0.744 2.41337800698438e-28
SERPINF1 6.37093997023263e-15 -2.49488536654128 0 0.563 2.20568312709424e-10
PKP3 0 2.48568302634236 0.847 0.009 0
MMP2 1.12300052189244e-10 -2.47766903949655 0.017 0.454 3.88794010684382e-06
GJB2 0 2.47673505207744 0.729 0.01 0
SLC2A3 2.03168478620965e-11 -2.47539608907854 0 0.465 7.03389589833644e-07
CCL2 1.75957874556542e-05 -2.4752022839698 0 0.243 0.609183757502205
EBF1 7.21744200916599e-17 -2.44854456617743 0 0.61 2.49875059799336e-12
KRT23 0 2.43431470498512 0.508 0.004 0
PMP22 3.32714767340303e-19 -2.40867355717334 0.034 0.676 1.15189179600886e-14
C1S 7.13034143066538e-14 -2.4044896852936 0 0.535 2.46859550671066e-09
C1R 9.17040186155594e-14 -2.39744322061094 0 0.532 3.17488482848928e-09
MCTP1 0.000827391819237613 -2.3922337024239 0 0.161 1
LGALSL 8.66208607267179e-80 2.38851805133232 0.898 0.129 2.9989008192197e-75
ITGB1 3.29295602184138e-23 -2.38751822393389 0.017 0.747 1.1400543043217e-18
CTNNBIP1 1.39596059829745e-70 2.37880360342787 0.797 0.107 4.8329551873656e-66
EID1 5.25995342707486e-23 -2.37011959518002 0.153 0.784 1.82104847598759e-18
RAB25 0 2.36178381111621 0.864 0.015 0
KRT77 8.47210534927204e-119 2.35917358309102 0.186 0.002 2.93312759297147e-114
CLIC3 1.21260946487606e-228 2.35896090503108 0.729 0.023 4.19817522834742e-224
TIMP2 8.36484007479155e-18 -2.34919830242951 0.102 0.671 2.89599128229358e-13
SDC1 3.28860382023345e-154 2.34370868325168 0.763 0.041 1.13854752860302e-149
PAM 4.35967502339608e-15 -2.33761965963663 0.051 0.6 1.50936308984996e-10
EREG 2.02829651781583e-281 2.33282124817077 0.424 0.004 7.02216537433018e-277
NRARP 1.86369485033555e-80 2.33104229978375 0.831 0.101 6.45229794134672e-76
IVL 0 2.32040140157558 0.627 0.004 0
PI3 8.37282797293202e-113 2.29091029174507 0.169 0.002 2.89875677250879e-108
CD99 7.12194763266746e-22 -2.28808387711784 0.305 0.817 2.4656894899058e-17
IGFBP5 5.63111576501033e-07 -2.27855564455742 0 0.308 0.0194954858900423
COL6A3 1.9789236152924e-12 -2.27147403153692 0 0.495 6.85123144850381e-08
MAL2 0 2.27001991166451 0.881 0.008 0
RHCG 0 2.26857808032137 0.39 0.001 0
AQP1 3.77471446922951e-12 -2.26819850911382 0 0.487 1.30684389639195e-07
DST 8.07348550227701e-16 -2.2602196661943 0.034 0.603 2.79512141574332e-11
NCCRP1 0 2.25997001614486 0.542 0.003 0
MT-ND4L 2.31272811184868e-21 -2.24187446434692 0.441 0.828 8.00689599603131e-17
DLC1 1.88026534236082e-17 -2.23816432653512 0.034 0.641 6.5096666417874e-13
RBMS3 6.24447931049629e-17 -2.22116259279573 0 0.612 2.16190118208692e-12
ZEB1 2.77134998578362e-15 -2.21987089786798 0 0.572 9.59469078578146e-11
CRABP2 2.17377196718606e-30 2.21507638940135 0.814 0.273 7.52581592759486e-26
CXCL12 1.67419028130895e-10 -2.21383453507159 0 0.436 5.79621417291973e-06
PIK3R1 7.57060542265652e-14 -2.21074200921482 0.051 0.566 2.62101930337791e-09
RPLP0 1.70393674766676e-25 2.20595749894521 0.966 0.799 5.89919941409709e-21
SERPINB3 0 2.19685929468531 0.475 0.002 0
SERPINA12 0 2.19453814334192 0.458 0.002 0
CLTB 1.43826290824104e-33 2.17701387907319 0.949 0.45 4.97941001462131e-29
CCN1 2.25351554300215e-12 -2.17516372613595 0 0.493 7.80189616142774e-08
CCN2 6.68718473300069e-11 -2.14627040035916 0.017 0.462 2.31517022641217e-06
TIAM1 6.47183470069818e-93 2.14593336157142 0.729 0.063 2.24061389172872e-88
CD74 0.000743062993612819 -2.14557481663803 0.034 0.211 1
HMGB1 8.56719206665341e-25 -2.1419731350415 0.475 0.877 2.96604756539608e-20
OVOL1 0 2.13824905629609 0.627 0.006 0
H19 7.28819681409329e-34 2.13214985407095 0.305 0.029 2.52324661900724e-29
IGFBP6 1.86270105619452e-08 -2.12163673404868 0.051 0.425 0.000644885732665105
SELENOM 1.69485302479756e-16 -2.12130716826018 0.237 0.735 5.86775065715165e-12
ZEB2 1.31177794567202e-14 -2.11790709923784 0.017 0.566 4.54150642571111e-10
SOCS3 1.60658160262844e-06 -2.11634806865575 0.051 0.341 0.0556214616645992
CRIP1 2.21089887077644e-15 -2.10613372626315 0.458 0.825 7.65435298051513e-11
LY6G6C 2.3805979435466e-117 2.10229789576156 0.288 0.006 8.24186814035267e-113
SOX9 8.82923272706183e-87 2.10075842511588 0.61 0.048 3.05676866243608e-82
AEBP1 1.90106112711155e-14 -2.0987972871108 0 0.55 6.58166372817288e-10
ANGPTL7 0.00480104372539651 -2.09874405705827 0 0.119 1
FAM25A 0 2.0974106881885 0.576 0.004 0
TNXB 1.73710587812513e-12 -2.09268168285365 0 0.497 6.01403426065701e-08
FSTL1 1.02219749292865e-14 -2.06421060130575 0.017 0.568 3.53894994026827e-10
GNAS 8.28539236140255e-21 -2.06119004770899 0.424 0.827 2.86848568944118e-16
CCDC80 6.21706054469671e-13 -2.05929559809224 0.017 0.523 2.15240853117945e-08
PTGDS 0.00284523676874719 -2.05633946431639 0.017 0.157 1
CEBPA 3.46588487576993e-79 2.05368672293348 0.729 0.077 1.19992400284031e-74
IRF6 0 2.04753123142209 0.78 0.009 0
RARRES2 8.61340728433319e-12 -2.04545522560098 0 0.476 2.98204773590899e-07
PTPRG 7.6475920463691e-14 -2.04419366963882 0 0.534 2.64767284237345e-09
MGST3 4.88378670182832e-19 -2.04387727316969 0.169 0.734 1.69081579403998e-14
A2M 1.78856008305519e-08 -2.03937560704092 0 0.366 0.000619217386354536
EMP3 2.63429777273268e-15 -2.03899910859358 0.051 0.603 9.12020231897782e-11
CDH1 3.17610638795388e-283 2.03652304147668 0.746 0.018 1.09959979257351e-278
TWIST2 3.43704795028572e-11 -2.00234787411835 0 0.458 1.18994037086842e-06
IFITM2 5.86201437955025e-17 -1.99297080147592 0.017 0.621 2.02948799834409e-12
MEF2A 1.2339199206219e-14 -1.98853191266406 0.102 0.61 4.27195415718508e-10
CYBRD1 2.76998279207505e-13 -1.9850627317058 0.017 0.529 9.58995742444304e-09
SPTBN1 2.55933970383728e-14 -1.98024858133204 0.102 0.611 8.86068998865504e-10
VCAN 1.89744567382394e-09 -1.97745617013186 0 0.401 6.56914666734588e-05
GNG11 1.48482859141949e-12 -1.97346839497139 0 0.499 5.14062506635342e-08
CAVIN3 1.12972285857375e-16 -1.9535239059634 0 0.606 3.91121350866819e-12
SELENOP 2.1627745142519e-13 -1.93113179373351 0.102 0.602 7.4877416457915e-09
FBLN2 1.05266642102105e-11 -1.92957050370984 0 0.474 3.64443641621697e-07
KRT80 0 1.9277492092593 0.542 0.003 0
B2M 4.47832447382422e-24 -1.91935896736399 0.915 0.976 1.55044071608268e-19
MT1X 5.34475513872466e-05 -1.91735263757912 0.254 0.494 1
DENND2C 4.51737770806246e-104 1.90949347430951 0.797 0.072 1.5639613363083e-99
FAM160A1 6.4693840535702e-194 1.90540425869126 0.695 0.025 2.23976545318654e-189
SPRR2D 2.45638021761352e-141 1.90474827582337 0.373 0.009 8.50423395139978e-137
FBN1 3.36291121275668e-12 -1.90167287960043 0 0.488 1.16427349096849e-07
IL36RN 0 1.89794317083224 0.576 0.001 0
KRT14 3.36772031943021e-08 1.89428642829933 0.441 0.184 0.00116593845178993
SYNE1 1.60988231911607e-13 -1.89290338136344 0.051 0.554 5.57357357701176e-09
S100A13 1.20318607838514e-13 -1.89231802127638 0.102 0.606 4.1655505219772e-09
PTN 5.20505770955325e-08 -1.88930297063671 0.102 0.437 0.00180204302962443
AKT3 8.10984873113009e-16 -1.88871360631434 0 0.585 2.80771072920455e-11
CTSK 8.87097959051711e-11 -1.88858160159223 0 0.445 3.07122184403293e-06
NECTIN4 0 1.8884082396113 0.763 0.004 0
FHL1 1.30225255791483e-12 -1.88609288724538 0 0.5 4.50852858075693e-08
PRELP 2.16216263987385e-10 -1.88513557032155 0 0.432 7.48562327550726e-06
CELF2 1.32804686472931e-12 -1.88332526958335 0.068 0.549 4.59783105037934e-08
PDGFRB 4.03421095362942e-13 -1.87723498824128 0 0.515 1.39668417425604e-08
PIM1 1.27325158482747e-77 1.87523196789657 0.695 0.07 4.40812431183117e-73
HSPB1 8.2000920653639e-29 1.87449228094178 1 0.756 2.83895387394963e-24
LAD1 0 1.87269510758639 0.712 0.007 0
C5orf46 2.4580562688483e-147 1.87242329517303 0.271 0.004 8.51003660837972e-143
ABCA12 0 1.86901546493601 0.61 0.002 0
TENT5B 1.48015451639237e-222 1.86406845692487 0.712 0.022 5.12444295120202e-218
MUSTN1 0.000128360563140432 -1.86362239437959 0 0.202 1
TMEM40 0 1.85584662832373 0.61 0.003 0
FXYD1 1.21092207873855e-13 -1.85562239325276 0 0.529 4.19233332880072e-09
ABI3BP 1.39550175546219e-09 -1.85489891312445 0 0.405 4.83136662758564e-05
LDB2 6.53639444278299e-09 -1.85342288253012 0.017 0.397 0.00022629651200359
PARD3B 4.7542579091431e-12 -1.85194294505916 0.017 0.5 1.64597163072443e-07
MYH11 0.00107649795860439 -1.84895947629432 0.017 0.179 1
LPP 4.33225583387806e-13 -1.84258240534447 0.237 0.672 1.49987029224692e-08
SERPINB13 0 1.84092714983314 0.458 0.001 0
RPL13A 2.36109681163183e-20 1.8351014433485 0.983 0.903 8.17435327155058e-16
TPM1 8.79320114023812e-09 -1.83059021245266 0.136 0.511 0.000304429416676184
CAVIN1 2.04551041662695e-15 -1.82882878070727 0.068 0.63 7.08176161340417e-11
PDGFRA 2.92979447179635e-09 -1.82736581814755 0 0.394 0.000101432414408061
COL4A2 7.37398009218782e-13 -1.82397372901629 0 0.507 2.55294564771635e-08
CST6 2.22133070530804e-195 1.81614535098443 0.254 0.002 7.69046903484695e-191
GJA1 2.28311824678549e-28 1.81473790484615 0.763 0.235 7.90438368219603e-24
RPLP2 9.91484456148057e-26 1.80802378404768 0.983 0.931 3.43261833563019e-21
COL18A1 3.31399859418892e-11 -1.80633308687661 0 0.458 1.14733945329415e-06
SERPINB2 0 1.80536201705947 0.475 0.003 0
ANK2 2.7089345376956e-10 -1.80447406653877 0.017 0.443 9.37860226295593e-06
CD9 1.51700065683247e-09 -1.80199092595382 0.763 0.81 5.25200797401971e-05
CD55 1.0270522925538e-14 1.7969877483103 0.695 0.315 3.55575774205052e-10
SULT2B1 0 1.79628094906492 0.627 0.006 0
UTRN 5.83850755240377e-12 -1.7955660067847 0.186 0.598 2.02134969971771e-07
CEBPB 2.04888497317688e-23 1.79352131586508 0.881 0.45 7.09344466563568e-19
RPLP1 4.46873855186609e-27 1.79127139467265 1 0.976 1.54712197404156e-22
GEM 5.56574426642406e-07 -1.79000712899324 0.017 0.327 0.0192691632247867
HLA-C 5.95216680365256e-16 -1.78948200808854 0.475 0.792 2.06069966909255e-11
GJB6 0 1.78527215981962 0.712 0.006 0
KLK8 0 1.77711671405564 0.542 0.006 0
IFI27 0.00165656962012673 -1.77626318855859 0.051 0.213 1
EZR 2.36651927838046e-42 1.7741313970383 0.881 0.211 8.193126393681e-38
RGS16 0.000455818918521989 -1.76830621121567 0.051 0.241 1
PPDPF 1.30821348734041e-26 1.76031875492512 0.949 0.562 4.52916591452123e-22
EPS8 6.63300956848969e-11 -1.75764281283565 0.017 0.465 2.29641424270682e-06
DBI 7.01950917727177e-26 1.75689595359994 0.949 0.555 2.43022427226326e-21
BICC1 9.58182668793149e-08 -1.75012780343624 0.085 0.416 0.00331732421762876
HLA-DRA 0.0315553691835835 -1.73593118255673 0.051 0.144 1
BTG2 1.16808823319486e-23 1.73194107226952 0.898 0.386 4.04403827214392e-19
NEGR1 1.16296065085672e-07 -1.72750866655614 0.034 0.369 0.00402628606933104
PCOLCE 5.12861076659927e-12 -1.72539711637646 0 0.483 1.77557633350433e-07
HLA-A 6.92200116683499e-16 -1.72139152756165 0.475 0.817 2.39646602396994e-11
DYNLL1 1.80396915621817e-23 1.72136878068127 0.949 0.718 6.24552161574292e-19
CASP14 0 1.71264116577063 0.61 0.003 0
PMAIP1 6.28881016679776e-68 1.71155357655235 0.61 0.06 2.17724896784705e-63
GADD45B 0.0016577884791363 -1.71091559871312 0.475 0.598 1
CDA 3.72444041872929e-205 1.71008081809216 0.576 0.015 1.28943851736827e-200
ARL6IP5 1.52606824453666e-13 -1.70951018938565 0.203 0.64 5.28340086941037e-09
DKK3 5.82343410001156e-12 -1.70947621047919 0 0.481 2.016131119765e-07
NAALADL2 7.98157014205422e-11 -1.70501056931564 0.017 0.461 2.76329939888059e-06
SAMD4A 1.33411248550269e-11 -1.70375017331182 0 0.47 4.61883083605886e-07
FABP4 0.0052769406366265 -1.70155038837089 0 0.117 1
PTPRM 2.86720093197216e-09 -1.70084935914941 0 0.395 9.92653634658083e-05
CPE 1.46385321507725e-07 -1.70004467641534 0.102 0.434 0.00506800621591894
NAV3 1.52429442605934e-07 -1.69988366128504 0.051 0.38 0.00527725973246005
IMMP2L 6.20169209674904e-11 -1.69939093597211 0.034 0.478 2.14708782081549e-06
SDK1 3.44348746228981e-09 -1.69819849001714 0 0.392 0.000119216979431936
CNN3 1.71426679382328e-14 -1.6964476665198 0.068 0.597 5.93496306689558e-10
MXRA8 3.33006067627659e-11 -1.69161811737245 0.017 0.47 1.15290030673372e-06
TINCR 9.61762321487607e-264 1.68917357658811 0.644 0.014 3.32971733322224e-259
ARG1 2.17886436478668e-79 1.68664194749032 0.153 0.002 7.54344631732797e-75
SGPP2 0 1.68357599698138 0.593 0.006 0
MAST4 1.1934954489481e-20 1.68192926678251 0.661 0.213 4.13200059380321e-16
RPL7 9.2810395995095e-18 1.68119433804847 0.949 0.836 3.21318871974619e-13
MFAP5 1.08514519389319e-06 -1.6788021693461 0 0.296 0.0375688117577761
DPYSL2 7.27835002407617e-14 -1.67673093082347 0.051 0.578 2.51983756183541e-09
LRP1 6.0788393937905e-10 -1.67350975314342 0.136 0.527 2.10455498652421e-05
LTBP4 5.35600357982961e-10 -1.67114673073043 0.034 0.449 1.85430199937281e-05
CDKN1A 3.969255156125e-34 1.67052367981361 0.932 0.286 1.37419582760204e-29
ASPN 7.61927754469621e-06 -1.66959560755285 0.017 0.281 0.263787007874927
FN1 8.87097959051711e-11 -1.66856612316128 0 0.445 3.07122184403293e-06
FBXL7 2.29103156485279e-10 -1.66577975850752 0 0.432 7.93178038067685e-06
PLA2G2A 0.0120158056937354 -1.66557660636196 0.017 0.125 1
ANTXR1 2.29103156485279e-10 -1.65579984792158 0 0.432 7.93178038067685e-06
COL12A1 1.15653260274326e-09 -1.64735170037847 0 0.408 4.00403152395743e-05
ADAMTS9-AS2 9.50453175362643e-11 -1.64371639247179 0.034 0.471 3.29056393842301e-06
TACC1 9.13371131618239e-14 -1.63825698477989 0.051 0.577 3.16218219477551e-09
EFNA1 1.56358332952547e-64 1.63745170293927 0.678 0.076 5.41328184515014e-60
DPT 4.4865509734732e-08 -1.62842221077605 0 0.351 0.00155328881252616
NFIB 1.96302970878154e-10 -1.62561900448339 0.169 0.557 6.79620515477258e-06
ROBO2 1.44599548723228e-06 -1.62246192942883 0 0.291 0.0500618097634687
CDH13 1.95874355430546e-09 -1.6223424679857 0.034 0.43 6.78136605936094e-05
TWIST1 2.16216263987385e-10 -1.62164710717392 0 0.432 7.48562327550726e-06
KLK7 0 1.62159783687143 0.373 0.002 0
SPRY1 4.30616603074461e-10 -1.61439659920686 0 0.423 1.49083774150409e-05
COL4A1 1.59242003749796e-09 -1.60784700362556 0 0.404 5.51311741182169e-05
IFFO2 3.28898738549409e-54 1.60633416691283 0.661 0.09 1.13868032273191e-49
APBB2 4.42462083622973e-11 -1.60465461558531 0.034 0.483 1.53184797971109e-06
COL14A1 5.68563762331646e-09 -1.60452999674785 0 0.384 0.000196842460156839
EEF1G 2.84601256880203e-25 1.60071285864121 0.949 0.829 9.85318011444951e-21
TMEM176B 1.71949955291448e-09 -1.59911132956722 0 0.402 5.95307940214522e-05
RPL31 1.33017472250462e-20 1.59775986736136 0.949 0.797 4.60519790678325e-16
SEPTIN7 8.55069253954958e-13 -1.59529218301842 0.407 0.727 2.96033526411746e-08
KAZN 2.78147586081067e-09 -1.59398967749146 0.085 0.488 9.62974757771262e-05
GLTP 9.27825623248082e-36 1.59189193759085 0.627 0.122 3.21222509024719e-31
PTK2 1.25214019802067e-12 -1.5912010943023 0.051 0.536 4.33503457956735e-08
ITPKC 1.95404522272859e-48 1.58958315915197 0.661 0.095 6.76509996560866e-44
CERS3 0 1.58916287078087 0.576 0.006 0
GRHL1 9.28003560215517e-137 1.5883395556263 0.678 0.035 3.21284112582214e-132
PELI1 1.87716781329988e-25 1.58550912517157 0.797 0.261 6.49894268642553e-21
TMEM79 8.77193227196088e-269 1.58034186603026 0.678 0.015 3.03693067187558e-264
MAP7D1 1.82828201010115e-42 1.57647620304307 0.763 0.153 6.3296951471712e-38
IFI16 3.00595598581481e-11 -1.57285875012468 0.085 0.524 1.04069202184894e-06
ASPRV1 8.26667496540071e-15 1.5720442693866 0.102 0.008 2.86200553977138e-10
S100A10 1.43987669792722e-09 -1.56502894145035 0.661 0.811 4.98499711589382e-05
HLA-B 2.10766788091424e-09 -1.56459944529886 0.729 0.83 7.29695697051321e-05
TTC28 1.30133358494454e-11 -1.56024052956287 0 0.471 4.50534700443651e-07
FTX 6.1022640763148e-10 -1.5600974673568 0.186 0.558 2.11266484586095e-05
RPL37A 6.77923800810195e-25 1.55670314261094 0.983 0.937 2.34703999078498e-20
NNMT 1.87741615590362e-09 -1.55593915938684 0.034 0.429 6.49980247335393e-05
MBNL1 3.23125347727779e-12 -1.55549881196968 0.508 0.781 1.11869226636834e-07
TGFBR2 1.73240851459542e-10 -1.55216325834355 0.017 0.449 5.9977715183808e-06
CYSRT1 5.33722336104062e-259 1.55060253596492 0.39 0.004 1.84780009982587e-254
FOS 0.00013163808754668 -1.54852858465169 0.61 0.724 1
