p_val avg_log2FC pct.1 pct.2 p_val_adj
ANK2 0 -1.24995427731431 0.044 0.341 0
LRP1 0 -1.24554792551175 0.103 0.336 0
SNED1 0 -1.23915149667191 0.026 0.298 0
DAPL1 0 1.23784187651865 0.621 0.088 0
MAML2 0 -1.23612773671453 0.212 0.496 0
FTH1 0 -1.23539861006618 0.892 0.946 0
SYNE1 0 -1.23527271022765 0.139 0.463 0
CLDN4 0 1.23229361191531 0.451 0.096 0
TMSB10 0 -1.2310642178233 0.924 0.941 0
RUNX1T1 0 -1.22943191773602 0.022 0.342 0
IFI27 2.40942533320021e-111 -1.22343742766957 0.212 0.328 8.34167144607246e-107
BTG2 0 1.22227673532364 0.835 0.438 0
DSC1 0 1.21975301425651 0.436 0.069 0
TUBA1C 0 1.21777728837056 0.791 0.35 0
CD99 0 -1.21272434652068 0.495 0.676 0
CTNNBIP1 0 1.21141985301044 0.617 0.18 0
PLCB1 0 -1.2010641809487 0.025 0.245 0
PCOLCE 0 -1.19830424297756 0.039 0.314 0
ELMO1 0 -1.19712885526102 0.026 0.301 0
FBXL7 0 -1.19335878310136 0.031 0.332 0
AEBP1 0 -1.19322056569287 0.024 0.317 0
S100A16 0 1.19208662407809 0.788 0.344 0
TM4SF1 8.141514042173e-103 -1.19157858018542 0.112 0.215 2.81867357654071e-98
CCL14 5.1094532733166e-153 -1.19082149053046 0.017 0.105 1.76894381775494e-148
IL7R 5.41424461767832e-208 -1.18977174886124 0.011 0.116 1.87446562908641e-203
GEM 6.54642992620636e-297 -1.18300827257919 0.073 0.264 2.2664395047519e-292
DPT 0 -1.18265471734031 0.032 0.263 0
NFKBIA 0 1.17880145633071 0.967 0.737 0
TTC28 0 -1.17745954410594 0.056 0.382 0
F13A1 0 -1.17696867513198 0.029 0.203 0
TRIM29 0 1.17320569143333 0.6 0.088 0
DEGS1 0 1.17262063231397 0.784 0.375 0
ACKR1 1.32712710363313e-87 -1.17173668651411 0.033 0.101 4.59464674548826e-83
MAN1A1 0 -1.17083162564165 0.111 0.374 0
NRP1 0 -1.16729166365428 0.064 0.329 0
PECAM1 2.5965662574255e-249 -1.16587815935786 0.027 0.166 8.98957203983281e-245
NNMT 0 -1.16544555476597 0.043 0.308 0
FGL2 0 -1.16265824396866 0.021 0.292 0
KLK11 0 1.16171197225504 0.548 0.067 0
PI16 1.11364995735269e-304 -1.15638959795928 0.026 0.188 3.85556751735076e-300
ABCA8 0 -1.15156049315997 0.025 0.251 0
TFPI 0 -1.1502501577123 0.032 0.299 0
SPINT2 0 1.14562573456199 0.652 0.124 0
TUBB2A 0 1.14401442911931 0.782 0.378 0
RPS18 0 1.14344765637521 0.998 0.975 0
MEF2C 0 -1.14175863374278 0.029 0.288 0
LPP 0 -1.14091976431143 0.283 0.556 0
FTX 0 -1.14076042501586 0.215 0.483 0
COL14A1 0 -1.13932499972496 0.027 0.253 0
PARD3B 0 -1.13874615066997 0.197 0.41 0
AHR 0 -1.13568227681232 0.358 0.568 0
ABI3BP 0 -1.13506666104947 0.055 0.293 0
ATF3 0 1.1324360431172 0.879 0.491 0
IMPA2 0 1.13127678973744 0.611 0.118 0
RARRES2 0 -1.12936845592854 0.04 0.276 0
S100A13 0 -1.1292297257176 0.172 0.422 0
ANXA5 0 -1.12679766209824 0.347 0.59 0
DOCK4 0 -1.12673000948039 0.047 0.316 0
PHLDA1 0 -1.11604706509204 0.075 0.306 0
ARHGDIB 1.85800664614401e-272 -1.11466053069223 0.094 0.271 6.43260480961517e-268
CCL2 7.65679124382738e-80 -1.11264050982729 0.161 0.263 2.65085769652548e-75
CPE 0 -1.11093070348708 0.031 0.226 0
ZNF385D 0 -1.11074795614607 0.029 0.253 0
FXYD5 0 -1.10994744739008 0.058 0.367 0
COL5A2 0 -1.10671997540988 0.056 0.313 0
TRPS1 0 -1.10653789596444 0.091 0.356 0
DPYSL2 0 -1.1051552225061 0.043 0.409 0
RPS6 0 1.1044051305446 0.996 0.946 0
RAB25 0 1.10375430856713 0.53 0.075 0
NFIA 0 -1.10323369643299 0.295 0.485 0
DPYD 0 -1.09959151085341 0.132 0.414 0
PPP1R14B 0 1.09749940776566 0.792 0.401 0
IER3 0 1.09445292010674 0.919 0.499 0
TWIST1 0 -1.09114325425814 0.04 0.314 0
COL12A1 0 -1.08910297567228 0.044 0.262 0
RPS19 0 1.08640621402227 0.994 0.95 0
UTRN 0 -1.08545295312586 0.292 0.51 0
SPRY1 0 -1.08521781845679 0.11 0.322 0
EPB41L2 0 -1.08408623776886 0.051 0.382 0
HLA-DQA1 1.40835193453412e-168 -1.08309336715204 0.037 0.148 4.87585523255057e-164
TCF12 0 -1.08147581578153 0.205 0.487 0
SVEP1 0 -1.08028989986278 0.015 0.217 0
VWF 4.75597248410015e-181 -1.07824480800744 0.018 0.119 1.64656523372031e-176
EMCN 2.91483815509884e-285 -1.07689770374887 0.022 0.172 1.00914611767677e-280
SCEL 0 1.07633833051039 0.315 0.048 0
TINCR 0 1.07603768073068 0.537 0.073 0
ETS1 0 -1.07514241587349 0.094 0.348 0
EEF1B2 0 1.07486735589045 0.977 0.853 0
PSAP 0 -1.07155038141426 0.378 0.552 0
PID1 0 -1.06321554766978 0.042 0.273 0
NAALADL2 0 -1.0626938477044 0.136 0.372 0
PDGFRB 0 -1.0578633166448 0.021 0.288 0
TMEM45A 0 1.05506166223915 0.386 0.158 0
RGCC 2.45805410210855e-143 -1.053562252377 0.131 0.259 8.51002910691002e-139
CPQ 0 -1.05274423495152 0.096 0.391 0
LTBP4 0 -1.05200448636312 0.107 0.342 0
LDLRAD4 0 -1.05021320254938 0.028 0.32 0
SDCBP 0 -1.04832172282282 0.223 0.498 0
COL15A1 0 -1.04644077052286 0.018 0.255 0
CAVIN1 0 -1.04635979535502 0.245 0.458 0
CCN2 0 -1.04518591301427 0.043 0.252 0
RAMP2 0 -1.04215383214692 0.033 0.222 0
FXYD1 0 -1.0418303654091 0.026 0.33 0
BST2 0 -1.03786626720596 0.026 0.296 0
CEBPA 0 1.0374544089991 0.494 0.139 0
POU3F1 0 1.03736720994047 0.555 0.1 0
FOXP1 1.53301587856022e-230 -1.03486835267549 0.206 0.381 5.30745427316335e-226
ABCA10 3.81590835275317e-274 -1.03136500125843 0.048 0.212 1.32110563080667e-269
KLF2 1.80321295572835e-275 -1.0307391221095 0.134 0.326 6.24290357402712e-271
RPS5 0 1.03072065137576 0.989 0.911 0
LIFR 0 -1.03003318223149 0.042 0.25 0
CHST11 0 -1.02912748999837 0.019 0.287 0
NR2F2 0 -1.02851120607367 0.03 0.243 0
HTRA1 0 -1.02576946643626 0.104 0.324 0
MIR99AHG 6.62629035014799e-145 -1.02440311828835 0.194 0.315 2.29408798212474e-140
H2AFZ 0 1.02178838202962 0.855 0.598 0
ZNF521 0 -1.02016778371891 0.023 0.302 0
RPS8 0 1.01935982478809 0.996 0.964 0
KCNK7 0 1.01702991207634 0.435 0.062 0
FCGRT 0 -1.01696557351569 0.267 0.496 0
XIST 0 -1.01656003552733 0.161 0.407 0
NR3C1 0 -1.01544202717934 0.311 0.518 0
ARPC1B 0 -1.01403575385016 0.101 0.417 0
RPLP0 0 1.01399272328107 0.985 0.857 0
LTBP1 0 -1.01340507891319 0.042 0.265 0
EID1 0 -1.01276450667907 0.499 0.653 0
COL4A2 0 -1.01045130023408 0.026 0.311 0
DENND2C 0 1.00640175015997 0.512 0.117 0
TSC22D3 0 -1.00594283611193 0.129 0.372 0
G0S2 2.20754651864886e-32 -1.00591644276117 0.073 0.121 7.6427468022142e-28
APBB2 0 -1.00571703383292 0.142 0.373 0
S100A11 0 1.00045709702679 0.933 0.791 0
SMYD3 1.70241168067041e-277 -0.999494714455706 0.175 0.368 5.89391947964903e-273
EMP2 0 0.998371677862474 0.725 0.411 0
PDGFRA 0 -0.997591052224802 0.016 0.252 0
CAV1 1.06948645565521e-173 -0.997579510954919 0.493 0.57 3.7026690581239e-169
PHACTR2 0 -0.996905730209542 0.089 0.394 0
GLTP 0 0.996796629358691 0.526 0.207 0
TPM1 2.33333327586412e-276 -0.995657818951271 0.15 0.352 8.07823313436918e-272
LPAR1 0 -0.992838832684314 0.03 0.257 0
CD34 0 -0.992249832443926 0.018 0.227 0
ADAMTS9-AS2 0 -0.991530442780745 0.064 0.319 0
CD52 6.59976525772193e-258 -0.991357436362633 0.008 0.13 2.28490472987591e-253
GNAI2 0 -0.989588576838922 0.264 0.525 0
PIK3R1 0 -0.988301096280165 0.227 0.432 0
IL6ST 0 -0.986486595406086 0.307 0.527 0
THBS2 5.07045629507104e-247 -0.985032103102459 0.081 0.247 1.75544267391654e-242
PALM2-AKAP2 0 -0.984718952792118 0.06 0.32 0
MAGI2 0 -0.983355442898641 0.033 0.28 0
EPS8 0 -0.981735654067192 0.117 0.337 0
RPL13 0 0.980817741083884 0.997 0.981 0
CXCR4 3.20140539633384e-197 -0.979613756723592 0.012 0.114 1.10835856226474e-192
MAP4K4 0 -0.976381832360559 0.204 0.435 0
CDC42SE2 6.95395483995764e-123 -0.975568178126365 0.183 0.298 2.40752870514173e-118
CBLB 0 -0.974437356378127 0.055 0.316 0
LGALSL 0 0.971890950047705 0.455 0.142 0
BIRC3 2.1208076543859e-241 -0.969416047774367 0.061 0.219 7.34244818024942e-237
PEAK1 0 -0.964566082382195 0.149 0.403 0
ARHGAP29 0 -0.963951020397559 0.113 0.323 0
RPS12 0 0.963558778681696 0.995 0.974 0
TMEM176B 0 -0.96239085773195 0.022 0.26 0
FGFR1 0 -0.961966854038676 0.043 0.338 0
EGR1 0 0.961552999705147 0.832 0.443 0
RPS2 0 0.96123974243612 0.993 0.938 0
RPL8 0 0.960668174573148 0.993 0.948 0
TSHZ2 8.5231684625992e-102 -0.960479337507116 0.191 0.291 2.95080615343647e-97
DYNLL1 0 0.960216451141986 0.947 0.785 0
NCKAP5 1.0395313679514e-243 -0.957445492230298 0.088 0.257 3.59896154898456e-239
ITIH5 0 -0.956899735665985 0.022 0.277 0
GNAQ 0 -0.956451497627515 0.112 0.372 0
KCTD12 0 -0.956447022507252 0.092 0.321 0
WIPF1 0 -0.951781598228299 0.013 0.331 0
SNHG12 0 0.951100581842338 0.6 0.225 0
RPL3 0 0.949186100737893 0.996 0.953 0
LCP1 1.02195964818626e-257 -0.948301490240408 0.021 0.158 3.53812649798564e-253
CD81 3.43145403413351e-210 -0.946427087420883 0.752 0.72 1.18800370115736e-205
PREX2 0 -0.945508254822082 0.021 0.266 0
RPL10A 0 0.94436630311541 0.99 0.907 0
SEPTIN11 0 -0.944132538642251 0.032 0.343 0
CKS2 0 0.943991615314294 0.648 0.223 0
ARL6IP5 0 -0.942684308911643 0.32 0.528 0
MBNL1 0 -0.942060155129707 0.588 0.711 0
RPS3A 0 0.938654915022337 0.995 0.952 0
NR4A2 2.12215855408659e-81 -0.936333667091781 0.178 0.266 7.34712513010317e-77
ETS2 0 0.936221285821947 0.693 0.287 0
SDK1 0 -0.934999027391265 0.044 0.242 0
MAL2 0 0.934697530041875 0.399 0.051 0
UBE2S 0 0.934306830374148 0.644 0.34 0
HSPD1 6.18860417623986e-10 -0.931942603366281 0.678 0.626 2.142556651856e-05
CA12 0 0.928969194657877 0.47 0.067 0
RBMS1 0 -0.927633352838458 0.262 0.482 0
ZFPM2 0 -0.92630643617622 0.068 0.273 0
LINC00910 7.08718824839918e-207 -0.926227607946213 0.091 0.242 2.45365544347828e-202
SIK3 2.07428693337359e-157 -0.925202619991558 0.323 0.462 7.18138879203272e-153
HDAC9 0 -0.925189552309528 0.019 0.232 0
BAG1 0 0.924350474537754 0.696 0.339 0
MITF 0 -0.924108523720038 0.056 0.259 0
SERPINB2 0 0.923348951594743 0.371 0.03 0
COL4A1 0 -0.921303913428722 0.021 0.256 0
FNDC3B 0 -0.921027206537565 0.253 0.482 0
PLSCR4 0 -0.920273674774017 0.04 0.311 0
HSPH1 0.00690525517837784 -0.920193150173945 0.686 0.584 1
TUBA4A 0 0.920024557811621 0.664 0.202 0
SAMD4A 1.38350888225024e-297 -0.917359076427914 0.121 0.324 4.78984610123857e-293
FGFR3 0 0.917164143912605 0.472 0.05 0
CNN3 0 -0.915473209590043 0.13 0.4 0
RPL7A 0 0.912740219241581 0.996 0.952 0
ACTG1 0 0.912613451870163 0.982 0.895 0
CDC42EP3 2.41666614316789e-287 -0.91041882315977 0.062 0.242 8.36673985426156e-283
C1orf68 1.87834985237809e-178 0.909137487613164 0.107 0.016 6.5030350239182e-174
EIF1 0 0.908656659458854 0.991 0.936 0
ITPKC 0 0.906309272904529 0.418 0.089 0
HCST 2.65758523745917e-236 -0.904005554409504 0.012 0.13 9.20082585060738e-232
RPS7 0 0.902452354192334 0.991 0.935 0
FNBP1 2.67022862368894e-252 -0.902336956038354 0.216 0.4 9.24459851807347e-248
IRF6 0 0.900201331975687 0.493 0.057 0
POF1B 0 0.89956980617137 0.242 0.039 0
HSPA6 5.16677666744127e-06 -0.898900291454629 0.17 0.184 0.178878975003484
EEF1G 0 0.897646094522503 0.965 0.835 0
SLC25A5 0 0.896811621385288 0.813 0.496 0
HSPG2 0 -0.896635239911167 0.095 0.327 0
LTB 9.17504306875927e-219 -0.896621763993054 0.005 0.108 3.17649166083515e-214
TXN 0 0.894606242846281 0.929 0.717 0
ZFAS1 0 0.894325091843196 0.923 0.755 0
MIR100HG 0 -0.893743578504073 0.023 0.239 0
CTSZ 0 -0.893652502732045 0.062 0.349 0
CREM 6.1815675339923e-236 -0.893301478928911 0.103 0.273 2.14012049594347e-231
SLC9A3R2 0 -0.893011162311427 0.038 0.238 0
GPR183 1.25028846669774e-179 -0.891585451764812 0.016 0.116 4.32862370055425e-175
TXNIP 5.94077866111591e-191 -0.890403377435791 0.567 0.659 2.05675698026494e-186
CAPNS2 0 0.889223275419932 0.484 0.055 0
RGS16 1.69887082575316e-62 -0.888445749885201 0.132 0.213 5.88166068584e-58
EGFL7 1.65727479726049e-245 -0.885753171215509 0.023 0.157 5.73765107559555e-241
HMCN1 0 -0.885527298371035 0.031 0.242 0
CXADR 0 0.883475827021083 0.485 0.064 0
RPL18A 0 0.882772505124958 0.993 0.95 0
MAP1LC3B 0 0.882676269905345 0.786 0.509 0
COL18A1 4.29882165012166e-191 -0.882379731485248 0.198 0.357 1.48829504348862e-186
SDC1 0 0.88192247004279 0.454 0.07 0
RPL18 0 0.879593397427544 0.993 0.941 0
MAMDC2 0 -0.878386682792039 0.04 0.233 0
MXRA8 0 -0.877863072158306 0.018 0.262 0
FTO 0 -0.876920278176592 0.137 0.362 0
BACE2 0 -0.875867752642089 0.063 0.274 0
APP 5.68752013491384e-228 -0.872585811760026 0.343 0.492 1.96907634590852e-223
PPIA 0 0.871656800858849 0.961 0.837 0
RPS24 0 0.86990773241821 0.996 0.96 0
HLA-C 1.09831008427098e-282 -0.867701643501436 0.732 0.749 3.80245934275456e-278
PRKCE 0 -0.867649688904603 0.083 0.339 0
CLTB 0 0.866421901899839 0.731 0.417 0
DBI 0 0.865395455526528 0.811 0.596 0
RPL15 0 0.865285298823377 0.99 0.932 0
AGAP1 9.47400065469918e-268 -0.864644001504142 0.143 0.332 3.2799937666634e-263
PLCB4 0 -0.86294144278899 0.018 0.217 0
RPS4X 0 0.861765478396099 0.997 0.959 0
DIAPH2 0 -0.860663354662647 0.182 0.402 0
SORBS2 1.15216258012035e-189 -0.860101623601682 0.024 0.135 3.98890206863467e-185
RSRP1 0 0.858737289321285 0.856 0.608 0
ELN 0 -0.858674799898379 0.017 0.235 0
SULT2B1 0 0.858431007303988 0.267 0.039 0
STK4 2.60026564982206e-222 -0.858141347546231 0.104 0.265 9.00237970624895e-218
PKP3 0 0.857627233571555 0.457 0.052 0
CLIC3 6.50076767698912e-186 0.857201352449957 0.169 0.049 2.2506307774504e-181
PITPNC1 0 -0.854841593124325 0.033 0.233 0
RAB8B 0 -0.854649715896316 0.104 0.326 0
RPL29 0 0.853895015763572 0.993 0.951 0
UST 1.80777783881197e-181 -0.853370326118248 0.156 0.305 6.25870765575093e-177
DEFB1 0 0.851220487393429 0.418 0.056 0
SEMA3A 0 -0.850916720093863 0.012 0.174 0
HERC1 0 -0.850252907729337 0.174 0.388 0
CD59 2.84480599968279e-154 -0.849842859797171 0.443 0.535 9.84900285150177e-150
TGFBR3 1.15107094377337e-233 -0.849405825428864 0.178 0.35 3.9851227144378e-229
TMEM238 0 0.847684957353109 0.533 0.129 0
RPS9 0 0.847589256398722 0.994 0.939 0
ADGRL4 3.46303014677275e-156 -0.847138452459152 0.019 0.11 1.19893566711419e-151
ABCA6 0 -0.846373668561802 0.018 0.231 0
SDC4 0 0.846155547571943 0.562 0.16 0
LY6G6C 0 0.845291442297435 0.221 0.032 0
PIP4K2A 0 -0.844983903374656 0.046 0.279 0
NEDD4L 0 0.840602983617287 0.41 0.115 0
TMSB4X 7.88406525126119e-208 -0.838888416010279 0.981 0.936 2.72954223063913e-203
ANKRD44 0 -0.837845161402405 0.02 0.212 0
LAMTOR4 0 0.836331861134004 0.773 0.549 0
WNT4 0 0.836129927938713 0.365 0.043 0
PDK4 3.42483777425499e-293 -0.835760933330768 0.039 0.208 1.18571308582482e-288
AKAP12 0 -0.835349558320664 0.026 0.25 0
AKAP13 5.60325957634126e-220 -0.83376456365707 0.436 0.573 1.93990449792511e-215
PLPP1 0 -0.833446348883461 0.095 0.329 0
CTSH 0 -0.83273762406259 0.034 0.265 0
TANK 4.62863114410921e-176 -0.831613239987814 0.256 0.404 1.60247838840205e-171
