p_val avg_log2FC pct.1 pct.2 p_val_adj
TRIM29 0 1.66969398762077 0.592 0.049 0
SPARC 0 -1.66737753302789 0.105 0.542 0
SLIT3 0 -1.65375395542111 0.073 0.44 0
SLC2A3 0 -1.64644589237345 0.037 0.396 0
HSPA1B 9.49946641747297e-289 -1.63731884580765 0.561 0.604 3.28881026839332e-284
ZEB2 0 -1.63459929742487 0.046 0.479 0
CCL19 1.32093265749046e-96 -1.62963423878997 0.042 0.104 4.57320095349773e-92
S100A6 0 -1.62308821424082 0.513 0.929 0
CXCL12 0 -1.61676117145373 0.064 0.349 0
CTNNBIP1 0 1.60977937655753 0.621 0.126 0
PRKG1 0 -1.60111402397621 0.03 0.367 0
DCN 3.83888277810692e-164 -1.59825840367021 0.556 0.548 1.3290596066084e-159
MALAT1 0 -1.59112423473142 0.88 0.97 0
LHFPL6 0 -1.58209562959086 0.069 0.493 0
LAMA2 0 -1.57015569099334 0.048 0.352 0
COL6A3 0 -1.56629464230577 0.054 0.394 0
KRT14 0 1.5613615633488 0.572 0.249 0
FN1 0 -1.56008289391563 0.051 0.393 0
PAM 0 -1.54862104170125 0.075 0.475 0
MGP 0 -1.54803498762415 0.196 0.515 0
ROBO2 0 -1.53482683805313 0.058 0.317 0
S100A4 0 -1.52953208836715 0.529 0.782 0
DAPL1 0 1.52341724910393 0.607 0.062 0
TCF4 0 -1.52076102954209 0.301 0.586 0
DEGS1 0 1.51957558075767 0.712 0.307 0
PTPRG 0 -1.5168690535041 0.049 0.453 0
TPM2 0 -1.51454032646866 0.069 0.303 0
S100A16 0 1.5066032260966 0.688 0.273 0
PRRX1 0 -1.50182269120921 0.029 0.377 0
IFITM3 0 -1.4983545909744 0.253 0.648 0
CELF2 0 -1.48291742839467 0.056 0.472 0
KLF5 0 1.4777252333428 0.61 0.116 0
IGFBP4 0 -1.47652710649828 0.08 0.469 0
LRMDA 0 -1.47003822272682 0.043 0.401 0
A2M 0 -1.46535312783954 0.065 0.278 0
CFD 3.42584224841592e-151 -1.46438256264422 0.537 0.565 1.18606084482408e-146
RPLP1 0 1.46390011213049 0.995 0.965 0
KCNK7 0 1.45827299188699 0.543 0.027 0
GEM 0 -1.4573935291093 0.052 0.307 0
CD74 2.94132376989257e-264 -1.45392600848932 0.189 0.363 1.0183157023745e-259
REV3L 0 -1.44590486055305 0.205 0.494 0
KAZN 0 -1.44137485575652 0.249 0.396 0
NEGR1 0 -1.43910144626187 0.035 0.335 0
LDB2 0 -1.4321409588609 0.025 0.336 0
TUBB4B 0 1.42580622344005 0.737 0.429 0
FABP5 0 1.42449884354802 0.429 0.199 0
CLU 0 -1.42256760615888 0.106 0.435 0
C1S 0 -1.42233284110632 0.095 0.405 0
KLK11 0 1.41678660952944 0.551 0.034 0
SRGN 0 -1.40705981900477 0.025 0.196 0
RAB25 0 1.40670279728108 0.543 0.033 0
FBLN1 0 -1.40173766005789 0.213 0.43 0
AKT3 0 -1.40137722191724 0.032 0.483 0
MYC 0 1.3958579699667 0.577 0.225 0
DCLK1 0 -1.39456513741064 0.037 0.356 0
INPP4B 0 -1.39084508084274 0.03 0.298 0
ZEB1 0 -1.38595242690986 0.039 0.439 0
TMEM45A 0 1.38372096644752 0.454 0.165 0
MCTP1 0 -1.37949480152863 0.028 0.172 0
FBN1 0 -1.37494194110834 0.043 0.367 0
TACC1 0 -1.36892663580052 0.077 0.503 0
C1R 0 -1.3617918860286 0.104 0.415 0
VCAN 0 -1.36101152094007 0.038 0.318 0
SDC1 0 1.35949461996031 0.502 0.035 0
BICC1 0 -1.35372801584936 0.036 0.325 0
ANK2 0 -1.35257700227964 0.034 0.362 0
COL18A1 0 -1.35060827975915 0.105 0.446 0
C3 0 -1.34914712318997 0.069 0.276 0
SCEL 0 1.34004772148635 0.335 0.022 0
HSPD1 9.12447131060405e-211 -1.33468045028614 0.415 0.491 3.15898321244423e-206
NAV3 0 -1.33449255984614 0.077 0.361 0
TIMP1 0 -1.32983343423259 0.125 0.596 0
MIR205HG 0 1.32898977887059 0.626 0.081 0
GJA1 0 1.32451094455939 0.59 0.199 0
CEBPA 0 1.32157098844651 0.515 0.092 0
CCL2 1.71739968455004e-303 -1.31984028080213 0.062 0.215 5.94580944788069e-299
ITGB1 0 -1.31161488864806 0.265 0.628 0
CD63 0 -1.30834989930084 0.638 0.8 0
RGS16 0 -1.30742361521403 0.033 0.211 0
GLTP 0 1.30109024726453 0.541 0.135 0
MYL9 0 -1.30015206396249 0.078 0.333 0
PARD3B 0 -1.29965725720814 0.125 0.436 0
PLAC9 0 -1.29755357769499 0.273 0.531 0
SYNE1 0 -1.29619782853911 0.134 0.492 0
HBB 1.25259514689543e-283 1.29434030417215 0.26 0.111 4.33660965806665e-279
TNXB 0 -1.29083130838595 0.051 0.358 0
CD69 2.65171160053121e-221 -1.28872048098811 0.017 0.11 9.18049073219911e-217
DYNLL1 0 1.28524006291056 0.807 0.664 0
FYN 0 -1.28425096830152 0.042 0.41 0
TUBA4A 0 1.28410979910446 0.603 0.132 0
TWIST2 0 -1.28248985638972 0.043 0.324 0
AHR 0 -1.27733065655303 0.295 0.54 0
MMP2 0 -1.27556545725552 0.094 0.347 0
FNDC3B 0 -1.27286495980145 0.13 0.487 0
MAN1A1 0 -1.27123551341105 0.077 0.412 0
CCN1 0 -1.26800548805788 0.131 0.375 0
CLDN4 0 1.26743884627795 0.379 0.027 0
RPS18 0 1.26226557450264 0.995 0.968 0
APOD 0 -1.26214295783766 0.156 0.398 0
IFITM2 0 -1.26199810363139 0.07 0.539 0
SERPING1 0 -1.25980703811571 0.102 0.498 0
RPLP0 0 1.25979017970375 0.842 0.749 0
HBA2 4.77342575051301e-221 1.25830567621259 0.217 0.096 1.65260772908511e-216
TIMP2 0 -1.25444591790794 0.112 0.531 0
NCKAP5 0 -1.25256684911902 0.033 0.304 0
ADIRF 0 -1.24857340785341 0.552 0.711 0
KLK8 0 1.24721253211659 0.504 0.021 0
F13A1 0 -1.24472441740565 0.05 0.269 0
EPS8 0 -1.23409114305375 0.086 0.345 0
IL32 0 -1.23370660482366 0.046 0.239 0
CST3 0 -1.23139690912679 0.72 0.736 0
APCDD1 8.9391418169603e-210 -1.23041460432375 0.31 0.407 3.09482028844982e-205
DCD 6.46209558399238e-137 -1.22838300169983 0.196 0.104 2.237242112134e-132
LEPR 0 -1.22837981682811 0.046 0.299 0
LPP 0 -1.21774515805291 0.269 0.567 0
MEF2C 0 -1.21634245505684 0.028 0.313 0
TINCR 0 1.21627501842029 0.54 0.046 0
PTPRM 0 -1.21554231265556 0.032 0.303 0
PTPRC 0 -1.20569638491331 0.016 0.151 0
HBA1 1.97047449432284e-132 1.20539009902638 0.14 0.063 6.82197974679511e-128
SNED1 0 -1.2048219122066 0.027 0.329 0
TGFBR2 0 -1.20468519892747 0.109 0.41 0
HLA-DRA 8.47259790744566e-83 -1.20148176144669 0.201 0.289 2.93329812153676e-78
PMP22 0 -1.19972496542009 0.219 0.51 0
DBI 0 1.19916305848266 0.76 0.573 0
TPM1 0 -1.19733499703528 0.133 0.361 0
PLCB1 0 -1.19659017860443 0.022 0.257 0
SPTBN1 0 -1.19339073402618 0.278 0.521 0
ELMO1 0 -1.19308240574526 0.042 0.279 0
AQP1 0 -1.19199989060074 0.072 0.332 0
CAV1 0 -1.18633163568649 0.402 0.558 0
RPS6 0 1.18598525780637 0.978 0.929 0
MAL2 0 1.18536675149036 0.434 0.021 0
LAMTOR4 0 1.18268263580606 0.711 0.51 0
TWIST1 0 -1.1807279275426 0.042 0.364 0
FSTL1 0 -1.17644193558501 0.058 0.408 0
SELENOM 0 -1.17503976132089 0.207 0.567 0
C1orf68 0 1.1735467367011 0.122 0.012 0
COL4A2 0 -1.17333802052741 0.026 0.361 0
PMAIP1 0 1.17158161241437 0.427 0.087 0
TTC28 0 -1.16874422888142 0.034 0.392 0
GNG11 0 -1.16715082073975 0.114 0.469 0
COL5A2 0 -1.16482036135431 0.035 0.345 0
FBXL7 0 -1.16411902037307 0.017 0.314 0
PID1 0 -1.16389414914868 0.05 0.325 0
ABI3BP 0 -1.16306673420307 0.054 0.296 0
EPB41L2 0 -1.16203055654519 0.033 0.399 0
FTH1 0 -1.16094597545207 0.838 0.933 0
DPYD 0 -1.1577135189559 0.103 0.447 0
HSP90AA1 1.02853654777938e-97 -1.15766560986804 0.836 0.846 3.560896382067e-93
MAML2 0 -1.14657047443343 0.222 0.521 0
KRT17 0 1.14310112722325 0.279 0.045 0
RPS17 0 1.1427900983314 0.77 0.65 0
CALML3 0 1.14129765467982 0.39 0.024 0
FAM83B 0 1.13948948231326 0.459 0.022 0
POF1B 0 1.13737701851862 0.311 0.022 0
NR2F2 0 -1.13660031884956 0.019 0.246 0
SERPINF1 0 -1.12864514322491 0.104 0.426 0
C11orf96 8.42956921617942e-302 -1.12539753724812 0.068 0.223 2.91840115833348e-297
SPINT2 0 1.12485604467437 0.56 0.072 0
ZNF385D 0 -1.12470506344856 0.023 0.282 0
SAMSN1 3.29529444200782e-273 -1.12467986119702 0.01 0.114 1.14086388876753e-268
LGALSL 0 1.12456686882034 0.421 0.102 0
LAMA4 0 -1.12267034156062 0.051 0.371 0
LUM 0 -1.12123664308409 0.065 0.288 0
LSAMP 0 -1.1209830785839 0.041 0.257 0
PEAK1 0 -1.11909481447697 0.112 0.416 0
PPP1R14B 0 1.11853114569383 0.67 0.364 0
EMP2 0 1.11698449258237 0.62 0.332 0
HLA-DRB1 2.55355714111869e-120 -1.11491897088232 0.191 0.295 8.840670178267e-116
PTGDS 4.63990456398573e-143 -1.11347669002932 0.3 0.433 1.6063813590975e-138
TMEM154 0 1.11258007459983 0.514 0.049 0
RPS19 0 1.11050511893123 0.975 0.933 0
SERPINA12 0 1.10903236296576 0.27 0.016 0
PECAM1 4.15189168000972e-281 -1.10624841861619 0.034 0.159 1.43742641853617e-276
TPSB2 0.217936779018361 -1.10541520204431 0.103 0.096 1
MFAP4 0 -1.10397665507037 0.087 0.363 0
DPYSL2 0 -1.10216661792374 0.046 0.445 0
IL18 0 1.10108232618444 0.546 0.073 0
MAMDC2 0 -1.10065172938325 0.06 0.312 0
CTSK 0 -1.10044714256323 0.115 0.379 0
ADAMTS9-AS2 0 -1.10006571959921 0.032 0.34 0
TNFAIP6 0 -1.09700490726693 0.036 0.185 0
DNAJB1 2.06077975790723e-06 -1.09619485644341 0.638 0.548 0.0713462559985062
POU3F1 0 1.09511150624785 0.483 0.036 0
ARID5B 0 -1.09419227253897 0.28 0.516 0
CAVIN1 0 -1.09236738089234 0.198 0.472 0
LIFR 0 -1.08982924194352 0.058 0.277 0
CPE 0 -1.08794533158966 0.039 0.262 0
ETS1 0 -1.08708728250298 0.043 0.328 0
NRP1 0 -1.08297760824571 0.064 0.344 0
COL14A1 0 -1.0820978333628 0.017 0.259 0
CYBA 0 -1.07943508475172 0.089 0.483 0
PCOLCE 0 -1.07666093797828 0.052 0.362 0
LPAR1 0 -1.07406455352456 0.034 0.293 0
ZNF750 0 1.07072924711615 0.43 0.014 0
HPGD 6.70864561507656e-71 -1.0703623663375 0.24 0.144 2.32260019839566e-66
NAALADL2 0 -1.06916043816734 0.124 0.386 0
HLA-DPB1 0 -1.06278241409872 0.117 0.304 0
PDGFRA 0 -1.060714967391 0.028 0.294 0
CLTB 0 1.06041400869398 0.662 0.369 0
SPRY1 0 -1.05999875593571 0.149 0.371 0
TMEM134 0 1.05825623924239 0.577 0.162 0
FTL 0 -1.05727852538183 0.895 0.928 0
ANXA5 0 -1.05557342259883 0.313 0.595 0
HDAC9 0 -1.055437465832 0.022 0.282 0
PALM2-AKAP2 0 -1.05482099095828 0.055 0.351 0
TUBB2A 0 1.05405018205101 0.565 0.262 0
EMP3 0 -1.05392666279636 0.109 0.509 0
FLNA 0 -1.05390031399242 0.218 0.478 0
GNAI2 0 -1.0492002240042 0.221 0.514 0
GATA3 0 1.04839112895887 0.506 0.059 0
LRP1 0 -1.04797249606441 0.108 0.377 0
HSPE1 3.01979013501615e-154 -1.04649046615695 0.594 0.607 1.04548154264394e-149
ARHGAP15 0 -1.04625542510002 0.014 0.188 0
S100A2 0 1.04568927773188 0.327 0.119 0
SOD2 7.54988544532031e-144 -1.04542301639168 0.408 0.499 2.61384584002434e-139
RUNX1T1 0 -1.04193986578264 0.023 0.344 0
CNFN 1.3708581552707e-276 1.04187121997939 0.143 0.039 4.74604801936269e-272
COL12A1 0 -1.03999003883347 0.049 0.279 0
RPS8 0 1.03902092789339 0.978 0.948 0
FBLN2 0 -1.03801449336088 0.058 0.343 0
COL4A1 0 -1.0379510045512 0.022 0.306 0
SOD3 0 -1.03556232057304 0.181 0.464 0
SLIT2 0 -1.03264082226697 0.053 0.264 0
ARL15 0 -1.03237112302825 0.175 0.347 0
SDK1 0 -1.03055000569144 0.021 0.231 0
RPS2 0 1.0296580036275 0.958 0.908 0
TMSB10 0 -1.02944732767863 0.879 0.909 0
NSG1 0 1.02875363506677 0.503 0.04 0
IL6ST 0 -1.02874042219253 0.241 0.513 0
GNAQ 0 -1.02784564937677 0.061 0.356 0
PDGFRB 0 -1.02507209385845 0.03 0.336 0
PKP3 0 1.02490075544698 0.469 0.021 0
LTBP4 0 -1.02296043517333 0.081 0.347 0
CBLB 0 -1.02190181317788 0.037 0.338 0
CCND1 0 1.02064679671728 0.568 0.233 0
HLA-DPA1 3.2122737210686e-184 -1.02039237991416 0.104 0.23 1.11212128497116e-179
CCN2 0 -1.02020498697529 0.057 0.31 0
SVEP1 0 -1.01931772019581 0.035 0.258 0
CLIC3 0 1.01886894469114 0.187 0.046 0
APBB2 0 -1.0180759681661 0.149 0.413 0
PHLDA1 0 -1.01397778907577 0.033 0.259 0
IMPA2 0 1.01016718243213 0.52 0.081 0
ARHGAP29 0 -1.00995307349831 0.09 0.348 0
RPL37A 0 1.00785060850274 0.943 0.887 0
DOCK4 0 -1.00772870858214 0.026 0.284 0
FAM160A1 0 1.00761465911933 0.408 0.054 0
SULT2B1 0 1.00736036829528 0.319 0.022 0
RGCC 5.05241526775076e-301 -1.00649536778009 0.144 0.312 1.74919668984799e-296
TXNIP 0 -1.00278799566138 0.593 0.694 0
RPL7 0 1.00183035013758 0.791 0.72 0
KLC3 0 1.0010154450118 0.486 0.024 0
SLPI 0 1.0001439872556 0.378 0.057 0
EMCN 0 -1.00005637515645 0.025 0.173 0
SAMD4A 0 -0.998440542855052 0.124 0.366 0
FTX 0 -0.996248664358263 0.185 0.47 0
AHNAK2 0 0.995896144553824 0.547 0.179 0
AEBP1 0 -0.995469676778697 0.051 0.361 0
LDLRAD4 0 -0.992648070315116 0.03 0.314 0
PREX2 0 -0.992144005442941 0.019 0.285 0
PSD3 0 -0.991257478867748 0.09 0.333 0
RPS7 0 0.989623801689361 0.962 0.909 0
AUTS2 0 -0.989068550619049 0.199 0.402 0
SLURP2 0 0.988175879147351 0.137 0.012 0
RPL36 0 0.987633422609673 0.957 0.915 0
RPS5 0 0.985483186647226 0.939 0.871 0
ADH1B 0 -0.985335945264719 0.086 0.278 0
CLDN5 1.07932456194144e-139 -0.983763477994856 0.054 0.139 3.73672956589747e-135
TRPS1 0 -0.982466911055445 0.116 0.357 0
ITIH5 0 -0.981081905585191 0.019 0.304 0
EEF1B2 0 0.979752907534126 0.87 0.784 0
IFI27 7.11298862124396e-118 -0.974628400626568 0.214 0.317 2.46258779056087e-113
CXADR 0 0.973345273718842 0.476 0.03 0
RPL35 0 0.97274789389857 0.953 0.901 0
VWF 2.0026968024265e-174 -0.968690407020729 0.038 0.129 6.9335365996808e-170
KLF2 0 -0.967389303928022 0.135 0.359 0
PLP2 0 0.966462366437569 0.657 0.347 0
NNMT 0 -0.966027616063813 0.137 0.402 0
TFPI 0 -0.964508746318637 0.027 0.29 0
FOXP1 6.83880829755291e-293 -0.963270855455209 0.191 0.347 2.36766382069579e-288
MYO1B 0 -0.960842613586327 0.039 0.3 0
EID1 0 -0.960225091722641 0.492 0.648 0
CCBE1 0 -0.959583154846203 0.019 0.242 0
ARHGDIB 0 -0.958138141229056 0.133 0.297 0
FOSB 0 0.955549234462918 0.743 0.449 0
AGAP1 0 -0.954247961419579 0.12 0.351 0
GADD45B 2.16594938401606e-143 -0.954103618383526 0.426 0.513 7.49873336240199e-139
MAGI2 0 -0.953115524325062 0.034 0.289 0
MEF2A 0 -0.952811234913342 0.343 0.54 0
RPS3A 0 0.952322244599857 0.967 0.925 0
LAMC1 0 -0.950339778006423 0.058 0.376 0
PHACTR2 0 -0.949915353791574 0.079 0.366 0
RPL10A 0 0.948364508077997 0.953 0.883 0
EEF1G 0 0.948186027376015 0.86 0.792 0
MEG3 0 -0.94812901716389 0.022 0.258 0
APRT 0 0.948096028581983 0.679 0.482 0
BTG2 0 0.946828111559438 0.574 0.35 0
DSG3 0 0.944908534147493 0.311 0.016 0
OVOL1 0 0.94431147112864 0.297 0.01 0
TXN 0 0.944276522701847 0.809 0.646 0
RPL18 0 0.942837570673668 0.966 0.916 0
HLA-DQB1 8.40386915384513e-111 -0.942580011663138 0.111 0.196 2.90950353975272e-106
RCAN2 0 -0.940727702088538 0.049 0.243 0
RPL36A 0 0.940170483598514 0.913 0.852 0
CAPNS2 0 0.93965279411544 0.468 0.029 0
RERG 0 -0.939621968889731 0.028 0.177 0
RUNX1 0 -0.939490464853731 0.033 0.285 0
RPL8 0 0.939152360911168 0.972 0.933 0
RPS14 0 0.935485007854445 0.982 0.936 0
DENND2C 0 0.93448076820274 0.411 0.08 0
FABP7 0 0.933861289229118 0.198 0.016 0
IFI16 0 -0.932274182673842 0.224 0.454 0
RPL13 0 0.931650662341193 0.993 0.971 0
ASAP1 0 -0.931336657231444 0.215 0.403 0
TNC 0 -0.931283868057758 0.016 0.14 0
SORBS2 0 -0.930742098732072 0.018 0.142 0
RPS12 0 0.930282030862885 0.989 0.962 0
TSHZ2 7.28674675194912e-178 -0.928113229772986 0.117 0.227 2.5227445929923e-173
CD34 0 -0.928109555147542 0.034 0.226 0
PLPP1 0 -0.927564976174517 0.099 0.353 0
CASP14 0 0.927148015886459 0.382 0.01 0
IRF6 0 0.926871380569986 0.425 0.022 0
TSC22D3 0 -0.92645544787635 0.185 0.462 0
ZFP36L2 0 -0.92583701947068 0.5 0.609 0
CPQ 0 -0.925703823189106 0.133 0.421 0
UTRN 0 -0.925268172185191 0.346 0.491 0
NFIA 0 -0.924524916294982 0.304 0.493 0
MBNL1 0 -0.924454010818035 0.542 0.675 0
ZNF704 0 -0.923723848803493 0.028 0.32 0
COL15A1 0 -0.922175167192946 0.025 0.268 0
NUPR1 0 0.921407938304245 0.685 0.452 0
LY6G6C 0 0.921086229603274 0.278 0.013 0
LBH 0 -0.917851346964001 0.019 0.258 0
RBPMS 0 -0.917299035838523 0.027 0.288 0
PSAP 0 -0.915810160670298 0.44 0.579 0
ARHGAP10 0 -0.915586929149538 0.116 0.357 0
FILIP1L 0 -0.915117965951981 0.205 0.381 0
RPS24 0 0.914869119870541 0.977 0.944 0
TMEM238 0 0.912464763328921 0.483 0.084 0
PRSS3 0 0.909424537605062 0.432 0.022 0
RPL13A 0 0.909012861846704 0.881 0.836 0
ZNF521 0 -0.90737838361828 0.02 0.291 0
TCF12 0 -0.906250746020562 0.216 0.457 0
RPL23 0 0.903328405575331 0.813 0.732 0
RARRES2 0 -0.900270865382534 0.058 0.309 0
RPS15 0 0.899914457436857 0.972 0.933 0
SEMA3A 0 -0.899768282019922 0.022 0.209 0
MFSD2A 0 0.899470379248936 0.425 0.028 0
CD81 0 -0.898478820453005 0.716 0.723 0
CHP2 0 0.898016519538885 0.426 0.009 0
CDHR1 0 0.897240657869075 0.422 0.027 0
RPL18A 0 0.895008310370242 0.969 0.93 0
RPL29 0 0.893612508462695 0.966 0.928 0
FXYD1 0 -0.891382674957053 0.048 0.372 0
PLCB4 0 -0.891120904238951 0.012 0.226 0
TNS1 0 -0.884818058842793 0.025 0.302 0
PLEKHH2 0 -0.884264111053119 0.038 0.269 0
RPL7A 0 0.882226778905411 0.973 0.934 0
RPL3 0 0.879269801000793 0.986 0.936 0
JMJD1C 0 -0.878745167089941 0.357 0.557 0
NR4A2 7.62561258252929e-118 -0.878496692848709 0.171 0.258 2.64006333219746e-113
SDCBP 0 -0.878156880196941 0.144 0.475 0
HTRA1 0 -0.877942642700698 0.061 0.335 0
ARL6IP5 0 -0.877821645717607 0.289 0.503 0
KCTD12 0 -0.877730774356924 0.067 0.328 0
CTSC 0 -0.877410082832639 0.117 0.3 0
CD99 0 -0.877063426021311 0.606 0.713 0
CA12 0 0.876810206927464 0.438 0.042 0
NR2F2-AS1 0 -0.876351364282932 0.008 0.165 0
ATXN1 0 -0.875035827262433 0.23 0.448 0
FXYD5 0 -0.873875789620708 0.075 0.406 0
CHST11 0 -0.873513432849876 0.012 0.228 0
ARHGAP6 0 -0.872964185389841 0.016 0.243 0
F10 0 -0.871984971948409 0.039 0.314 0
KRT16 0 0.870898780835029 0.165 0.016 0
DIAPH2 0 -0.870332864221799 0.216 0.433 0
S100A11 0 0.870233932486738 0.825 0.744 0
ADGRL4 1.92513027087218e-205 -0.870120824615286 0.021 0.112 6.66499351078656e-201
LAD1 0 0.869357112241889 0.414 0.015 0
QKI 0 -0.867717855543195 0.373 0.536 0
RPL27 0 0.866877950268723 0.91 0.844 0
SEPTIN11 0 -0.865963020334469 0.024 0.336 0
CLEC2A 0 0.865609952547336 0.483 0.109 0
MAP4K4 0 -0.864801437953504 0.157 0.368 0
CAVIN3 0 -0.864530072381082 0.142 0.43 0
PPP1R14C 0 0.864433053232585 0.414 0.027 0
TM4SF1 1.75957929076171e-193 -0.862239149192652 0.046 0.149 6.09183946254613e-189
ARHGAP26 0 -0.862112652694839 0.051 0.276 0
RPS4X 0 0.86155959361334 0.98 0.938 0
SLC9A3R2 0 -0.86145337162505 0.039 0.252 0
MITF 0 -0.860905284833835 0.039 0.254 0
CNN3 0 -0.860351816451166 0.117 0.4 0
RBPJ 0 -0.859401613298839 0.294 0.454 0
NECTIN1 0 0.859398960808906 0.44 0.046 0
CRIM1 0 -0.857256933580931 0.139 0.34 0
S100A13 0 -0.854923302650549 0.175 0.465 0
FGFR3 0 0.854862615765936 0.441 0.032 0
RPL4 0 0.854612758552784 0.791 0.724 0
NR3C1 0 -0.854206235819895 0.32 0.493 0
CREM 0 -0.853962793134883 0.078 0.237 0
DKK2 0 -0.852743047869881 0.019 0.229 0
ZNF706 0 0.851684174307936 0.637 0.384 0
HAS2 0 -0.851612822049349 0.026 0.217 0
ARPC1B 0 -0.851197543496983 0.091 0.414 0
NFATC2 0 -0.84954004634692 0.035 0.25 0
FGFR1 0 -0.849242720368712 0.028 0.322 0
PTBP2 0 -0.848877539883338 0.09 0.356 0
TEX41 0 -0.848545351078719 0.013 0.157 0
SNTG2 2.06900459834721e-239 -0.847504661339937 0.018 0.118 7.16310081993787e-235
RPS29 0 0.847276848733842 0.943 0.888 0
FGL2 0 -0.844717716576013 0.025 0.256 0
CTSZ 0 -0.844527583918675 0.036 0.333 0
SYNPO2 0 -0.843637164084385 0.028 0.167 0
ABCA10 0 -0.843381917435661 0.031 0.171 0
PRKCE 0 -0.843328132660586 0.068 0.315 0
AKAP13 0 -0.842346991074722 0.365 0.537 0
PLSCR4 0 -0.842221683686324 0.032 0.307 0
PITPNC1 0 -0.841460275080252 0.017 0.2 0
TSPO 0 0.840551572511183 0.76 0.637 0
DPYSL3 0 -0.840509068611849 0.019 0.287 0
LINC01091 0 -0.839513026516638 0.04 0.207 0
ALDH2 0 0.838942027109643 0.545 0.223 0
HSPG2 0 -0.838500113389409 0.064 0.325 0
RPL37 0 0.83692351257492 0.963 0.926 0
TP63 0 0.836538016750245 0.439 0.051 0
DPT 0 -0.836167843485244 0.028 0.246 0
BST2 0 -0.836046197198405 0.036 0.283 0
RPL26 0 0.836040708877791 0.975 0.943 0
NIBAN1 0 -0.835471962509209 0.047 0.21 0
LINC00910 7.41702940083198e-173 -0.834922994391301 0.163 0.278 2.56784974886204e-168
DHCR24 0 0.834060983890488 0.368 0.044 0
WIPF1 0 -0.83374626843787 0.02 0.318 0
HERC1 0 -0.832958967406999 0.181 0.373 0
SIK3 4.5121313330762e-255 -0.832404455517873 0.28 0.425 1.56214498882431e-250
