p_val avg_log2FC pct.1 pct.2 p_val_adj
IFITM3 0 -2.61646048016967 0.184 0.659 0
CD63 0 -2.60168520266289 0.7 0.821 0
KRT15 0 2.53862234584668 0.253 0.013 0
TACSTD2 0 2.53595004623506 0.925 0.068 0
PRKG1 0 -2.51421733925996 0.009 0.463 0
RHOV 0 2.5118755134263 0.841 0.037 0
PHLDA2 0 2.48272578439303 0.812 0.15 0
CCDC80 0 -2.48134197357179 0.027 0.428 0
ZBTB20 0 -2.43922573014591 0.355 0.742 0
SLC2A3 0 -2.43130737594183 0.003 0.464 0
ACTA2 2.30764395699589e-252 -2.41202028922271 0.02 0.169 7.98929414351547e-248
FXYD3 0 2.41119392987469 0.947 0.071 0
TCF4 0 -2.37934903605136 0.258 0.607 0
SLURP1 0 2.37718417058879 0.173 0.009 0
CST3 0 -2.372428279949 0.758 0.724 0
CELF2 0 -2.35608955588856 0.025 0.551 0
IGFBP4 0 -2.35461736633331 0.032 0.498 0
ZEB2 0 -2.34548909119472 0.003 0.54 0
IGFBP5 0 -2.33984689815193 0.172 0.387 0
HLA-DRB1 1.82053178942621e-296 -2.33650958089979 0.062 0.251 6.30286310817248e-292
PLPP3 0 -2.33514459408161 0.072 0.46 0
TPM2 0 -2.3245405633485 0.017 0.318 0
DLC1 0 -2.32113438532912 0.034 0.54 0
CLDN1 0 2.32063053331253 0.854 0.049 0
CALD1 0 -2.31725883737675 0.392 0.618 0
EBF1 0 -2.31459382852893 0.001 0.45 0
RBMS3 0 -2.30779454937145 0.009 0.518 0
MCTP1 1.20704699526188e-305 -2.2744941543607 0.001 0.156 4.17891740229614e-301
PLAC9 0 -2.2727652347207 0.109 0.496 0
KAZN 5.40642672919258e-144 -2.26340950113282 0.413 0.445 1.87175899791376e-139
TIMP1 0 -2.25545659204962 0.085 0.596 0
PKP1 0 2.23379718656254 0.879 0.038 0
CXCL12 0 -2.23334140016478 0.005 0.337 0
CSTA 0 2.22283170956898 0.751 0.041 0
FTL 0 -2.22024805177138 0.927 0.919 0
CCL2 2.74354043672998e-258 -2.21240242844583 0.052 0.226 9.49841134600288e-254
HES1 0 2.20568168263458 0.93 0.39 0
SELENOM 0 -2.18853720174543 0.068 0.573 0
SPINK5 0 2.17996376610845 0.367 0.018 0
TUBB4B 0 2.17107097697773 0.982 0.492 0
FTH1 0 -2.16661296445553 0.748 0.931 0
HLA-DPB1 0 -2.16511597250313 0.004 0.286 0
SPARC 0 -2.15735141709594 0.098 0.547 0
LHFPL6 0 -2.11574428930739 0.113 0.542 0
TWIST2 0 -2.09821442242375 0.003 0.342 0
JUP 0 2.0957068430944 0.921 0.11 0
COL6A3 0 -2.0895926825984 0.003 0.39 0
GNG11 0 -2.06376814330892 0.013 0.44 0
C1R 0 -2.06289045866199 0.055 0.392 0
TNXB 0 -2.05521121816504 0.008 0.366 0
S100A16 0 2.05459251043794 0.954 0.238 0
RPLP1 0 2.03816964724422 0.995 0.958 0
MALAT1 0 -2.02234605032079 0.915 0.976 0
TM4SF1 1.5895397191281e-184 -2.01718114599854 0.037 0.165 5.50314546159338e-180
LUM 0 -2.016520083194 0.004 0.326 0
C11orf96 0 -2.01019506561075 0.045 0.249 0
MIR205HG 0 2.00848530178083 0.817 0.037 0
ROBO2 0 -2.00127029897073 0.092 0.305 0
SERPINF1 0 -1.99412490875513 0.046 0.436 0
ZEB1 0 -1.99256247678621 0.024 0.503 0
C1S 0 -1.98403717189523 0.052 0.398 0
SERPINB5 0 1.98113558062515 0.853 0.033 0
SRGN 0 -1.97873098088203 0.002 0.226 0
AKT3 0 -1.97290533551732 0.006 0.556 0
C19orf33 0 1.96677530849567 0.84 0.045 0
S100A2 0 1.9622638704031 0.399 0.031 0
VCAN 0 -1.95396670088519 0.002 0.338 0
SERPING1 0 -1.94344606191279 0.016 0.482 0
MYL9 0 -1.94005415306022 0.01 0.307 0
MT1X 0 1.93825234225874 0.785 0.308 0
KLF5 0 1.93498421862447 0.94 0.12 0
NAV3 0 -1.9305621698808 0.057 0.382 0
DSC1 0 1.92238132535908 0.623 0.015 0
LEPR 0 -1.91779671220552 0.028 0.316 0
HLA-DPA1 0 -1.91268647539521 0.003 0.197 0
PMP22 0 -1.91061482417973 0.173 0.547 0
IFITM2 0 -1.89623653650286 0.019 0.552 0
IFI27 6.9735050772266e-212 -1.88355097727044 0.119 0.284 2.41429719278662e-207
PMAIP1 0 1.88289187766105 0.839 0.112 0
A2M 0 -1.87444305859121 0.003 0.255 0
CLU 0 -1.87233603322184 0.073 0.373 0
TIMP2 0 -1.86254783162881 0.033 0.522 0
EMP3 0 -1.85918350523147 0.066 0.524 0
LSAMP 0 -1.85882299995863 0.019 0.317 0
DSG3 0 1.84960081000449 0.668 0.021 0
SOD3 0 -1.84728953831493 0.118 0.412 0
PRRX1 0 -1.8431389661014 0.001 0.36 0
COL17A1 0 1.83918901045995 0.344 0.02 0
LDB2 0 -1.83784899382862 0.002 0.37 0
DEGS1 0 1.8290258599456 0.94 0.273 0
PTPRG 0 -1.81264460378008 0.042 0.444 0
KLK8 0 1.80892488353044 0.784 0.022 0
RPLP0 0 1.80837166599734 0.985 0.759 0
INPP4B 0 -1.80329849987772 0.022 0.336 0
PTPRC 0 -1.80321336706293 0.002 0.188 0
DCLK1 0 -1.79982218953877 0.005 0.359 0
MMP2 0 -1.79808872875573 0.005 0.319 0
RGS16 1.01783474392142e-216 -1.79127037004597 0.067 0.223 3.52384566693033e-212
C3 0 -1.78874481259862 0.007 0.245 0
IL18 0 1.78863730419283 0.867 0.052 0
RAB25 0 1.78786970189816 0.781 0.031 0
AQP1 0 -1.78603422631837 0.008 0.304 0
LAMA2 0 -1.78163984562521 0.009 0.325 0
FN1 0 -1.76270817102968 0.003 0.361 0
FYN 0 -1.76009211602485 0.043 0.467 0
FBN1 0 -1.75744211900942 0.002 0.37 0
F13A1 0 -1.75322579949501 0.002 0.248 0
GEM 0 -1.75208949641285 0.021 0.283 0
FBXL7 0 -1.74841407801217 0.002 0.395 0
TACC1 0 -1.74648315332115 0.039 0.524 0
IL32 0 -1.74404065264589 0.009 0.302 0
COL14A1 0 -1.74204414991715 0.008 0.329 0
DAPL1 0 1.74030258418594 0.839 0.034 0
ANK2 0 -1.74004490753311 0.003 0.381 0
CTNNBIP1 0 1.73323559019079 0.804 0.109 0
SOCS3 2.29289000922018e-206 -1.731549844359 0.123 0.283 7.93821450092118e-202
MAMDC2 0 -1.73096565589594 0.049 0.323 0
TMSB10 0 -1.72976285033528 0.94 0.923 0
TRIM29 0 1.72471308832137 0.844 0.037 0
C1orf68 1.10793469625355e-252 1.72362944633849 0.132 0.008 3.83578071189942e-248
PAM 0 -1.72254470132236 0.043 0.467 0
FGFBP1 0 1.72246192026773 0.566 0.016 0
LAMA4 0 -1.70357056819129 0.016 0.417 0
CYBA 0 -1.69386216774591 0.084 0.511 0
PTPRM 0 -1.69086547921369 0.036 0.332 0
PPP1R14B 0 1.69005139406787 0.947 0.306 0
LRMDA 0 -1.68812091366829 0.004 0.362 0
CAV1 0 -1.68417388699698 0.481 0.6 0
ZNF385D 0 -1.68230696853808 0.002 0.285 0
GLTP 0 1.67799025334616 0.76 0.127 0
IL7R 3.94668267359726e-251 -1.67465865320981 0.001 0.13 1.36638100842611e-246
MYC 0 1.67244264480689 0.851 0.21 0
SPTBN1 0 -1.67112752969703 0.366 0.571 0
SYNE1 0 -1.65523358175848 0.166 0.496 0
KCNK7 0 1.65498990756242 0.672 0.024 0
RARRES2 0 -1.65360476944647 0.033 0.354 0
FSTL1 0 -1.65262523854778 0.012 0.412 0
MFAP4 0 -1.63914116183475 0.005 0.332 0
TPM1 0 -1.63058846753365 0.169 0.379 0
SPINT2 0 1.62323371778287 0.899 0.07 0
TWIST1 0 -1.61892060646298 0.002 0.373 0
CCL14 2.63337732245339e-193 -1.6155250043623 0.003 0.106 9.11701562806589e-189
CTSK 0 -1.61258640345492 0.045 0.348 0
FAM83B 0 1.60184362836878 0.731 0.019 0
REV3L 0 -1.600976571545 0.311 0.515 0
FNDC3B 0 -1.59730128916708 0.229 0.552 0
CEBPA 0 1.59036098002353 0.75 0.088 0
FBLN2 0 -1.5903407767903 0.004 0.341 0
BICC1 0 -1.58596585248691 0.008 0.323 0
NCKAP5 0 -1.58484501428124 0.088 0.334 0
NEGR1 0 -1.57126975665219 0.009 0.29 0
MAN1A1 0 -1.56746658879917 0.132 0.426 0
TTC28 0 -1.56532303126511 0.032 0.434 0
CLDN4 0 1.55272500268409 0.52 0.03 0
LPP 0 -1.55140998487546 0.385 0.622 0
RGCC 6.99678919874491e-99 -1.54909282875596 0.225 0.314 2.42235838849748e-94
KLK11 0 1.54850263512598 0.709 0.016 0
IMPA2 0 1.54755317431657 0.868 0.073 0
NRP1 0 -1.54563287735233 0.041 0.384 0
CD69 7.49705046520603e-227 -1.54454756274063 0.002 0.12 2.59555384155898e-222
TRPS1 0 -1.54348579169868 0.075 0.375 0
ADAMTS9-AS2 0 -1.54347763455133 0.043 0.405 0
ARHGAP15 0 -1.5349867266141 0.002 0.216 0
POU3F1 0 1.53494616506508 0.768 0.039 0
PLCB1 0 -1.53491449993513 0.01 0.278 0
SAT1 2.70686715811102e-105 -1.53483436784232 0.431 0.483 9.37144478809617e-101
TGFBR2 0 -1.53213547496707 0.173 0.442 0
CLDN5 1.24448945778298e-226 -1.5309961258171 0.001 0.117 4.30854695179044e-222
ELMO1 0 -1.52086107786996 0.007 0.31 0
MAML2 0 -1.51544771281686 0.301 0.541 0
DPYSL2 0 -1.51527958757158 0.019 0.475 0
SULT2B1 0 1.5137404077665 0.503 0.032 0
SERTAD1 0 1.50984929458139 0.912 0.278 0
HLA-DQB1 1.66512078426112e-181 -1.50276095938998 0.051 0.182 5.76481466719041e-177
LDLRAD4 0 -1.50166488271302 0.014 0.364 0
ETS1 0 -1.50110877258207 0.071 0.387 0
HSPH1 3.38338840463328e-48 -1.5007061189266 0.569 0.515 1.17136289956809e-43
RPS6 0 1.50048878081514 0.994 0.928 0
FOSL1 0 1.49443207103788 0.7 0.061 0
RPS19 0 1.49411261377253 0.991 0.927 0
RUNX1T1 0 -1.49323400794457 0.001 0.366 0
KLF2 5.3580012324473e-293 -1.48684211511376 0.147 0.344 1.85499360668558e-288
DPYD 0 -1.48675856332435 0.137 0.453 0
SNED1 0 -1.48133290023738 0.006 0.326 0
IER3 0 1.47999538134832 0.941 0.41 0
SAMSN1 7.62202364390999e-275 -1.47519402750767 0.001 0.141 2.63882080575808e-270
NAALADL2 0 -1.47394136794103 0.144 0.411 0
MEF2C 0 -1.47275942260449 0.004 0.329 0
DPT 0 -1.4678668046821 0.005 0.289 0
NNMT 0 -1.46627414467139 0.013 0.336 0
TUBA1C 0 1.46532367952862 0.921 0.266 0
BST2 0 -1.46443377243879 0.003 0.359 0
FTX 0 -1.4626714573629 0.302 0.545 0
PHLDA1 0 -1.45739263960976 0.029 0.328 0
DOCK4 0 -1.45026194505768 0.03 0.324 0
EPS8 0 -1.4475596704566 0.131 0.382 0
ARL15 1.05226691120054e-171 -1.44456774524455 0.232 0.364 3.6430532732674e-167
FXYD1 0 -1.4443338479832 0.008 0.373 0
EMP2 0 1.44214452679279 0.883 0.359 0
PYCARD 0 1.44037118475805 0.827 0.191 0
RPS18 0 1.43980774387682 0.995 0.964 0
LRP1 0 -1.43575566038671 0.122 0.367 0
BTG2 0 1.43515186189145 0.871 0.36 0
ANXA5 0 -1.43445376288875 0.414 0.614 0
DENND2C 0 1.43396905531742 0.728 0.067 0
PARD3B 2.41214683176171e-295 -1.43172304603828 0.262 0.452 8.3510935462422e-291
EEF1B2 0 1.43094970568256 0.985 0.816 0
TINCR 0 1.42787365938585 0.751 0.03 0
TFPI 0 -1.42610574175565 0.011 0.333 0
COL4A2 0 -1.41871535246813 0.003 0.36 0
CNFN 5.98658711849583e-152 1.41862579486985 0.155 0.042 2.07261632629444e-147
APCDD1 2.21735243536673e-39 -1.41857017856957 0.407 0.383 7.67669586648316e-35
SCEL 0 1.41613353384017 0.432 0.021 0
SDC1 0 1.41401819583784 0.702 0.035 0
AHR 0 -1.41337648459967 0.44 0.591 0
TMEM176B 0 -1.4110830549609 0.004 0.328 0
SDCBP 0 -1.40669508477548 0.21 0.504 0
PID1 0 -1.40217209158405 0.021 0.302 0
PEAK1 0 -1.40088538601339 0.183 0.467 0
TMEM45A 0 1.39490443372551 0.563 0.134 0
MAL2 0 1.38945772973975 0.623 0.022 0
RCAN2 0 -1.3844647344403 0.047 0.319 0
CPE 0 -1.38421066909692 0.012 0.201 0
LTBP4 0 -1.3828537558481 0.152 0.367 0
CCN5 2.7104256186911e-285 -1.38206826741536 0.005 0.154 9.38376453447044e-281
NFIA 1.36516211733319e-295 -1.37822187762216 0.401 0.519 4.72632776641925e-291
SDK1 0 -1.37569547213927 0.017 0.251 0
THBS2 0 -1.37452558253647 0.043 0.272 0
RPS4X 0 1.36916204195662 0.992 0.925 0
EPB41L2 0 -1.36264494357892 0.029 0.404 0
PCOLCE 0 -1.36179874708816 0.02 0.351 0
ADH1B 0 -1.36169162344223 0.002 0.21 0
RPS8 0 1.36167472380935 0.993 0.947 0
HSPE1 4.50818034422946e-50 -1.36005252865477 0.882 0.679 1.56077711697568e-45
EID1 0 -1.35969770559659 0.636 0.693 0
OVOL1 0 1.35964536476674 0.603 0.023 0
RPS5 0 1.35858655950307 0.989 0.88 0
CBLB 0 -1.35704255035816 0.055 0.34 0
HMCN1 0 -1.35587790365309 0.013 0.252 0
PALM2-AKAP2 0 -1.354515197484 0.079 0.355 0
ARHGDIB 2.42687616517493e-233 -1.35149436685295 0.114 0.281 8.40208797145214e-229
BIRC3 0 -1.34658331690595 0.035 0.232 0
CPQ 0 -1.34636272507238 0.131 0.428 0
PDGFRA 0 -1.3456276444655 0.002 0.299 0
CCN2 0 -1.34276274345971 0.008 0.262 0
SPRY1 0 -1.34244256925898 0.136 0.353 0
ZNF521 0 -1.34084308070439 0.004 0.343 0
CHST11 0 -1.33703707013639 0.009 0.303 0
COL4A1 0 -1.33622209325272 0.001 0.309 0
COL5A2 0 -1.33472942309582 0.038 0.345 0
NR2F2 0 -1.33141685848203 0.024 0.292 0
HSPD1 1.0600166289392e-12 -1.33018518787538 0.798 0.595 3.6698835710504e-08
S100A11 0 1.329057785846 0.962 0.741 0
PECAM1 1.85093779087574e-274 -1.32491309452445 0.004 0.147 6.4081317257909e-270
SYT8 0 1.32464572497769 0.425 0.004 0
PSD3 4.79822423851443e-277 -1.32366883485337 0.162 0.355 1.66119321361608e-272
TCF12 0 -1.31770261987501 0.323 0.534 0
CDC42EP3 0 -1.317627275445 0.036 0.255 0
HSPA1A 2.75953411348999e-120 -1.3171209551708 0.932 0.815 9.5537830543137e-116
SDC2 0 -1.31634102517419 0.046 0.345 0
TUBB2A 0 1.31442115403691 0.858 0.314 0
PHACTR2 0 -1.31362388672447 0.119 0.399 0
DBI 0 1.31297096069886 0.933 0.545 0
TSHZ2 5.98913749829796e-111 -1.31132785984621 0.305 0.376 2.07349929328574e-106
CLTB 0 1.30926357261672 0.929 0.362 0
S100A13 0 -1.30833599313183 0.199 0.438 0
ABI3BP 0 -1.3046521176446 0.033 0.297 0
DYNLL1 0 1.30348829235498 0.98 0.742 0
AEBP1 0 -1.30080296503743 0.001 0.34 0
PRKCE 0 -1.29933332899129 0.091 0.403 0
COL15A1 0 -1.29878619671053 0.001 0.302 0
NR3C1 0 -1.29581962623044 0.429 0.559 0
PSAP 0 -1.29262984566242 0.529 0.595 0
FOXP1 6.50862482465727e-143 -1.2922779115253 0.291 0.387 2.25335100054459e-138
TEX41 0 -1.28803851728509 0.001 0.189 0
LGALSL 0 1.28791062506474 0.591 0.109 0
ENPP2 0 -1.28705452277157 0.005 0.315 0
CA12 0 1.28646540142968 0.734 0.043 0
PDGFRB 0 -1.28581805503328 0.001 0.314 0
CD99 0 -1.28396483428381 0.709 0.718 0
MAGI2 0 -1.28316854125184 0.023 0.299 0
ACTG1 0 1.28207406767379 0.984 0.848 0
PKP3 0 1.2805574795699 0.736 0.024 0
F10 0 -1.27897054856723 0.002 0.314 0
FXYD5 0 -1.27825582210036 0.052 0.37 0
MBNL1 0 -1.27656454094553 0.743 0.744 0
TSC22D3 0 -1.27624717433524 0.172 0.402 0
ABCA8 0 -1.27204081001609 0.002 0.238 0
SAMD4A 0 -1.2689112838284 0.105 0.362 0
AL031599.1 0 -1.26722421681861 0.002 0.193 0
PITPNC1 0 -1.26720968270065 0.019 0.27 0
CCBE1 0 -1.26622127185392 0.006 0.242 0
TMEM134 0 1.26570547288671 0.865 0.164 0
LINC01091 6.2626163771837e-210 -1.26509014432671 0.091 0.248 2.16818041594477e-205
SLPI 0 1.2641885687492 0.567 0.052 0
RPS3A 0 1.25772594687728 0.991 0.935 0
RBMS1 0 -1.25729991538361 0.383 0.528 0
JAZF1 0 -1.2562240167849 0.095 0.35 0
ARHGAP29 0 -1.25372296820874 0.085 0.35 0
CLIC3 0 1.25347439403986 0.259 0.049 0
CD81 0 -1.25271983899546 0.885 0.739 0
RPS12 0 1.25211910139814 0.994 0.961 0
CD59 4.03398406848544e-183 -1.24757991779611 0.583 0.568 1.39660562435034e-178
NFATC2 0 -1.24640394402065 0.025 0.296 0
FAM160A1 0 1.24518184698652 0.643 0.053 0
ITIH5 0 -1.24296308499471 0.011 0.317 0
EEF1G 0 1.24236867267307 0.984 0.807 0
LY6G6C 0 1.24167033574748 0.374 0.019 0
GNAQ 0 -1.24148724726052 0.105 0.384 0
FABP5 0 1.23822310167284 0.48 0.209 0
ITGB1 0 -1.23813597707113 0.409 0.658 0
MAP4K4 2.17040889998311e-291 -1.23622161547552 0.265 0.439 7.51417265263154e-287
KLC3 0 1.23568493789339 0.73 0.02 0
WIPF1 0 -1.23541497477826 0.002 0.345 0
UTRN 1.77028239343397e-199 -1.23493849356092 0.437 0.502 6.12889467430775e-195
TXN 0 1.23433801568177 0.976 0.659 0
SLC25A5 0 1.23395399658217 0.941 0.409 0
FGL2 0 -1.23228704828903 0.003 0.278 0
TUBA4A 0 1.23228137943213 0.819 0.146 0
APRT 0 1.22686355345805 0.932 0.447 0
CXCR4 7.56435143377717e-196 -1.22423101788075 0.008 0.119 2.61885410988799e-191
ATXN1 0 -1.22396404867003 0.432 0.565 0
AGAP1 2.9903533578067e-270 -1.22085444960281 0.223 0.4 1.03529023600626e-265
DPYSL3 0 -1.21828646340936 0.026 0.318 0
RPL3 0 1.2157924629894 0.992 0.925 0
TMSB4X 0 -1.21532348162173 0.974 0.917 0
CAVIN1 0 -1.21483855737638 0.331 0.493 0
DEFB1 0 1.21196444838993 0.641 0.024 0
SLIT2 8.64670506737018e-182 -1.21135228557098 0.134 0.286 2.99357576137423e-177
GATA3 0 1.2112820642174 0.732 0.056 0
AKAP12 0 -1.20934481575939 0.005 0.273 0
AHNAK2 0 1.20427047450997 0.797 0.147 0
FGFR1 0 -1.20419211197284 0.014 0.353 0
ANTXR1 0 -1.20399673774527 0.135 0.347 0
PREX2 0 -1.20138572846873 0.001 0.294 0
PDK4 0 -1.19747002418458 0.027 0.211 0
RPL7A 0 1.19671207229672 0.99 0.931 0
COL18A1 0 -1.19182478925411 0.177 0.409 0
CAPNS2 0 1.19161591091379 0.721 0.025 0
RPS24 0 1.19133877115433 0.993 0.943 0
RPL13 0 1.18681702858784 0.994 0.969 0
TMEM154 0 1.18565168375467 0.688 0.039 0
CCND1 0 1.18496712019363 0.807 0.246 0
HLA-DQA1 1.22812764613334e-203 -1.18449918171561 0.001 0.108 4.25190072367824e-199
HPSE2 3.90118576310675e-255 -1.18402865512952 0.001 0.131 1.35062952304519e-250
CREM 4.65606705312021e-200 -1.18160848303197 0.127 0.28 1.61197697446075e-195
RPS7 0 1.18013803306109 0.989 0.915 0
ARPC1B 0 -1.17977052915745 0.099 0.405 0
RPL8 0 1.17648365793205 0.992 0.93 0
LPAR1 0 -1.17492334216355 0.02 0.273 0
PLPP2 0 1.17490600691035 0.73 0.038 0
CACNA2D3 0 -1.17447890057958 0.009 0.196 0
IL6ST 0 -1.172993814048 0.416 0.558 0
NIBAN1 5.26254670562715e-180 -1.17192931248396 0.09 0.233 1.82194629495518e-175
IRF6 0 1.17134125135732 0.706 0.027 0
RPL10A 0 1.16929666145543 0.987 0.886 0
RPS2 0 1.16873845503818 0.991 0.924 0
CCN1 2.07035235241965e-112 -1.16763718465871 0.19 0.305 7.16776687931206e-108
RPL36 0 1.16633241901113 0.986 0.913 0
SEPTIN11 0 -1.16587991068139 0.026 0.357 0
GPR183 1.88765329520133e-219 -1.16550325785521 0.001 0.114 6.53524447331651e-215
CREB5 0 -1.16331434429102 0.068 0.293 0
MITF 0 -1.16127776630228 0.055 0.25 0
ICAM1 0 -1.16044088753267 0.025 0.208 0
TMEM238 0 1.15875170535129 0.772 0.081 0
CAVIN3 0 -1.15804569285064 0.176 0.417 0
RPL18A 0 1.15730331300648 0.989 0.927 0
APBB2 0 -1.15264043335871 0.191 0.402 0
RPL6 0 1.15167919102141 0.99 0.912 0
FCGRT 2.58828507821384e-291 -1.15158491181322 0.386 0.502 8.96090176928412e-287
LAMTOR4 0 1.15127297315764 0.907 0.514 0
MIR100HG 0 -1.14823216668487 0.003 0.247 0
LINC00910 8.40338614457588e-64 -1.14682201556165 0.159 0.229 2.90933631711362e-59
TMEM40 0 1.14681038785375 0.579 0.016 0
ARL6IP5 0 -1.14659841063687 0.485 0.569 0
MEF2A 9.73857160596047e-195 -1.14308683541209 0.436 0.513 3.37159087569957e-190
RPSA 0 1.14153088369237 0.98 0.792 0
UST 2.3089157294452e-215 -1.13658227512313 0.175 0.337 7.99369714691222e-211
FILIP1L 8.31909998074708e-160 -1.13573126741219 0.342 0.426 2.88015560433445e-155
ZNF750 0 1.13532358722824 0.571 0.022 0
LCP1 7.54235989361631e-204 -1.13498492048792 0.027 0.157 2.6112404187689e-199
RBPMS 0 -1.13342141579125 0.04 0.306 0
ARID5B 7.24100855811938e-170 -1.13329120916479 0.45 0.508 2.50690957290651e-165
PLP2 0 1.13236070800292 0.918 0.354 0
ANTXR2 0 -1.13231922956885 0.01 0.297 0
PIK3R1 2.30913263487653e-223 -1.12788551498102 0.32 0.447 7.99444809520603e-219
RPL18 0 1.12659956648353 0.989 0.923 0
CTSZ 0 -1.12595817374454 0.057 0.356 0
EMCN 4.09644137145275e-258 -1.12536840465397 0.004 0.139 1.41822896721066e-253
CDC42SE2 6.26736824450306e-64 -1.1251137783401 0.233 0.29 2.1698255599294e-59
WNT4 0 1.12387207399658 0.547 0.025 0
PLCB4 0 -1.12237747414101 0.001 0.245 0
ADAMTS9 5.18156070983594e-163 -1.12229719297792 0.016 0.119 1.7939081333523e-158
FTO 9.00702586461789e-267 -1.12107946904269 0.224 0.4 3.11832242458936e-262
RPL15 0 1.12034891200929 0.989 0.911 0
FLNA 4.26727276889879e-223 -1.11782805365082 0.307 0.446 1.47737250532045e-218
NOVA1 0 -1.11653935729389 0.002 0.252 0
LAMC1 0 -1.11611573015063 0.097 0.379 0
CNN3 0 -1.11608496201706 0.193 0.42 0
DCC 8.99486450464737e-235 -1.11574115488137 0.001 0.122 3.11411204015397e-230
HSPA6 3.60938123804323e-07 -1.11519900626767 0.096 0.113 0.0124960387842295
CXCL2 1.20223399178923e-50 -1.11178613480449 0.07 0.131 4.1622543029735e-46
CXADR 0 1.11147156213763 0.701 0.028 0
CA2 0 1.10976843332163 0.504 0.03 0
RAB8B 0 -1.10964022922616 0.123 0.332 0
IFI16 1.96776639859115e-230 -1.10753348913631 0.38 0.489 6.81260404856241e-226
PPIA 0 1.10667777935764 0.985 0.811 0
CD34 0 -1.10493663189806 0.001 0.215 0
HPGD 8.28759954573902e-23 -1.10491916598891 0.198 0.125 2.86924983873031e-18
KRT77 0 1.10308242423435 0.281 0.016 0
QKI 4.05360543911125e-294 -1.10164063743525 0.556 0.61 1.4033987390747e-289
ALDH2 0 1.10141344769041 0.821 0.22 0
ABCA12 0 1.10085516801551 0.472 0.017 0
MEG3 0 -1.10007602318246 0.006 0.243 0
NSG1 0 1.09907226842038 0.732 0.062 0
BACE2 0 -1.098788315962 0.058 0.258 0
DIAPH2 1.72685400492187e-286 -1.09827875098943 0.271 0.445 5.97854125044e-282
NR2F2-AS1 0 -1.09726461745146 0 0.211 0
GLDN 0 -1.09368873163811 0.009 0.256 0
SELENOP 1.4544486706985e-27 -1.0893488144362 0.662 0.498 5.03544674282526e-23
EGFL7 1.2994530140656e-249 -1.08924699177085 0.007 0.142 4.4988362799965e-245
ATF3 0 1.08486638886056 0.899 0.404 0
CASP14 0 1.08361783896038 0.524 0.015 0
AC245041.2 0 1.08321220974895 0.668 0.015 0
TNFAIP6 0 -1.08269823002346 0.001 0.162 0
SGCD 0 -1.08202726995392 0.002 0.266 0
MXRA5 5.77413100388702e-170 -1.08103183931843 0.123 0.26 1.99906189485572e-165
PIP4K2A 0 -1.08068826396616 0.053 0.277 0
HTRA1 2.5837925699447e-271 -1.08049097082079 0.137 0.324 8.94534825640556e-267
