p_val avg_log2FC pct.1 pct.2 p_val_adj
ATF3 0 1.80695091910129 0.914 0.372 0
CTSK 4.27516580094945e-200 -1.80677367806864 0.102 0.384 1.48010515194671e-195
DST 0 1.80036651329676 0.964 0.588 0
FBN1 0 -1.78835009385151 0.006 0.405 0
FAM83B 0 1.78747967769094 0.759 0.036 0
TCF4 1.58930465936395e-177 -1.78477368033033 0.496 0.6 5.50233166118395e-173
FAM160A1 0 1.78331840904967 0.74 0.094 0
LDB2 1.87016911150676e-281 -1.78074036586563 0.003 0.377 6.47471248094754e-277
BICC1 5.0140177535645e-242 -1.774721489929 0.043 0.383 1.73590308646157e-237
GRIP1 0 1.77234839718704 0.664 0.066 0
MYC 0 1.76855078008185 0.809 0.259 0
SYNE1 0 -1.76712405264264 0.187 0.563 0
FGFBP1 0 1.75751422210966 0.517 0.025 0
RGS5 1.15340029539674e-46 -1.75678911880075 0.014 0.103 3.99318716269306e-42
IL18 0 1.75300217990066 0.787 0.065 0
ZEB1 0 -1.75142285582561 0.151 0.581 0
HPGD 9.42007318207349e-88 -1.75117267456894 0.038 0.199 3.26132353636566e-83
DCLK1 3.46388422220375e-291 -1.75030075352188 0.004 0.386 1.19923135656916e-286
FER 0 1.74628371459926 0.857 0.458 0
SERPINF1 3.18287821438538e-277 -1.73829161747343 0.071 0.432 1.10194426660236e-272
RUNX1T1 0 -1.73572000586106 0.001 0.44 0
IGFBP3 0 1.72495599471937 0.55 0.099 0
NHSL1 0 1.71762353806969 0.755 0.14 0
PAM 0 -1.70198103796289 0.172 0.572 0
FGFR3 0 1.70023026592584 0.774 0.024 0
IGFBP4 0 -1.69504625982293 0.043 0.458 0
CLDN1 0 1.69318085465395 0.759 0.074 0
DSG1 0 1.68555802095717 0.82 0.046 0
S100A14 0 1.68419207025714 0.795 0.071 0
LRMDA 9.20916458345887e-293 -1.68347857825515 0.025 0.41 3.1883048704393e-288
EMP3 0 -1.67787408947919 0.212 0.635 0
EXT1 0 1.67025348993038 0.904 0.464 0
CA12 0 1.66939584679879 0.75 0.057 0
FBLN2 7.95280291849503e-254 -1.66735825811671 0.017 0.363 2.75333989841217e-249
FSTL1 0 -1.66437840737104 0.042 0.444 0
CYBA 0 -1.6545482256067 0.167 0.623 0
CALD1 3.07443783424451e-166 -1.65405178731608 0.475 0.59 1.06440112259379e-161
INPP4B 2.90698183811551e-205 -1.64858336147866 0.055 0.358 1.00642618217397e-200
ZBTB20 0 -1.64382969107658 0.644 0.791 0
A2M 4.64950143256206e-139 -1.64034506969542 0.004 0.221 1.60970389096731e-134
FBXL7 1.24756772256612e-305 -1.63388577753582 0.007 0.403 4.31920421229615e-301
ERRFI1 0 1.63265552105293 0.741 0.158 0
LAMB3 0 1.6311442704683 0.711 0.025 0
FTL 0 -1.62826641992923 0.891 0.912 0
PCDH7 0 1.62012671355057 0.731 0.116 0
ABCA8 5.59821887135139e-201 -1.618025097665 0.017 0.309 1.93815935545056e-196
HSPA1A 1.92240516987043e-33 -1.6147635163858 0.843 0.773 6.65555893860842e-29
MYO10 0 1.60856694662012 0.818 0.239 0
MCTP1 9.09192628389951e-86 -1.6083886183141 0.002 0.146 3.14771579874885e-81
IL7R 9.08704599413209e-102 -1.59417628186303 0.002 0.168 3.14602619362847e-97
HPSE2 1.8285236496199e-130 -1.5928209256346 0.006 0.213 6.33053172734904e-126
AHR 0 -1.59108605575753 0.41 0.678 0
TRIM29 0 1.58945579186196 0.802 0.063 0
TAF4B 0 1.58336734210025 0.744 0.164 0
AEBP1 0 -1.5829028335273 0.014 0.411 0
BAZ1A 0 1.57504478324543 0.921 0.405 0
CDH1 0 1.56790737344947 0.729 0.072 0
IFITM2 0 -1.55564130654892 0.174 0.618 0
ELMO1 3.46544702248718e-235 -1.5540882132016 0.018 0.347 1.19977241365529e-230
LDLRAD4 0 -1.55394897631956 0.038 0.438 0
WNT4 0 1.55241575788656 0.703 0.029 0
AQP1 5.12178198351232e-163 -1.53594308554695 0.005 0.252 1.7732121405118e-158
TNXB 1.67009923371162e-222 -1.52896739817362 0.022 0.337 5.782050557033e-218
IRF6 0 1.5272146451945 0.773 0.047 0
MAST4 0 1.52470248451726 0.875 0.328 0
ZC3H12A 0 1.52424675069904 0.781 0.144 0
MEF2C 3.61953121830198e-301 -1.5236296000564 0.006 0.398 1.25311790308833e-296
PLCB1 1.02679535833193e-166 -1.4997742669444 0.036 0.297 3.55486821008096e-162
GNG11 1.93452156266722e-295 -1.49696812164584 0.013 0.399 6.69750710211018e-291
VCAN 1.96304796698715e-209 -1.49633022697101 0.001 0.301 6.79626836650622e-205
BTG2 0 1.49425541339718 0.887 0.437 0
CPE 1.57314381414833e-213 -1.49297172721663 0.02 0.326 5.44638119896295e-209
SLMAP 0 1.49177424811878 0.763 0.338 0
IER3 0 1.49118365965184 0.882 0.378 0
KAZN 1.39648784394996e-51 -1.48934243389385 0.341 0.408 4.83478056453916e-47
TWIST1 7.30700471077956e-299 -1.48723676256728 0.003 0.392 2.52975810091899e-294
RPLP1 0 1.48445173281931 0.99 0.962 0
CHST11 1.02340680601142e-278 -1.4787433910961 0.022 0.395 3.54313670309215e-274
LAMA4 7.78475558385839e-302 -1.47668124823047 0.032 0.424 2.69516023068761e-297
PID1 2.00128237862794e-181 -1.46983600350399 0.078 0.35 6.92863972304779e-177
PCOLCE 1.74747360185744e-277 -1.4594305394932 0.03 0.397 6.04992835699063e-273
NNMT 7.51161556294285e-216 -1.4582113987924 0.059 0.369 2.60059642404645e-211
TWIST2 3.61134190735248e-222 -1.45807669796882 0.003 0.317 1.2502826817445e-217
HLA-DQB1 6.08797375786899e-28 -1.45764371325763 0.112 0.185 2.10771739471182e-23
CXADR 0 1.45726624823356 0.742 0.054 0
TUBA1A 1.27006134464703e-295 -1.45592525569519 0.331 0.638 4.39707938130248e-291
CD99 0 -1.45226118056847 0.659 0.806 0
LINC00511 0 1.45160737214692 0.703 0.118 0
LRP1 4.15997103429563e-135 -1.44083260946962 0.247 0.426 1.44022357178349e-130
OVOL1 0 1.44045186954019 0.642 0.036 0
COL12A1 1.86026783125581e-122 -1.43629282006934 0.132 0.339 6.44043325859073e-118
SOX6 0 1.429817170461 0.7 0.094 0
PDGFRA 5.46429250290572e-240 -1.4290592218425 0.002 0.334 1.89179270743099e-235
ARHGDIB 1.62624458542676e-101 -1.42793421839432 0.185 0.352 5.63022137920598e-97
SH3KBP1 0 -1.42790748491933 0.028 0.508 0
TP63 0 1.42390628836154 0.763 0.068 0
MIR100HG 1.64366099782466e-222 -1.42257519281605 0.005 0.319 5.69051874056875e-218
CDH13 0 1.42045780319786 0.756 0.169 0
COL14A1 1.78869474539466e-197 -1.4202932532497 0.012 0.3 6.19264007803084e-193
SMG1 0 1.42004127885469 0.863 0.454 0
MAP1B 1.454535786944e-276 -1.41285819181445 0.054 0.421 5.03574834797882e-272
PAWR 0 1.40857083436186 0.77 0.186 0
TLE4 0 1.40687736602954 0.851 0.425 0
TMSB4X 5.62206991774071e-200 -1.40260776982309 0.914 0.931 1.94641682622101e-195
TPM1 3.19104737348484e-177 -1.40233958675841 0.137 0.408 1.10477251117418e-172
SLC2A1 0 1.39751597564789 0.683 0.082 0
ITIH5 1.7166663851113e-239 -1.39449550619743 0.014 0.346 5.94327069189384e-235
CXCR4 1.62286986496881e-105 -1.39037708062669 0.014 0.19 5.61853775950852e-101
LCP1 2.1823199910729e-143 -1.39000054550222 0.008 0.232 7.55541004109349e-139
ITGA2 0 1.38654350104655 0.699 0.091 0
SPAG9 0 1.37636159342506 0.909 0.604 0
HLA-DQA1 2.07664406377677e-65 -1.37451229106353 0.008 0.124 7.18954941320155e-61
WIPF1 0 -1.36896976418399 0.007 0.49 0
CD52 8.10776673512531e-126 -1.36606970708004 0.006 0.207 2.80698992136773e-121
COL5A2 9.86765301816523e-156 -1.36478205255268 0.184 0.407 3.41628015141898e-151
PLAU 0 1.36475490056376 0.46 0.086 0
SERTAD1 0 1.36223829170846 0.835 0.299 0
EGR1 0 1.3615782391644 0.893 0.452 0
EMCN 2.6735684266209e-193 -1.36128484166792 0.001 0.282 9.25616124980421e-189
PTPRG 4.00157754024908e-185 -1.36031296157979 0.19 0.461 1.38538616020963e-180
POU3F1 0 1.35694500422592 0.732 0.063 0
FNBP1 1.20962373266253e-225 -1.3556287628558 0.364 0.617 4.18783832485095e-221
SELENOP 5.75623505313535e-62 -1.35495237560307 0.541 0.523 1.99286613774599e-57
TACC1 0 -1.35359630649979 0.199 0.569 0
FXYD1 0 -1.35244011595365 0.016 0.428 0
CREM 7.21299285883237e-108 -1.35134224836145 0.174 0.366 2.49721025765635e-103
MET 0 1.35091263692803 0.625 0.061 0
COBLL1 0 1.34964740846836 0.7 0.247 0
ADGRB3 1.71516574560565e-170 -1.34952339405036 0.001 0.256 5.93807532786133e-166
POSTN 0 1.34605383468174 0.732 0.125 0
BMP2 0 1.34567999131528 0.603 0.059 0
TNS4 0 1.33768300581046 0.631 0.022 0
TANK 5.40343861870513e-156 -1.33742328774304 0.299 0.511 1.8707244841819e-151
ABCA10 3.16772863541637e-64 -1.33740888818493 0.165 0.299 1.0966993308675e-59
SDC4 0 1.33325821852315 0.759 0.157 0
PDGFRB 1.11669906396391e-275 -1.33090523232259 0.005 0.372 3.86612382934945e-271
ELN 5.92603470326881e-164 -1.32836022202895 0.022 0.275 2.0516524746187e-159
ABI3BP 1.66792473531081e-160 -1.32762440194461 0.08 0.334 5.77452222611954e-156
PTPRM 7.92591857695636e-130 -1.32592123291055 0.096 0.323 2.74403227052806e-125
GPR183 3.95865480708146e-95 -1.32546954412496 0.001 0.157 1.37052588075967e-90
KLF10 0 1.32407000882782 0.833 0.339 0
ZFP36 0 1.32111728401065 0.95 0.748 0
GNG2 1.10997380904082e-201 -1.31965633015084 0.006 0.298 3.84284032428023e-197
SKAP1 7.66730449616668e-107 -1.31035656713223 0.005 0.179 2.65449748961787e-102
FHL2 0 1.31027441757338 0.723 0.103 0
MAGI2 6.47015966978896e-231 -1.31016686911414 0.025 0.351 2.24003397927764e-226
LSAMP 6.66790766453625e-125 -1.30948223325595 0.048 0.257 2.30849631253909e-120
LTBP1 5.42632805391556e-124 -1.3077924094214 0.174 0.376 1.87864903554611e-119
LTB 8.18598937979214e-97 -1.30656079850279 0.003 0.163 2.83407138317784e-92
NAV3 3.15278896371589e-108 -1.30555706521642 0.164 0.363 1.09152706712808e-103
DPYSL2 0 -1.30466166359972 0.052 0.507 0
THY1 1.93532462294969e-220 -1.30438393650375 0.006 0.319 6.70028737711414e-216
RARRES2 1.99408850434428e-180 -1.3023215250684 0.045 0.321 6.90373381089034e-176
MT2A 5.8305075276167e-216 1.29818400834446 0.874 0.62 2.01858001113618e-211
CDC42SE2 6.17343541687889e-38 -1.29781483072089 0.364 0.423 2.13730507567764e-33
LINC02694 1.93477062458712e-71 -1.29606013088692 0.009 0.135 6.69836937938308e-67
FGL2 1.12259194805081e-237 -1.29589757217599 0.017 0.347 3.8865255833467e-233
IMPA2 0 1.29550852706226 0.73 0.095 0
ABI1 0 1.29113975988875 0.854 0.442 0
KIAA1217 0 1.29057472506386 0.825 0.282 0
SVEP1 1.71874992630759e-178 -1.28346658360793 0.004 0.269 5.95048411986949e-174
KRTDAP 2.97878741050157e-29 -1.28096182153842 0.11 0.052 1.03128598938975e-24
PHACTR2 4.54375276067895e-272 -1.28091169487191 0.151 0.499 1.57309264327466e-267
PRXL2A 0 1.27773771288418 0.707 0.207 0
RGS1 2.52840320687316e-84 -1.27730344758398 0.006 0.15 8.75358474251556e-80
SPTBN1 1.08730213237654e-148 -1.27490701253606 0.496 0.599 3.76434871250081e-144
COL4A2 1.36200750298113e-276 -1.27384958453092 0.008 0.377 4.71540617607098e-272
HSPA1B 1.98613067098054e-13 -1.2725150143182 0.74 0.653 6.87618299600171e-09
TRPS1 3.27668443001054e-141 -1.26806923132597 0.326 0.523 1.13442091651395e-136
TFPI 1.43569401456794e-258 -1.26450977347335 0.01 0.361 4.97051624783566e-254
RGCC 6.05488496821689e-23 -1.26220631935261 0.319 0.354 2.09626172484637e-18
COL15A1 7.94162585704308e-205 -1.26169709823243 0.003 0.299 2.74947028796688e-200
ARL6IP5 0 -1.26144139327419 0.363 0.641 0
TGFBR2 6.52845332423358e-158 -1.26005249012975 0.252 0.476 2.26021582538291e-153
DSC2 0 1.25989924052005 0.6 0.059 0
HIVEP3 0 1.2592814637091 0.634 0.148 0
ZNF385D 9.66336102264607e-148 -1.25904217548889 0.002 0.229 3.3455522196503e-143
NR2F2 6.92277568074197e-138 -1.25816690900904 0.077 0.304 2.39673416842968e-133
HTRA1 6.478618372167e-94 -1.2566627819477 0.271 0.405 2.24296246662794e-89
RCAN2 6.54950896976148e-208 -1.25654973757331 0.011 0.31 2.26750550042112e-203
JUP 0 1.25625273459245 0.783 0.17 0
EXPH5 0 1.25374182141702 0.714 0.13 0
INTS6 0 1.25172306635018 0.846 0.428 0
ALDH3A1 0 1.25144367148911 0.557 0.035 0
PARD3 0 1.24973507016564 0.843 0.386 0
PREX2 1.64066245748489e-236 -1.24759722934282 0.001 0.33 5.68013749405844e-232
NR3C1 2.66748042399128e-188 -1.24702992254395 0.545 0.684 9.23508397590022e-184
PDLIM1 0 1.24026683806903 0.779 0.239 0
AC010343.3 0 1.23991806446357 0.255 0.008 0
LAMB4 0 1.23959177383065 0.632 0.005 0
ITGBL1 9.46632281986843e-187 -1.23587132164813 0.007 0.282 3.27733562346665e-182
SOX5 0 1.23429446782104 0.818 0.234 0
IFITM3 6.21750143489514e-94 -1.23301942059238 0.646 0.643 2.15256117177505e-89
SH3RF2 0 1.23079976018917 0.517 0.042 0
NDFIP2 0 1.23064016776259 0.72 0.171 0
TUBA1C 0 1.22839443267257 0.832 0.354 0
RHOH 9.31847999394232e-104 -1.22772433945612 0 0.169 3.22615095870277e-99
NEAT1 0 1.22755711753119 0.958 0.839 0
EID1 4.31465330557586e-283 -1.22546755215425 0.602 0.722 1.49377612092342e-278
PALM2-AKAP2 7.07617893473549e-211 -1.22455815182519 0.057 0.363 2.44984390899477e-206
HSPH1 0.00148543403389726 -1.22399334916368 0.672 0.506 1
TTC28 3.98606370169773e-227 -1.22334279705899 0.148 0.472 1.38001511416477e-222
SPRY1 1.08560022721817e-139 -1.22250378516707 0.204 0.414 3.75845654665202e-135
KLF2 1.52961649582192e-107 -1.22218001429079 0.209 0.394 5.29568527018507e-103
PSAP 3.82238161924551e-212 -1.21933922685296 0.561 0.668 1.32334674039899e-207
CDHR1 0 1.2193129306479 0.607 0.011 0
LAMC2 0 1.21869350861592 0.568 0.041 0
EPHA2 0 1.21730586059833 0.627 0.068 0
RPLP0 0 1.21704565651531 0.936 0.848 0
TINCR 0 1.21633044435806 0.665 0.053 0
SQSTM1 0 1.21540663312045 0.959 0.796 0
ITPR2 0 1.21417853055739 0.798 0.321 0
TRBC2 5.30143560307205e-88 -1.21250747440218 0.002 0.149 1.83541002013957e-83
SORBS2 2.00771594674338e-67 -1.21119219853827 0.026 0.153 6.95091337922027e-63
PPP1R14B 0 1.20834555633398 0.835 0.38 0
HSPE1 5.07460541850872e-30 -1.20758853154616 0.729 0.692 1.7568791419419e-25
PIK3R1 4.96503791526005e-201 -1.20681870968727 0.304 0.554 1.71894577664218e-196
TSC22D3 1.08605888238317e-182 -1.20020231651738 0.337 0.545 3.76004445669876e-178
UTRN 7.17700381769348e-174 -1.19978601757711 0.476 0.649 2.48475049172366e-169
CCN5 4.79869996939217e-111 -1.19935861968299 0.008 0.19 1.66135791640326e-106
PHLDA2 0 1.19859576066754 0.548 0.162 0
SEPTIN11 0 -1.19633717507147 0.087 0.481 0
COL7A1 0 1.19533850385225 0.662 0.087 0
SLC20A1 0 1.18781255259782 0.716 0.198 0
FOSB 0 1.18772094670155 0.92 0.559 0
STK4 6.18775638941405e-116 -1.18540365975804 0.188 0.383 2.14226313957904e-111
DAPL1 0 1.18349025069733 0.641 0.051 0
IQGAP2 4.73935583573605e-132 -1.18033963176215 0.008 0.218 1.64081238389018e-127
BATF 4.36837657601075e-101 -1.17733836165136 0.001 0.167 1.51237565438068e-96
PLEKHH2 2.09066227148991e-77 -1.17507314548848 0.232 0.371 7.23808185012521e-73
NR4A1 0 1.1733742321762 0.874 0.467 0
STAT4 8.3436736050326e-103 -1.17298461602468 0.004 0.173 2.88866323879834e-98
ADRB2 0 1.17119449614016 0.595 0.083 0
ITGA6 0 1.17038489776209 0.796 0.137 0
ABHD5 0 1.16369453625098 0.717 0.201 0
IGFBP6 2.64091792453616e-122 -1.16352729851832 0.042 0.246 9.14312194653665e-118
ADH1B 1.81658719173057e-111 -1.1625242512289 0.006 0.187 6.28920651649041e-107
ANKRD44 7.68346078123879e-177 -1.16146086590205 0.041 0.312 2.66009095707268e-172
LAPTM4A 1.1260215360882e-217 -1.15812909263913 0.624 0.706 3.89839916009097e-213
MAML2 1.00177836367824e-173 -1.14777053600308 0.436 0.634 3.46825687289044e-169
HIVEP2 0 1.14764396113502 0.843 0.478 0
F13A1 1.48265228310608e-97 -1.14689774902378 0.004 0.165 5.13309046934157e-93
DOCK4 7.13860900651641e-134 -1.14677731125263 0.108 0.343 2.47145782414605e-129
SOX15 0 1.14624490835923 0.63 0.081 0
CNN3 0 -1.14474759796812 0.034 0.453 0
TMEM176B 1.28302760075411e-206 -1.14106506033899 0.005 0.302 4.44196985657082e-202
MAP4K5 0 1.13313952879729 0.747 0.415 0
USP12 0 1.13187330059207 0.789 0.356 0
NFKBIZ 0 1.12754551424171 0.874 0.451 0
HCST 1.25229882144291e-113 -1.12570955559153 0.012 0.198 4.3355837497175e-109
CYB5R1 0 1.12550112973523 0.75 0.196 0
SNRK 0 1.12517366377225 0.733 0.27 0
NFATC2 1.77734726920811e-193 -1.12412716015351 0.015 0.3 6.15335398072539e-189
IRF1 0 1.12315871294945 0.835 0.386 0
CDCP1 0 1.1221897177658 0.554 0.034 0
ABCA6 1.82428237066543e-190 -1.11928245352822 0.012 0.292 6.3158479954808e-186
PKP1 0 1.11914134024339 0.661 0.053 0
PLCB4 7.66686043363417e-187 -1.11882731387808 0.002 0.276 2.65434375072848e-182
NCOA7 0 1.11872090781077 0.751 0.414 0
FGFR1 2.04635114191397e-252 -1.11622591788099 0.079 0.427 7.08467228842036e-248
CPQ 7.20043050216012e-240 -1.11598875343584 0.175 0.492 2.49286104415286e-235
SPINT2 0 1.11204380630383 0.736 0.117 0
NBEA 1.04367001074767e-238 -1.10945530039705 0.003 0.334 3.61328994420952e-234
CD55 0 1.10834426480495 0.795 0.391 0
CPEB2 0 1.10829704846122 0.691 0.226 0
ANXA5 2.78098502234264e-216 -1.1072469026101 0.551 0.671 9.62804824585244e-212
COL4A1 7.1028692594898e-202 -1.10618137915753 0.01 0.303 2.45908436632796e-197
ANTXR2 2.5867904701062e-237 -1.10498009277825 0.044 0.379 8.95572728655466e-233
KLHL21 0 1.1047835035066 0.663 0.133 0
ZNF521 5.28703370309686e-235 -1.10466048319158 0.012 0.342 1.83042393834916e-230
ETS1 5.80496177155218e-104 -1.10305283850003 0.252 0.425 2.00973581492908e-99
AREG 0 1.10304080631165 0.447 0.066 0
GAS7 1.79689079741211e-221 -1.10242214223662 0.04 0.357 6.22101562972048e-217
FCGRT 6.16981172066365e-190 -1.09669090511597 0.305 0.523 2.13605051581096e-185
C3orf52 0 1.08764104233133 0.54 0.037 0
TNFRSF12A 0 1.08681841098367 0.635 0.106 0
EFNB2 0 1.08448632280318 0.684 0.154 0
TXN 0 1.08421577983542 0.885 0.707 0
RIPOR2 3.41137735945689e-152 -1.08323490271752 0.005 0.239 1.18105295561757e-147
SLC9A9 6.23246807932356e-172 -1.08157004522425 0.127 0.393 2.15774277374261e-167
