p_val avg_log2FC pct.1 pct.2 p_val_adj
SERPINB5 0 2.059990668386 0.761 0.032 0
FTH1 0 -2.03771557131362 0.717 0.94 0
TPM2 0 -2.03672392933509 0.026 0.278 0
C19orf33 0 2.03249179179399 0.727 0.045 0
MMP2 0 -2.02981124095695 0.046 0.404 0
SELENOM 0 -2.02672617720598 0.122 0.619 0
CXCL12 0 -1.98926592990405 0.022 0.36 0
RHOV 0 1.9861124730849 0.692 0.033 0
CLU 0 -1.97455289542289 0.085 0.498 0
LAMA2 0 -1.96873258829694 0.039 0.396 0
TUBB4B 0 1.96595674593049 0.869 0.474 0
ZEB2 0 -1.96199822363686 0.033 0.575 0
C1R 0 -1.9458955698838 0.085 0.459 0
HLA-DPB1 0 -1.92305776866287 0.029 0.279 0
SERPING1 0 -1.9164672306048 0.046 0.544 0
KLF5 0 1.89209612884091 0.807 0.135 0
IGFBP4 0 -1.88010680176821 0.046 0.504 0
COL6A3 0 -1.87966417872997 0.027 0.432 0
S100A2 0 1.87280497187346 0.366 0.041 0
CCN5 0 -1.86619139607442 0.019 0.248 0
EBF1 0 -1.86520125145797 0.029 0.464 0
FABP5 0 1.86068104718619 0.447 0.189 0
RBMS3 0 -1.85937835284493 0.052 0.549 0
FN1 0 -1.85323841431092 0.039 0.463 0
TIMP2 0 -1.84626286665341 0.085 0.597 0
CALD1 0 -1.84023386774233 0.343 0.609 0
MYL9 0 -1.8396181406589 0.021 0.36 0
DENND2C 0 1.81664777736635 0.717 0.113 0
PRKG1 0 -1.81516712915538 0.038 0.443 0
C1S 0 -1.81479076963334 0.089 0.457 0
DSG3 0 1.81232602161312 0.552 0.029 0
SLC2A3 0 -1.81212496982157 0.031 0.457 0
HLA-DPA1 0 -1.81203414119208 0.021 0.203 0
DAPL1 0 1.8074180111677 0.701 0.033 0
SRGN 0 -1.80710914678841 0.017 0.246 0
SCEL 0 1.8052231553324 0.432 0.019 0
IGFBP5 0 -1.79750806030176 0.219 0.432 0
POF1B 0 1.79409175329268 0.444 0.023 0
NEGR1 0 -1.78849523747204 0.028 0.4 0
DEGS1 0 1.78714032090382 0.811 0.334 0
DLC1 0 -1.78496026057092 0.083 0.545 0
CELF2 0 -1.7816791937774 0.07 0.606 0
ROBO2 0 -1.77422846929575 0.099 0.383 0
MIR205HG 0 1.76845032272764 0.655 0.026 0
PAM 0 -1.76478603006252 0.11 0.562 0
ZBTB20 0 -1.75073312341154 0.429 0.781 0
CTNNBIP1 0 1.7471393381921 0.694 0.151 0
EMP3 0 -1.737130044492 0.091 0.621 0
C1orf68 0 1.73380635338857 0.14 0.006 0
S100A16 0 1.73215115834243 0.787 0.286 0
IL32 0 -1.73103027172099 0.028 0.258 0
PMAIP1 0 1.7306693324666 0.674 0.106 0
TMEM45A 0 1.72877596645756 0.556 0.185 0
PRRX1 0 -1.72573398247488 0.022 0.442 0
SERPINF1 0 -1.72410328970214 0.049 0.464 0
FAM160A1 0 1.72131688918662 0.667 0.084 0
TMSB10 0 -1.72035938953825 0.817 0.922 0
C11orf96 0 -1.7168292783739 0.025 0.261 0
KLK11 0 1.70652801989579 0.673 0.018 0
CLDN4 0 1.70343415732446 0.513 0.031 0
MFAP4 0 -1.70092094216423 0.035 0.405 0
CTSK 0 -1.70011658098066 0.079 0.421 0
GNG11 0 -1.69855283058856 0.027 0.474 0
LUM 0 -1.69351269422407 0.04 0.369 0
SDC1 0 1.68484967207218 0.64 0.037 0
CNFN 0 1.68222406507716 0.202 0.033 0
RPLP1 0 1.6748582064283 0.992 0.96 0
FBN1 0 -1.66734629261517 0.039 0.446 0
CYBA 0 -1.64401410232993 0.069 0.591 0
LRMDA 0 -1.64108917729971 0.024 0.443 0
A2M 0 -1.63813074053015 0.011 0.231 0
PTPRG 0 -1.63418173311124 0.056 0.487 0
AKT3 0 -1.62739683203043 0.039 0.603 0
CASP14 0 1.61683954466722 0.562 0.016 0
PMP22 0 -1.61444303331076 0.218 0.578 0
FSTL1 0 -1.6065454376957 0.041 0.478 0
IFITM2 0 -1.60494888877592 0.043 0.613 0
LGALSL 0 1.60134102299657 0.626 0.132 0
GLTP 0 1.59915624884845 0.676 0.187 0
ANK2 0 -1.59334867479713 0.036 0.451 0
AQP1 0 -1.58175695333122 0.027 0.349 0
BICC1 0 -1.58026204867569 0.041 0.396 0
MT1X 0 1.57518841162578 0.723 0.439 0
MYC 0 1.57460142835 0.714 0.224 0
TNXB 0 -1.57385255419499 0.052 0.422 0
PTPRC 0 -1.57289063175184 0.017 0.205 0
RPLP0 0 1.56641897662457 0.936 0.815 0
TCF4 0 -1.56566977083441 0.413 0.616 0
SYT8 0 1.56372805215569 0.42 0.013 0
TWIST2 0 -1.56064758080814 0.026 0.375 0
ZEB1 0 -1.55577636244489 0.07 0.542 0
INPP4B 0 -1.55361025890022 0.049 0.347 0
KRT17 0 1.55121395730002 0.358 0.031 0
EGR1 0 1.54987326855975 0.889 0.415 0
VCAN 0 -1.54717792350909 0.031 0.38 0
FAM83B 0 1.54372598466087 0.639 0.023 0
CD69 0 -1.54259369290698 0.014 0.142 0
F13A1 0 -1.53732647064143 0.022 0.275 0
C3 0 -1.52165271407345 0.023 0.263 0
DCLK1 0 -1.51994460720301 0.023 0.393 0
MAL2 0 1.51943907168927 0.569 0.024 0
FYN 0 -1.51933731909588 0.085 0.536 0
ABI3BP 0 -1.51368210917446 0.047 0.374 0
BTG2 0 1.51098006783733 0.816 0.388 0
FBLN2 0 -1.5107736685451 0.031 0.403 0
FOSL1 0 1.509151919097 0.571 0.077 0
COMP 0 -1.50835122669004 0.018 0.125 0
NNMT 0 -1.50760783238676 0.043 0.392 0
GJA1 0 1.50648971943983 0.711 0.25 0
LHFPL6 0 -1.50394148590273 0.179 0.547 0
RAB25 0 1.499728971627 0.614 0.024 0
CPE 0 -1.49512418672299 0.02 0.32 0
ANXA5 0 -1.49451843374348 0.381 0.683 0
LDB2 0 -1.48575610967951 0.02 0.377 0
KLK8 0 1.48013247494809 0.625 0.015 0
ADH1B 0 -1.47785446753328 0.016 0.257 0
SNED1 0 -1.47553355364695 0.042 0.423 0
OVOL1 0 1.47223480636461 0.556 0.021 0
ATF3 0 1.47062338703922 0.818 0.394 0
AEBP1 0 -1.46922344466903 0.022 0.442 0
RGCC 0 -1.46883791652909 0.156 0.385 0
SERPINA12 0 1.46351003794644 0.295 0.007 0
CALML3 0 1.46209678345491 0.487 0.02 0
HLA-DQB1 0 -1.45620651120566 0.078 0.184 0
TINCR 0 1.45596156752503 0.66 0.029 0
PID1 0 -1.45412853336297 0.056 0.389 0
KAZN 0 -1.45171911303243 0.396 0.483 0
ABCA12 0 1.45006766939613 0.436 0.02 0
ITPKC 0 1.4465476903599 0.59 0.098 0
TPM1 0 -1.44211417826509 0.13 0.425 0
EID1 0 -1.44126015527189 0.506 0.72 0
CDH1 0 1.43915993968257 0.635 0.053 0
CEBPA 0 1.43069970180165 0.61 0.093 0
EMP2 0 1.41627640917168 0.761 0.39 0
IRF6 0 1.41556201408185 0.653 0.028 0
TACC1 0 -1.41053466202778 0.134 0.593 0
NAV3 0 -1.40741610721748 0.127 0.398 0
COL14A1 0 -1.40597313253782 0.03 0.347 0
PKP3 0 1.40247479880932 0.656 0.021 0
DEFB1 0 1.3977674220194 0.559 0.033 0
SPINT2 0 1.39767001277465 0.723 0.08 0
LY6G6C 0 1.39505419052525 0.375 0.014 0
SAMSN1 0 -1.38399180150264 0.014 0.158 0
SLURP2 0 1.38357207432967 0.193 0.01 0
DPYSL2 0 -1.38180182725514 0.046 0.542 0
TWIST1 0 -1.38087208420289 0.027 0.416 0
ARHGAP15 0 -1.37923298953602 0.016 0.252 0
MCTP1 0 -1.36022015377931 0.013 0.157 0
IL18 0 1.35884076887971 0.671 0.078 0
LRP1 0 -1.3584032742495 0.157 0.451 0
S100A13 0 -1.35180116513961 0.193 0.516 0
MAN1A1 0 -1.35020496367643 0.122 0.476 0
IER3 0 1.34994859061934 0.82 0.382 0
ELMO1 0 -1.34990776667201 0.031 0.35 0
ZNF750 0 1.34499691327895 0.539 0.021 0
PTPRM 0 -1.3409877767779 0.037 0.355 0
CD99 0 -1.33844122179064 0.666 0.787 0
FBXL7 0 -1.33556927059349 0.018 0.396 0
MEF2C 0 -1.3353530378793 0.015 0.359 0
CD81 0 -1.33302176529415 0.738 0.752 0
SERPINB2 0 1.33114996933611 0.473 0.016 0
PDGFRB 0 -1.32817830950178 0.013 0.399 0
KLK7 0 1.32566718755466 0.217 0.009 0
GEM 0 -1.32210144321678 0.05 0.294 0
THBS2 0 -1.32039173459431 0.084 0.339 0
DPT 0 -1.31750273598016 0.021 0.329 0
SULT2B1 0 1.31714674041928 0.401 0.022 0
FGFBP1 0 1.31624961784285 0.464 0.02 0
PCOLCE 0 -1.31152793187884 0.042 0.418 0
POU3F1 0 1.30845787043237 0.632 0.04 0
AHR 0 -1.30659623070804 0.414 0.635 0
FGFR3 0 1.30555158166602 0.636 0.021 0
NCKAP5 0 -1.3003206757007 0.098 0.358 0
DPYD 0 -1.29490485638561 0.151 0.528 0
TUBB2A 0 1.29023470887865 0.717 0.322 0
GATA3 0 1.289678219899 0.659 0.07 0
TMEM154 0 1.2885139470409 0.602 0.058 0
IMPA2 0 1.2875810234774 0.669 0.083 0
CDHR1 0 1.28757776807554 0.593 0.021 0
KCNK7 0 1.28506842806271 0.501 0.017 0
FXYD5 0 -1.28405648201328 0.068 0.469 0
TGFBR2 0 -1.28022000628515 0.151 0.488 0
SVEP1 0 -1.27947588848314 0.019 0.311 0
FXYD1 0 -1.27763363322609 0.02 0.443 0
CXADR 0 1.27509399498379 0.644 0.028 0
TSC22D3 0 -1.27392777447687 0.221 0.564 0
COL5A2 0 -1.27361116264811 0.065 0.409 0
HSPH1 1.92720334945528e-65 -1.27194463301011 0.522 0.481 6.67217071614914e-61
ARHGDIB 0 -1.26935081366709 0.161 0.347 0
LAMA4 0 -1.26396493461373 0.068 0.447 0
LSAMP 0 -1.26072499706043 0.049 0.283 0
HLA-DQA1 0 -1.25903478308684 0.014 0.129 0
PI16 0 -1.25902806853197 0.02 0.223 0
HPGD 4.85921221054954e-05 -1.25238652894319 0.243 0.204 1
PDGFRA 0 -1.25199032570325 0.024 0.347 0
RPS18 0 1.25089342812909 0.989 0.959 0
LDLRAD4 0 -1.24666277704195 0.03 0.41 0
MALAT1 0 -1.24528877037228 0.935 0.976 0
DYNLL1 0 1.24439649554955 0.871 0.739 0
AHNAK2 0 1.24365428270178 0.748 0.241 0
SDC4 0 1.24185858453289 0.664 0.137 0
REV3L 0 -1.24151800762945 0.396 0.593 0
MAMDC2 0 -1.24142176506843 0.051 0.366 0
CA12 0 1.2319197275646 0.624 0.064 0
CLTB 0 1.23141037565506 0.782 0.454 0
SYNE1 0 -1.22796274458299 0.246 0.566 0
TTC28 0 -1.22419914922229 0.061 0.463 0
EPS8 0 -1.22163512727629 0.136 0.415 0
LEPR 0 -1.22079239716293 0.062 0.309 0
ZNF385D 0 -1.2147372566446 0.023 0.303 0
TP63 0 1.2115116271994 0.602 0.045 0
PLCB1 0 -1.21122903539587 0.022 0.271 0
SPTBN1 0 -1.20786832749896 0.406 0.598 0
COL12A1 0 -1.20671102988409 0.051 0.332 0
COL18A1 0 -1.20586235114919 0.214 0.448 0
FOSB 0 1.20574537043274 0.84 0.454 0
PSAP 0 -1.20455362083558 0.538 0.667 0
RARRES2 0 -1.20178923675599 0.021 0.309 0
PPP1R14B 0 1.20069308331628 0.758 0.392 0
TUBA4A 0 1.19532737679368 0.649 0.134 0
CPQ 0 -1.19465433638274 0.131 0.511 0
COL4A2 0 -1.19305721428545 0.016 0.38 0
ETS2 0 1.19183756399838 0.723 0.263 0
NFKBIA 0 1.19070640737704 0.941 0.694 0
FCGRT 0 -1.19015960716284 0.345 0.564 0
SPRY1 0 -1.18869376633361 0.23 0.43 0
DOCK4 0 -1.18727039274466 0.05 0.357 0
S100A10 0 -1.18594637857366 0.796 0.858 0
RUNX1T1 0 -1.18438947461772 0.017 0.403 0
CCN2 0 -1.18137769215401 0.031 0.316 0
RGS16 0 -1.18014828952379 0.088 0.224 0
DAAM1 0 1.17605624576348 0.739 0.24 0
EPB41L2 0 -1.17355680814587 0.081 0.48 0
CAV1 0 -1.17055051354953 0.476 0.587 0
TFPI 0 -1.16979059577649 0.017 0.355 0
MAGI2 0 -1.16772332521399 0.034 0.361 0
PPP1R14C 0 1.16662896069595 0.576 0.032 0
ARPC1B 0 -1.16512243290888 0.103 0.499 0
CAVIN3 0 -1.16501764188369 0.153 0.481 0
WIF1 0 -1.16468309482151 0.04 0.199 0
IGFBP6 0 -1.16324207217789 0.015 0.241 0
SDCBP 0 -1.16079750631142 0.233 0.574 0
NDFIP2 0 1.15988334084518 0.686 0.146 0
PARD3B 0 -1.15586449891084 0.258 0.514 0
ITIH5 0 -1.15572764723905 0.019 0.367 0
CLIC3 0 1.15465658168492 0.227 0.05 0
FGL2 0 -1.14905673493374 0.016 0.325 0
LTBP4 0 -1.14634247496539 0.163 0.432 0
NR2F2 0 -1.14428134533377 0.025 0.269 0
HSPD1 5.46638915399733e-114 -1.14369314167898 0.61 0.573 1.89251858900542e-109
IER2 0 1.14083884999026 0.934 0.689 0
GNAI2 0 -1.13871865681373 0.295 0.616 0
ETS1 0 -1.13575622921981 0.085 0.384 0
RPS19 0 1.13569173747429 0.97 0.926 0
MAST4 0 1.13489691826672 0.601 0.249 0
PHLDA1 0 -1.13216639953452 0.053 0.316 0
PIK3R1 0 -1.13194963930388 0.331 0.541 0
WIPF1 0 -1.13061939983282 0.017 0.44 0
HDAC9 0 -1.13044869685219 0.015 0.318 0
CCND1 0 1.12545117009922 0.657 0.268 0
LPP 0 -1.12122131034959 0.419 0.665 0
HSPE1 1.18198403177179e-188 -1.12072912068243 0.702 0.669 4.09214691639711e-184
TXN 0 1.12062781803049 0.867 0.7 0
NECTIN1 0 1.11927274025044 0.597 0.059 0
DHCR24 0 1.11870601790162 0.474 0.066 0
ADAMTS9-AS2 0 -1.11604564407851 0.076 0.382 0
ARL6IP5 0 -1.11230425603834 0.398 0.623 0
SEPTIN11 0 -1.11225193886771 0.036 0.447 0
CBLB 0 -1.1105749757059 0.096 0.428 0
EZR 0 1.11041140181287 0.847 0.326 0
CD52 0 -1.10940109471951 0.011 0.15 0
HTRA1 0 -1.10818825292973 0.125 0.406 0
KLF2 0 -1.10799577718735 0.177 0.394 0
HCST 0 -1.10361623244677 0.021 0.165 0
IFFO2 0 1.10272218974394 0.578 0.125 0
ANXA1 0 -1.10181079908122 0.721 0.791 0
RPS6 0 1.09990882998294 0.976 0.927 0
COX7A1 0 -1.09987101099911 0.014 0.403 0
PECAM1 0 -1.09953461504938 0.011 0.127 0
ELN 0 -1.09509662719253 0.016 0.315 0
MAML2 0 -1.09506639723629 0.374 0.617 0
CCL2 0 -1.0891497543744 0.076 0.191 0
RPS8 0 1.08368251980033 0.976 0.941 0
IL7R 0 -1.08180905170905 0.009 0.116 0
CD55 0 1.08092212054553 0.703 0.387 0
PALM2-AKAP2 0 -1.08015203310551 0.089 0.402 0
LPAR1 0 -1.07913492346525 0.038 0.336 0
SELENOP 0 -1.07808108416204 0.597 0.547 0
ZNF521 0 -1.07635579290337 0.016 0.365 0
SORBS2 0 -1.07625559042279 0.01 0.148 0
TUBA1C 0 1.07608246499203 0.719 0.324 0
COL4A1 0 -1.0708798749837 0.012 0.316 0
HPSE2 0 -1.07059274744749 0.006 0.163 0
DBI 0 1.06968211703011 0.793 0.627 0
RUNX1 0 -1.06964967579464 0.062 0.35 0
EPPK1 0 1.06887384281869 0.418 0.014 0
SERTAD1 0 1.0684236626073 0.659 0.255 0
ITGBL1 0 -1.06782528676325 0.012 0.288 0
NAALADL2 0 -1.06729492845115 0.191 0.464 0
FGFR1 0 -1.06723379205339 0.024 0.41 0
SH3RF2 0 1.0646076860387 0.47 0.023 0
RCAN2 0 -1.06439849098472 0.076 0.315 0
HSPA1A 1.39233968804435e-77 -1.06349695538058 0.856 0.785 4.82041923397836e-73
LAD1 0 1.06282175153819 0.549 0.016 0
MIR100HG 0 -1.06267965023116 0.02 0.31 0
MITF 0 -1.0618250367822 0.068 0.326 0
EPHB6 0 1.06142055627381 0.637 0.192 0
KLC3 0 1.05981941706937 0.58 0.018 0
NRP1 0 -1.05918111818882 0.123 0.365 0
CHST11 0 -1.05863363593024 0.02 0.303 0
CCBE1 0 -1.05476309572361 0.034 0.292 0
EEF1B2 0 1.04888295025661 0.895 0.808 0
COL15A1 0 -1.04661650590533 0.011 0.303 0
CYBRD1 0 -1.04539352747284 0.223 0.435 0
CTSZ 0 -1.04449172292691 0.048 0.432 0
TMSB4X 0 -1.04422975200315 0.94 0.932 0
EFNA1 0 1.04016764043138 0.561 0.081 0
WFDC5 0 1.0397561298 0.45 0.008 0
MEG3 0 -1.03710264636091 0.015 0.289 0
RND3 0 1.03542686955086 0.725 0.366 0
CREM 0 -1.03446693798384 0.125 0.315 0
HSPA6 2.41613224282879e-08 -1.03278197579964 0.119 0.125 0.000836489143789757
NOVA1 0 -1.03068948290582 0.016 0.31 0
CNN3 0 -1.02635074802226 0.123 0.458 0
FLNA 0 -1.02598416619466 0.377 0.574 0
LTBP1 0 -1.02525287367111 0.023 0.303 0
PARD3 0 1.024435923315 0.741 0.365 0
PSD3 0 -1.02305324881754 0.2 0.409 0
LY6E 0 -1.0226930489846 0.269 0.5 0
ABI1 0 1.02163956092896 0.68 0.367 0
NECTIN4 0 1.01743062710834 0.436 0.016 0
PLK2 0 1.01495696076523 0.602 0.15 0
TMEM134 0 1.0139752982902 0.665 0.199 0
RPS17 0 1.01384966477946 0.845 0.708 0
AGAP1 0 -1.01214769051014 0.208 0.432 0
LCP1 0 -1.01182445938612 0.056 0.182 0
TMEM40 0 1.0107204839267 0.457 0.013 0
APCDD1 4.58089551282477e-54 -1.00931363319557 0.446 0.403 1.58595183549506e-49
AL117329.1 0 1.00866712121814 0.413 0.019 0
RBPMS 0 -1.00844556231642 0.032 0.335 0
PLSCR4 0 -1.00832956675435 0.04 0.392 0
PHACTR2 0 -1.00717355813695 0.164 0.469 0
EMCN 0 -1.00703577033301 0.012 0.196 0
LBH 0 -1.00644832224646 0.033 0.312 0
TEX41 0 -1.00024411219979 0.011 0.189 0
NEDD4L 0 0.999280016479123 0.362 0.071 0
FTX 0 -0.998810044793474 0.331 0.585 0
HSPB1 0 0.998232384430566 0.883 0.713 0
COL5A1 0 -0.994499673943085 0.053 0.325 0
TAF4B 0 0.993732110471976 0.521 0.157 0
ALDH2 0 0.992145218906801 0.682 0.299 0
MFGE8 0 -0.991913370333396 0.145 0.409 0
MFSD2A 0 0.991331464885923 0.529 0.025 0
CD59 0 -0.989233774738661 0.515 0.568 0
ZFP36 0 0.987868638459331 0.948 0.715 0
PREX2 0 -0.987084934642075 0.013 0.311 0
SLC2A1 0 0.985899275589503 0.527 0.057 0
KRT77 0 0.98485016946225 0.194 0.009 0
CTHRC1 0 -0.984566630433312 0.007 0.215 0
KLK5 0 0.98405210206435 0.206 0.006 0
TRPS1 0 -0.981643722738485 0.229 0.438 0
RNF144B 0 0.978826544161317 0.393 0.076 0
GPR183 0 -0.97876674162204 0.006 0.12 0
GYPC 0 -0.977929069537625 0.013 0.391 0
THY1 0 -0.977208374574119 0.005 0.236 0
GNAQ 0 -0.976789147792041 0.155 0.447 0
EEF1G 0 0.97659097187023 0.906 0.817 0
ZBTB16 0 -0.975358948980029 0.125 0.385 0
CTSC 0 -0.97527923668413 0.144 0.339 0
F10 0 -0.975174519929734 0.021 0.332 0
MT-ATP8 0 -0.974654721486149 0.691 0.785 0
CAPNS2 0 0.972632871323599 0.558 0.018 0
VAMP5 0 -0.970802383681728 0.079 0.44 0
ABCA6 0 -0.970616873964348 0.013 0.269 0
THEM5 0 0.969260254751285 0.399 0.01 0
MXRA8 0 -0.968148372183121 0.014 0.336 0
NSG1 0 0.966516509823167 0.558 0.047 0
CDC42EP3 0 -0.966479408890675 0.039 0.259 0
PPIB 0 -0.966440168027722 0.626 0.7 0
DPYSL3 0 -0.965984313959091 0.031 0.364 0
TM4SF1 0 -0.964427182358488 0.03 0.129 0
IL6ST 0 -0.964297165527327 0.4 0.621 0
GPX4 0 -0.963974601416511 0.641 0.726 0
MFAP5 0 -0.963431395606164 0.013 0.166 0
KLF10 0 0.962347925442492 0.686 0.293 0
EPHX1 0 -0.960407966670642 0.118 0.414 0
DAB2 0 -0.957880219701548 0.009 0.35 0
CAVIN1 0 -0.954380760132569 0.359 0.551 0
CD34 0 -0.953306937330588 0.012 0.231 0
EXPH5 0 0.949904113843077 0.625 0.166 0
NHSL1 0 0.949650672290987 0.495 0.129 0
TGFBR3 0 -0.948762980046471 0.283 0.441 0
BST2 0 -0.948749302288804 0.008 0.278 0
NIPAL1 0 0.947043415877462 0.43 0.022 0
NFATC2 0 -0.943047703074807 0.051 0.295 0
DOCK10 0 -0.942896122947063 0.041 0.262 0
ANKRD44 0 -0.94260068967548 0.033 0.258 0
YBX3 0 0.942576703358761 0.874 0.636 0
KRT80 0 0.94254878549335 0.347 0.012 0
PLCB4 0 -0.94203400115629 0.013 0.262 0
TNS1 0 -0.941061470456327 0.064 0.362 0
CDKN1A 0 0.939926921538731 0.712 0.279 0
RPS2 0 0.939193951146411 0.967 0.919 0
RPS5 0 0.938451939762068 0.936 0.875 0
LRP1B 0 -0.938332826798236 0.011 0.189 0
LIFR 0 -0.937302889272356 0.075 0.26 0
FERMT2 0 -0.936074325676364 0.019 0.392 0
KRT16 0 0.935727730401749 0.225 0.014 0
ZFHX3 0 -0.935322352739226 0.126 0.349 0
IL16 0 -0.934956914747306 0.026 0.338 0
ANTXR2 0 -0.934739808011583 0.02 0.353 0
APBB2 0 -0.934575181360968 0.242 0.468 0
TXNIP 0 -0.934069088379471 0.678 0.737 0
PRSS3 0 0.93222659682231 0.461 0.009 0
LYPD6B 0 0.931062404394075 0.498 0.019 0
CLEC3B 0 -0.930256683932022 0.014 0.277 0
TSPAN4 0 -0.92833846560786 0.111 0.437 0
RPL23 0 0.927519719272918 0.903 0.798 0
NR3C1 0 -0.927197682278882 0.489 0.63 0
RPS12 0 0.926324497995943 0.984 0.957 0
ISLR 0 -0.92629203055132 0.012 0.32 0
RAB10 0 0.926277001948442 0.762 0.445 0
LAMB2 0 -0.926084041683398 0.116 0.425 0
RPL4 0 0.925417629811224 0.888 0.786 0
F2RL1 0 0.925066319880259 0.439 0.014 0
PIP4K2A 0 -0.924980798197288 0.066 0.346 0
CXCR4 0 -0.923595614468248 0.01 0.119 0
PLP2 0 0.921792110863312 0.753 0.443 0
SOX15 0 0.921436997545102 0.496 0.055 0
PITPNC1 0 -0.92052932918335 0.023 0.246 0
ITGB1 0 -0.920467877868425 0.459 0.732 0
AC083837.1 0 0.92026609434296 0.255 0.086 0
LAMTOR4 0 0.919466541279045 0.757 0.592 0
TMEM176B 0 -0.919293914168528 0.012 0.278 0
RPS24 0 0.919115079663699 0.977 0.939 0
RPL7 0 0.918917143816849 0.905 0.795 0
HMCN1 0 -0.917861077336046 0.038 0.3 0
KCTD12 0 -0.917089806779561 0.108 0.363 0
ABCA8 0 -0.916912561725177 0.013 0.21 0
ARHGAP6 0 -0.914494452152437 0.012 0.285 0
SLIT2 0 -0.91353237148276 0.147 0.306 0
NR2F2-AS1 0 -0.913339959742074 0.005 0.174 0
CDC42SE2 0 -0.912890621971028 0.267 0.342 0
PPP1R13L 0 0.91256801110403 0.545 0.049 0
YWHAZ 0 0.911200744520706 0.865 0.684 0
ALDH3A2 0 0.910835097299942 0.701 0.277 0
TMEM238 0 0.910709124929387 0.594 0.096 0
PPIA 0 0.910623791027048 0.892 0.818 0
TNC 0 -0.910291937987461 0.028 0.151 0
