p_val avg_log2FC pct.1 pct.2 p_val_adj
C1S 0 -2.00255847522973 0.039 0.398 0
TUBB4B 0 1.99840839617489 0.978 0.492 0
ZEB1 0 -1.99210857376232 0.023 0.503 0
ROBO2 2.26329337699252e-258 -1.98827628409269 0.096 0.305 7.8357480004858e-254
SRGN 0 -1.98098928072915 0.002 0.226 0
AKT3 0 -1.97430637573154 0.003 0.556 0
NAV3 0 -1.97329552734832 0.037 0.382 0
C19orf33 0 1.97045269328283 0.826 0.045 0
C11orf96 4.46856575737335e-242 -1.96753427716057 0.054 0.249 1.54706215086023e-237
KLK8 0 1.95634610651824 0.85 0.022 0
SERPING1 0 -1.94758868287329 0.01 0.482 0
DEGS1 0 1.94628679260858 0.953 0.273 0
MYL9 0 -1.94389485994382 0.006 0.307 0
VCAN 0 -1.94226044540109 0.003 0.338 0
TIMP2 0 -1.9388109146139 0.018 0.522 0
LEPR 0 -1.9242062206375 0.024 0.316 0
MT1X 0 1.92384119724076 0.766 0.308 0
KCNK7 0 1.92307275432683 0.842 0.024 0
KLF5 0 1.92087871125275 0.945 0.12 0
IFITM2 0 -1.91737260778849 0.008 0.552 0
CLU 0 -1.916237167124 0.046 0.373 0
HLA-DPA1 3.4344641394754e-299 -1.90801019248489 0.003 0.197 1.18904582972778e-294
SOD3 0 -1.89734209567885 0.097 0.412 0
EMP3 0 -1.89264378181973 0.048 0.524 0
SAT1 5.40054280779332e-181 -1.88532790502872 0.361 0.483 1.86972192548612e-176
RPLP0 0 1.87407293588846 0.984 0.759 0
A2M 0 -1.87092551697954 0.003 0.255 0
RGS16 9.38379846830666e-247 -1.86816292865218 0.037 0.223 3.24876486771245e-242
GLTP 0 1.86499113200605 0.85 0.127 0
TRIM29 0 1.86236115081121 0.887 0.037 0
LSAMP 0 -1.86013298715572 0.016 0.317 0
PTPRG 0 -1.85990597534835 0.016 0.444 0
PMP22 0 -1.84034074900178 0.213 0.547 0
IFI27 2.87586864621409e-148 -1.83814867877714 0.134 0.284 9.95654484005782e-144
PRRX1 0 -1.83788336888296 0.002 0.36 0
LDB2 0 -1.83749457000688 0.001 0.37 0
PMAIP1 0 1.83532977364305 0.838 0.112 0
INPP4B 0 -1.82331877715455 0.01 0.336 0
CEBPA 0 1.81906101751557 0.853 0.088 0
DAPL1 0 1.80760836900454 0.861 0.034 0
CTNNBIP1 0 1.80655715134293 0.871 0.109 0
PTPRC 8.99822461695514e-288 -1.80014430707641 0.002 0.188 3.11527534463604e-283
SOCS3 5.49272895561882e-219 -1.80001626178197 0.096 0.283 1.90163769172479e-214
MMP2 0 -1.79984100907214 0.005 0.319 0
FNDC3B 0 -1.79954851497674 0.15 0.552 0
DCLK1 0 -1.79686622781435 0.004 0.359 0
C3 0 -1.78787291931756 0.007 0.245 0
AQP1 0 -1.78478552279819 0.008 0.304 0
LAMA2 0 -1.78104189682017 0.008 0.325 0
FYN 0 -1.78062218096932 0.031 0.467 0
GEM 0 -1.77891308371946 0.008 0.283 0
TACC1 0 -1.77868287171634 0.02 0.524 0
RGCC 2.55891520375661e-162 -1.77320884808032 0.166 0.314 8.85922032692576e-158
MYC 0 1.76987151165646 0.871 0.21 0
DSG3 0 1.76983191500858 0.636 0.021 0
PARD3B 0 -1.7622284418142 0.159 0.452 0
FN1 0 -1.75972351309199 0.002 0.361 0
FBN1 0 -1.75505253561958 0.002 0.37 0
ITGB1 0 -1.75142920088214 0.268 0.658 0
SULT2B1 0 1.75038456640666 0.631 0.032 0
COL14A1 0 -1.74939686821141 0.002 0.329 0
FBXL7 0 -1.74835052364355 0.002 0.395 0
F13A1 0 -1.74810912118675 0.001 0.248 0
CLDN4 0 1.74488344159171 0.627 0.03 0
IL32 0 -1.743049791894 0.009 0.302 0
TMSB10 0 -1.74170861902201 0.949 0.923 0
PTPRM 0 -1.7393198295518 0.01 0.332 0
PAM 0 -1.73916148561871 0.033 0.467 0
ANK2 0 -1.73731177919904 0.003 0.381 0
MAMDC2 0 -1.72727504532153 0.053 0.323 0
CYBA 0 -1.71359050884808 0.067 0.511 0
NCKAP5 0 -1.71289897298287 0.036 0.334 0
SYNE1 0 -1.70553118342555 0.146 0.496 0
LAMA4 0 -1.70122619835979 0.016 0.417 0
SPTBN1 0 -1.69653887517567 0.364 0.571 0
LPP 0 -1.69391938092285 0.334 0.622 0
FAM83B 0 1.6938030130164 0.78 0.019 0
LRMDA 0 -1.68673239970439 0.003 0.362 0
KLK11 0 1.68471055664617 0.749 0.016 0
PPP1R14B 0 1.68174444105138 0.957 0.306 0
ZNF385D 0 -1.6798866974906 0.002 0.285 0
RARRES2 0 -1.67974154079941 0.022 0.354 0
IL7R 1.8380965209739e-193 -1.67497889885904 0.001 0.13 6.36367396526374e-189
MAML2 0 -1.67421285975041 0.248 0.541 0
C1orf68 5.18199049195587e-301 1.670767924095 0.155 0.008 1.79405692822004e-296
TPM1 0 -1.66382527450365 0.15 0.379 0
FGFBP1 0 1.66158264549073 0.557 0.016 0
EMP2 0 1.66085528930281 0.95 0.359 0
FSTL1 0 -1.65799765930247 0.005 0.412 0
APCDD1 5.69007200358632e-99 -1.65492142881925 0.318 0.383 1.96995982836162e-94
PYCARD 0 1.64485276342012 0.895 0.191 0
MFAP4 0 -1.63061408415286 0.006 0.332 0
SCEL 0 1.62685071141998 0.531 0.021 0
REV3L 0 -1.62396054261902 0.303 0.515 0
CTSK 0 -1.62054193107814 0.039 0.348 0
CCL14 2.54413165690009e-151 -1.61738032095765 0.002 0.106 8.80803820935379e-147
TWIST1 0 -1.61665053468459 0.003 0.373 0
MAN1A1 0 -1.61314667260418 0.107 0.426 0
CCN1 1.26119780069067e-301 -1.61123704524959 0.077 0.305 4.36639290577116e-297
MAL2 0 1.60378154664362 0.739 0.022 0
ADAMTS9-AS2 0 -1.59557825422482 0.016 0.405 0
TTC28 0 -1.59532523350089 0.015 0.434 0
FBLN2 0 -1.59030854797533 0.003 0.341 0
BICC1 0 -1.57652752718937 0.006 0.323 0
SDC1 0 1.57618809143455 0.759 0.035 0
TGFBR2 0 -1.57582846822286 0.154 0.442 0
SDCBP 0 -1.57574294416261 0.127 0.504 0
NRP1 0 -1.57569756442811 0.02 0.384 0
SPINT2 0 1.57348531199315 0.895 0.07 0
RPS18 0 1.56853893327318 0.995 0.964 0
NEGR1 0 -1.56430277312578 0.009 0.29 0
RPS6 0 1.56386897524013 0.994 0.928 0
MIR205HG 0 1.56039086409367 0.786 0.037 0
NAALADL2 0 -1.55357972072834 0.106 0.411 0
DPYD 0 -1.5522764643153 0.104 0.453 0
FTX 0 -1.55038290360919 0.262 0.545 0
FABP5 0 1.55012399444608 0.577 0.209 0
CD69 1.19410326352543e-175 -1.54848503027634 0.002 0.12 4.13410490865137e-171
DBI 0 1.54779323297509 0.961 0.545 0
TMEM45A 0 1.54678342216715 0.638 0.134 0
RPS19 0 1.54122596854861 0.991 0.927 0
TRPS1 0 -1.53475813982689 0.077 0.375 0
ARHGAP15 0 -1.53475015631836 0.002 0.216 0
PLCB1 0 -1.53405492274309 0.011 0.278 0
CLDN5 2.36970407266303e-174 -1.53356619365032 0.001 0.117 8.20415246996669e-170
ANXA5 0 -1.52791479782567 0.388 0.614 0
ETS1 0 -1.52608132881031 0.054 0.387 0
KLF2 2.89792287620304e-268 -1.52200044091928 0.133 0.344 1.00328987897026e-263
ELMO1 0 -1.51722641187383 0.007 0.31 0
DPYSL2 0 -1.51460701540218 0.018 0.475 0
TUBA1C 0 1.51214330290798 0.93 0.266 0
OVOL1 0 1.51075456635071 0.667 0.023 0
LDLRAD4 0 -1.51032931314566 0.006 0.364 0
ARL15 2.54704271515161e-178 -1.5060251068457 0.209 0.364 8.81811658412638e-174
HLA-DQB1 1.33165098325309e-144 -1.50489821036104 0.052 0.182 4.61030886912052e-140
EPS8 0 -1.49175619353599 0.11 0.382 0
RUNX1T1 0 -1.49064352672214 0.001 0.366 0
TUBB2A 0 1.49040903131988 0.898 0.314 0
PHLDA1 0 -1.48308044649898 0.019 0.328 0
SNED1 0 -1.48278171725862 0.004 0.326 0
DYNLL1 0 1.48000475138302 0.984 0.742 0
DENND2C 0 1.47872865438048 0.749 0.067 0
SAMSN1 2.93787573771133e-212 -1.47634729544365 0.001 0.141 1.01712195915304e-207
LRP1 0 -1.47562294754731 0.103 0.367 0
S100A11 0 1.47486379692589 0.968 0.741 0
MEF2C 0 -1.47272049060095 0.003 0.329 0
THBS2 0 -1.46666129324056 0.008 0.272 0
NNMT 0 -1.46588893455367 0.012 0.336 0
BST2 0 -1.46369983293884 0.003 0.359 0
DOCK4 0 -1.46212453879361 0.021 0.324 0
TINCR 0 1.46198093842834 0.779 0.03 0
IL18 0 1.46183775138015 0.845 0.052 0
DPT 0 -1.45594132978215 0.006 0.289 0
NFIA 1.14914913067788e-286 -1.4519391426511 0.378 0.519 3.97846920531988e-282
EID1 0 -1.45079912491097 0.617 0.693 0
LTBP4 0 -1.44936995073993 0.118 0.367 0
RPS8 0 1.44589010128754 0.993 0.947 0
FXYD1 0 -1.44425541602721 0.007 0.373 0
COL18A1 0 -1.44399343310337 0.066 0.409 0
GADD45B 3.35321206533092e-31 -1.44269509375992 0.593 0.526 1.16091554913822e-26
CD81 0 -1.43826705973116 0.876 0.739 0
DEFB1 0 1.43698474315832 0.786 0.024 0
EEF1B2 0 1.43695166288216 0.984 0.816 0
FOSL1 0 1.43160669967112 0.692 0.061 0
LGALSL 0 1.43031417038968 0.649 0.109 0
PSD3 0 -1.42817364377166 0.111 0.355 0
HSPH1 3.07031056182813e-38 -1.42629904005297 0.566 0.515 1.06297221961052e-33
TFPI 0 -1.42386190402466 0.011 0.333 0
COL4A2 0 -1.41726855966768 0.003 0.36 0
SERTAD1 0 1.41683536508993 0.903 0.278 0
SLPI 0 1.4164709103515 0.617 0.052 0
PID1 0 -1.41369181627542 0.013 0.302 0
CLIC3 0 1.41366624759783 0.309 0.049 0
DST 0 -1.41049306680431 0.252 0.539 0
IMPA2 0 1.40999946024785 0.857 0.073 0
RPS4X 0 1.40670435200316 0.991 0.925 0
TUBA4A 0 1.40630804872919 0.868 0.146 0
TMEM176B 0 -1.40512002527492 0.005 0.328 0
S100A13 0 -1.40482790914858 0.152 0.438 0
BTG2 0 1.40463912696509 0.869 0.36 0
PEAK1 0 -1.40451835063153 0.181 0.467 0
CBLB 0 -1.40397684172621 0.031 0.34 0
FOXP1 1.27844694832405e-170 -1.40041511814506 0.252 0.387 4.42611117979269e-166
ANTXR1 0 -1.39888470617212 0.048 0.347 0
CPE 1.07890277264567e-304 -1.39406904790525 0.004 0.201 3.73526928917659e-300
SPRY1 0 -1.38884755290922 0.114 0.353 0
SDK1 0 -1.38729024314835 0.008 0.251 0
CPQ 0 -1.38585164088569 0.112 0.428 0
ARHGDIB 1.35120938295113e-215 -1.38578184073386 0.101 0.281 4.6780220047151e-211
TSC22D3 0 -1.38463854617972 0.119 0.402 0
CCN5 1.03306191644196e-218 -1.38158171469872 0.005 0.154 3.5765636609137e-214
EPB41L2 0 -1.38146209174354 0.017 0.404 0
RPS5 0 1.38141125889039 0.988 0.88 0
MEF2A 7.1161149956596e-277 -1.38069623015549 0.369 0.513 2.46367017264731e-272
CAVIN1 0 -1.3789759012584 0.263 0.493 0
POU3F1 0 1.37876318289405 0.76 0.039 0
IER3 0 1.3753888999525 0.93 0.41 0
TSHZ2 1.201428294767e-117 -1.37336227528154 0.282 0.376 4.15946489931284e-113
LAMTOR4 0 1.37093172377704 0.938 0.514 0
BIRC3 4.04536114133135e-300 -1.36964709734039 0.023 0.232 1.40054448074033e-295
RCAN2 0 -1.36931306705003 0.059 0.319 0
HMCN1 0 -1.36689312520988 0.004 0.252 0
AHR 0 -1.36640209582896 0.475 0.591 0
ATXN1 0 -1.3658426660446 0.382 0.565 0
APRT 0 1.3631307498465 0.949 0.447 0
PCOLCE 0 -1.36149140122081 0.02 0.351 0
CCND1 0 1.36062232368306 0.858 0.246 0
CXCL8 1.16017206416014e-57 -1.35914515323565 0.109 0.041 4.01663170332881e-53
ADH1B 0 -1.35877344180811 0.002 0.21 0
TMEM134 0 1.35596347016807 0.894 0.164 0
COL5A2 0 -1.35531830433004 0.019 0.345 0
LY6G6C 0 1.35469425831128 0.462 0.019 0
MT2A 2.94310701119166e-49 -1.35333758584911 0.572 0.549 1.01893307834466e-44
SAMD4A 0 -1.35222180066553 0.072 0.362 0
TMEM154 0 1.35167725563195 0.783 0.039 0
GNAQ 0 -1.35084974133392 0.05 0.384 0
SDC2 0 -1.35021297421694 0.024 0.345 0
PALM2-AKAP2 0 -1.34826221257102 0.086 0.355 0
FLNA 0 -1.34731422738047 0.214 0.446 0
NR2F2 0 -1.34630308779583 0.013 0.292 0
HSPE1 9.14388533148222e-40 -1.34611606679598 0.893 0.679 3.16570454061246e-35
PDGFRA 0 -1.34414818000807 0.001 0.299 0
KLC3 0 1.34269822606449 0.784 0.02 0
HSPD1 2.45215458026463e-11 -1.3418515610456 0.809 0.595 8.48960437233419e-07
ZNF521 0 -1.34167433854178 0.003 0.343 0
CHST11 0 -1.34046037393284 0.006 0.303 0
FAM160A1 0 1.34012615581505 0.673 0.053 0
ARHGAP29 0 -1.33744741437655 0.075 0.35 0
CDC42EP3 0 -1.33589062185532 0.025 0.255 0
TCF12 0 -1.33540765994707 0.313 0.534 0
COL4A1 0 -1.3340139790667 0.001 0.309 0
HSPA1A 1.10954215794848e-128 -1.33346700279683 0.929 0.815 3.84134590503342e-124
ZNF750 0 1.33124824392121 0.699 0.022 0
CCN2 0 -1.33124357916445 0.006 0.262 0
FXYD5 0 -1.32575270898521 0.024 0.37 0
SLIT2 1.30617628986943e-222 -1.32574758733689 0.094 0.286 4.52211293315694e-218
SLC25A5 0 1.32567671079056 0.955 0.409 0
MBNL1 0 -1.32437674888853 0.742 0.744 0
PECAM1 2.22101712471363e-209 -1.32361869037078 0.005 0.147 7.68938338747106e-205
PRKCE 0 -1.32078183514848 0.08 0.403 0
GATA3 0 1.32008816494668 0.776 0.056 0
ABI3BP 0 -1.31555718080504 0.026 0.297 0
HPGD 8.90989045893086e-31 -1.31288283317032 0.217 0.125 3.08469317578645e-26
RPS12 0 1.31267881714991 0.994 0.961 0
CD99 0 -1.31135331132056 0.716 0.718 0
LINC01091 1.12304074398524e-205 -1.30860999425365 0.074 0.248 3.88807935975131e-201
RPS3A 0 1.3061556901753 0.991 0.935 0
PHACTR2 0 -1.30487544721449 0.13 0.399 0
JAZF1 0 -1.30338738220484 0.069 0.35 0
NR3C1 2.15361809499976e-299 -1.30321572660688 0.436 0.559 7.45604120669868e-295
KRT77 0 1.30164767941184 0.351 0.016 0
EEF1G 0 1.30081268410453 0.982 0.807 0
TMEM40 0 1.30016899432565 0.709 0.016 0
AEBP1 0 -1.29951682563397 0.001 0.34 0
PKP3 0 1.29878237876809 0.759 0.024 0
COL15A1 0 -1.29773701484747 0.001 0.302 0
PSAP 5.01891217492681e-304 -1.29623850279553 0.538 0.595 1.73759758408141e-299
NSG1 0 1.29133711847173 0.841 0.062 0
CLTB 0 1.29084152284483 0.933 0.362 0
ENPP2 0 -1.28950016713199 0.003 0.315 0
TEX41 3.88770455431703e-294 -1.28706752756087 0.001 0.189 1.3459621937501e-289
PDGFRB 0 -1.28539877451289 0.001 0.314 0
MAGI2 0 -1.2841685881978 0.023 0.299 0
GJA1 0 1.28361313601557 0.853 0.179 0
PITPNC1 0 -1.28217396866526 0.012 0.27 0
NIBAN1 1.83043707091315e-217 -1.27987485014948 0.057 0.233 6.33715618320841e-213
F10 0 -1.27973485332732 0.001 0.314 0
AHNAK2 0 1.27840241235363 0.829 0.147 0
CA12 0 1.27663605628242 0.743 0.043 0
AGAP1 3.58336329438511e-274 -1.27540924466731 0.192 0.4 1.24059620614907e-269
ARPC1B 0 -1.27524539386436 0.046 0.405 0
CCBE1 0 -1.27267560315238 0.003 0.242 0
ALDH2 0 1.2718196904389 0.896 0.22 0
CA2 0 1.27050099517934 0.571 0.03 0
ABCA8 0 -1.27044505373085 0.001 0.238 0
RBMS1 1.09959237332665e-295 -1.2703751423352 0.382 0.528 3.80689875569418e-291
AL031599.1 2.90449704797996e-302 -1.26745131580783 0 0.193 1.00556592298114e-297
TMEM238 0 1.2667207063747 0.836 0.081 0
ITIH5 0 -1.26201528175045 0.002 0.317 0
MAP4K4 8.69711688566614e-256 -1.26190083081399 0.26 0.439 3.01102883698647e-251
RPL7A 0 1.2560536340327 0.99 0.931 0
RPL8 0 1.25563463647594 0.991 0.93 0
PLPP2 0 1.25170567837974 0.788 0.038 0
CNFN 1.88594394300387e-174 1.25147227153609 0.173 0.042 6.52932652507369e-170
IL6ST 0 -1.25008405689003 0.392 0.558 0
RPS7 0 1.24649452770115 0.988 0.915 0
SPRR1B 0 1.24633988780884 0.28 0.013 0
NFATC2 0 -1.24293561928457 0.024 0.296 0
CASP14 0 1.24228152771392 0.633 0.015 0
RPL13 0 1.23963046175235 0.994 0.969 0
ABCA12 0 1.23888165313774 0.556 0.017 0
WIPF1 0 -1.23365891685596 0.002 0.345 0
RPL36 0 1.23344555321618 0.987 0.913 0
DPYSL3 0 -1.23333249442832 0.019 0.318 0
ACTG1 0 1.23010582355966 0.987 0.848 0
FGL2 0 -1.2297774128813 0.002 0.278 0
RPL3 0 1.22917917357454 0.992 0.925 0
IRF6 0 1.22650653456093 0.737 0.027 0
TMSB4X 8.06350393438917e-278 -1.22639079260509 0.98 0.917 2.79166569712487e-273
CAVIN3 0 -1.22437164135622 0.144 0.417 0
RPS24 0 1.22407826035382 0.992 0.943 0
CXCR4 1.39915050833154e-148 -1.22243982527124 0.009 0.119 4.84399897489464e-144
RPS2 0 1.2167736721776 0.991 0.924 0
RPL18A 0 1.21531832198351 0.989 0.927 0
AKAP12 0 -1.21146450992388 0.003 0.273 0
RPL6 0 1.21119453584438 0.99 0.912 0
TXN 0 1.21028062773591 0.973 0.659 0
CREB5 0 -1.20962761456548 0.052 0.293 0
LINC00910 4.92625816337977e-75 -1.20841515641281 0.14 0.229 1.70551983874371e-70
CAPNS2 0 1.20746526922684 0.742 0.025 0
CREM 3.12815404602511e-182 -1.20479583134312 0.117 0.28 1.08299821227435e-177
CXCL2 2.42701811411675e-77 -1.20406689653402 0.047 0.131 8.4025794128836e-73
RPL10A 0 1.20386081701263 0.987 0.886 0
FGFR1 0 -1.20342965047279 0.011 0.353 0
CD59 1.49113344977571e-128 -1.20245815605883 0.62 0.568 5.1624531164685e-124
PREX2 0 -1.20147760531925 0.001 0.294 0
ARID5B 3.35794464840305e-168 -1.20020601581629 0.436 0.508 1.16255401672362e-163
PDK4 1.62941565144393e-248 -1.19435842935076 0.028 0.211 5.64119992686404e-244
PMEL 1.47056654569581e-11 -1.19420022240472 0.102 0.066 5.09124843785347e-07
LAMC1 0 -1.19407514653177 0.061 0.379 0
UTRN 6.3155027636376e-138 -1.18887895700793 0.476 0.502 2.18649021179897e-133
APBB2 3.25547903522166e-306 -1.18769943138796 0.175 0.402 1.12707939678409e-301
ABCA1 0 -1.18483199218062 0.081 0.336 0
SEPTIN11 0 -1.1842138566653 0.013 0.357 0
HPSE2 8.16144026175493e-197 -1.18362340742011 0 0.131 2.82557223302217e-192
HLA-DQA1 1.60369270994304e-156 -1.1830804078819 0.001 0.108 5.55214453109378e-152
UST 1.32218889731586e-213 -1.18153410551951 0.153 0.337 4.57755018139723e-209
LPAR1 0 -1.17979777855064 0.017 0.273 0
CACNA2D3 2.69370380156461e-288 -1.17777082547226 0.006 0.196 9.32587193139685e-284
IFI16 8.86693749759942e-236 -1.17728172085747 0.351 0.489 3.0698224310439e-231
RPL18 0 1.17722661952789 0.988 0.923 0
S100A10 0 -1.17527003744233 0.893 0.831 0
FTO 7.27459129196814e-265 -1.1743472337695 0.198 0.4 2.51853625119229e-260
ZFP36L2 1.67440776607583e-159 -1.17362988256841 0.754 0.655 5.79696712693112e-155
LAD1 0 1.17228187788803 0.722 0.024 0
TXNIP 5.15398568251266e-171 -1.17226948946745 0.732 0.677 1.78436138314271e-166
CTSZ 0 -1.17185016753024 0.028 0.356 0
ARL6IP5 1.18641043410261e-286 -1.16858105854778 0.484 0.569 4.10747156390666e-282
MITF 9.64841859386674e-255 -1.16782086824403 0.054 0.25 3.3403790013826e-250
HTRA1 0 -1.16774828216271 0.083 0.324 0
RPL15 0 1.16758228062016 0.988 0.911 0
GPR183 1.41186111738134e-168 -1.16551081097021 0.001 0.114 4.88800437448594e-164
MXRA5 3.00010604852435e-215 -1.16347817828511 0.081 0.26 1.03866671505962e-210
CDC42SE2 4.9395574581679e-70 -1.16236657907789 0.216 0.29 1.71012418759231e-65
FCGRT 1.28569392867484e-246 -1.16144901971255 0.388 0.502 4.45120095046516e-242
PLP2 0 1.16091297750595 0.933 0.354 0
AUTS2 2.99200210556924e-130 -1.15666048694346 0.33 0.42 1.03586104896913e-125
ICAM1 1.84464109013584e-237 -1.1516626050203 0.03 0.208 6.38633191815929e-233
RPL29 0 1.1499079083234 0.99 0.935 0
PIK3R1 1.14037814318945e-195 -1.14831031479346 0.317 0.447 3.9481031695362e-191
MIR100HG 0 -1.14792524551326 0.003 0.247 0
RBPMS 0 -1.14754987731034 0.031 0.306 0
MSN 1.61784322196942e-257 -1.14707858785309 0.307 0.475 5.60113501878033e-253
CYSTM1 0 -1.14498217732687 0.121 0.434 0
JMJD1C 4.34869956881523e-294 -1.14381332377868 0.591 0.642 1.50556327771952e-289
LCP1 7.53870094707166e-176 -1.14292243403308 0.021 0.157 2.60997365488568e-171
ADAMTS9 1.0963661650906e-156 -1.14046994032398 0.007 0.119 3.79572930016017e-152
ITM2A 4.32716925599607e-202 -1.13994730854832 0.066 0.237 1.4981092681184e-197
RPSA 0 1.13709816540585 0.98 0.792 0
ANTXR2 0 -1.13695049516247 0.005 0.297 0
RPS17 0 1.1365899602726 0.969 0.629 0
